N	3gram	Losev_Prob_2	FransuaR
1	в то же	4	6
2	не только в	2	5
3	но и в	3	4
4	до сих пор	4	4
5	не может быть	3	4
6	в этом отношении	1	3
7	в известной мере	1	3
8	с одной стороны	5	3
9	в свое время	1	3
10	о том что	14	3
11	с другой стороны	5	3
12	как мы уже	1	3
13	можно сказать что	3	2
14	имеем в виду	2	2
15	но даже и	1	2
16	более широкое и	1	2
17	только то что	3	2
18	о чем мы	1	2
19	в собственном смысле	1	2
20	содержит в себе	2	2
21	и в то	1	2
22	во всяком случае	10	2
23	но все же	1	2
24	подобно тому как	2	2
25	она и есть	1	1
26	только потому что	1	1
27	и без всякого	1	1
28	то есть не	3	1
29	в настоящее время	16	1
30	также и в	1	1
31	одной стороны и	3	1
32	и не может	1	1
33	то есть вне	1	1
34	на самом же	1	1
35	то что в	1	1
36	а во время	1	1
37	что в нем	1	1
38	эту тему в	1	1
39	не относится к	1	1
40	в значительной мере	3	1
41	и той же	2	1
42	есть то что	2	1
43	даже и не	2	1
44	тот же предмет	1	1
45	прежде всего как	1	1
46	это прежде всего	1	1
47	в конце концов	7	1
48	и тот же	2	1
49	и этот момент	1	1
50	и не вполне	1	1
51	так и в	1	1
52	и в отношении	1	1
53	то есть чисто	1	1
54	есть только в	1	1
55	только в его	1	1
56	да и вообще	1	1
57	никак нельзя было	1	1
58	один и тот	2	1
59	то есть только	2	1
60	и до наших	1	1
61	того или иного	5	1
62	прежде всего самой	1	1
63	и особенно в	1	1
64	даже и в	3	1
65	на тот же	1	1
66	в этом случае	7	1
67	на самом деле	2	1
68	не только не	2	1
69	не только на	1	1
70	более и более	1	1
71	и прежде всего	2	1
72	относится уже к	1	1
73	самом же деле	1	1
74	мы имеем в	1	1
75	на то что	4	1
76	одной и той	2	1
77	мы сказали что	1	1
78	вовсе не является	3	1
79	для того чтобы	2	1
80	в себе в	2	1
81	в том что	4	1
82	то есть в	2	1
83	все более и	1	1
84	поэтому мы и	1	1
85	только тогда когда	3	1
86	и значение в	1	1
