N	3gram	Bakhtin_Pr_3	Istorich
1	с другой стороны	1	8
2	о том что	2	4
3	в связи с	1	4
4	мы видим что	1	4
5	тем не менее	2	4
6	не может быть	1	3
7	после того как	1	3
8	в нем и	1	3
9	по отношению к	1	2
10	до сих пор	5	2
11	мы не будем	1	2
12	не будем здесь	1	2
13	но и в	1	2
14	мы видели что	2	2
15	в том что	3	2
16	как и в	3	2
17	как и его	1	1
18	уже знаем что	1	1
19	в античности в	1	1
20	но это уже	1	1
21	и др все	2	1
22	а не в	1	1
23	это было бы	1	1
24	все еще не	1	1
25	в том числе	11	1
26	в соответствии с	2	1
27	увиденная во сне	1	1
28	и в более	1	1
29	друг в друга	1	1
30	знает что он	1	1
31	с точки зрения	2	1
32	в зависимости от	2	1
33	в отличие от	1	1
34	переходят друг в	1	1
35	том числе и	10	1
36	и в средневековой	1	1
37	то же время	5	1
38	это одна из	1	1
39	только один момент	1	1
40	чем перейти к	1	1
41	в загробном мире	1	1
42	состоит в том	1	1
43	показывает что он	1	1
44	с этим связана	1	1
45	мы уже говорили	2	1
46	носит в себе	1	1
47	во всяком случае	1	1
48	здесь конечно не	1	1
49	могут быть найдены	1	1
50	каждого из них	1	1
51	он связан с	1	1
52	мы уже знаем	1	1
53	над собой он	1	1
54	но тем не	1	1
55	в античности и	1	1
56	и тем самым	1	1
57	на этом мы	1	1
58	с самого начала	3	1
59	можно сказать что	4	1
60	в то же	5	1
61	они могут быть	1	1
62	здесь как и	1	1
