N	3gram	Tiupa_Anal_1	Istorich
1	с другой стороны	2	8
2	с одной стороны	3	7
3	вместе с тем	1	6
4	о том что	3	4
5	в связи с	1	4
6	как мы увидим	1	3
7	здесь мы имеем	1	3
8	не может быть	16	3
9	для того чтобы	3	3
10	исключают друг друга	1	2
11	по отношению к	5	2
12	о том как	1	2
13	до сих пор	1	2
14	в данном случае	2	2
15	в том чтобы	7	2
16	не только в	1	2
17	и вместе с	1	2
18	но и в	2	2
19	не исключают друг	1	2
20	и таким образом	1	2
21	друг с другом	1	2
22	в том что	9	2
23	как и в	1	2
24	как и его	1	1
25	при встрече с	2	1
26	а не в	3	1
27	это означает что	2	1
28	из того что	3	1
29	все еще не	1	1
30	но то что	1	1
31	в том числе	3	1
32	в соответствии с	1	1
33	можно утверждать что	1	1
34	с точки зрения	4	1
35	только в том	1	1
36	в зависимости от	1	1
37	сам по себе	1	1
38	в отличие от	6	1
39	по своему содержанию	1	1
40	состоит не в	1	1
41	том числе и	1	1
42	то же время	6	1
43	не сам по	1	1
44	с этой точки	1	1
45	только для того	1	1
46	дело не в	1	1
47	с ним и	1	1
48	не в том	3	1
49	обращает на себя	1	1
50	состоит в том	3	1
51	во всяком случае	1	1
52	этой точки зрения	1	1
53	для нас очень	1	1
54	все того же	1	1
55	в свою очередь	1	1
56	на вопрос почему	1	1
57	и тем самым	1	1
58	в самом деле	2	1
59	в мировом фольклоре	1	1
60	подобно тому как	3	1
61	что все люди	1	1
62	том что искусство	1	1
63	в то же	8	1
64	вне всякого сомнения	1	1
65	здесь как и	1	1
66	только тогда когда	1	1
67	а затем уже	1	1
