N	2gram	Tiupa_Hudo_2	FransuaR
1	и в	28	29
2	то есть	1	21
3	и не	18	16
4	в этой	5	13
5	и все	7	13
6	но в	2	12
7	как и	11	12
8	и т.п	1	12
9	и на	3	11
10	в этом	13	11
11	так и	8	11
12	то же	6	10
13	мы уже	3	10
14	не только	11	10
15	во время	1	10
16	в то	6	10
17	как мы	2	10
18	все эти	1	9
19	и с	6	9
20	его в	2	9
21	в конце	1	9
22	вовсе не	2	9
23	но и	9	9
24	же время	4	8
25	и его	5	8
26	в его	11	8
27	прежде всего	3	8
28	как бы	5	8
29	в них	3	7
30	в том	15	7
31	так как	1	7
32	еще и	2	7
33	так же	3	7
34	в сущности	1	6
35	своего рода	16	6
36	но он	1	6
37	в атмосфере	1	6
38	из них	2	6
39	это и	1	5
40	что это	5	5
41	в нем	3	5
42	он и	1	5
43	в своей	6	5
44	до конца	1	5
45	рядом с	5	5
46	и о	4	5
47	это не	6	5
48	все они	3	5
49	у него	5	5
50	сказать что	2	5
51	также и	1	4
52	в которой	1	4
53	еще не	3	4
54	с его	5	4
55	в нашем	2	4
56	точки зрения	2	4
57	женщин и	1	4
58	жизнь и	1	4
59	и одновременно	1	4
60	что он	8	4
61	тем что	6	4
62	с другой	3	4
63	только для	2	4
64	но это	1	4
65	все это	3	4
66	один из	2	4
67	перед нами	11	4
68	мира и	1	4
69	то что	6	4
70	есть и	3	4
71	жизни и	6	4
72	здесь и	1	3
73	по преимуществу	3	3
74	той же	2	3
75	и здесь	1	3
76	в ней	3	3
77	но как	1	3
78	как к	1	3
79	в своем	5	3
80	то в	4	3
81	оттого что	1	3
82	в себе	9	3
83	церкви и	1	3
84	при этом	11	3
85	он не	4	3
86	и сам	5	3
87	для того	4	3
88	подобно тому	4	3
89	а затем	1	3
90	особенно в	1	3
91	том что	19	3
92	образом и	1	3
93	самого начала	1	3
94	того чтобы	4	3
95	в разных	1	3
96	по своей	1	3
97	они были	2	3
98	с ее	5	3
99	здесь не	2	3
100	в ее	18	3
101	с самого	1	3
102	в дальнейшем	1	3
103	роль в	2	3
104	что у	3	3
105	образом в	1	3
106	к нему	3	3
107	все время	3	3
108	того что	1	3
109	с ними	3	3
110	на языке	1	3
111	и так	1	3
112	в качестве	4	3
113	же и	2	3
114	и других	1	3
115	ведь это	1	3
116	том числе	1	3
117	не случайно	10	3
118	и даже	1	3
119	превращается в	4	3
120	там где	1	3
121	тому как	4	3
122	все же	2	3
123	в пределе	1	3
124	другой стороны	1	3
125	в частности	7	3
126	и то	2	2
127	перед лицом	1	2
128	все те	2	2
129	то время	1	2
130	он был	1	2
131	на них	1	2
132	в различных	1	2
133	с одной	3	2
134	но не	4	2
135	характер с	1	2
136	если в	2	2
137	что они	4	2
138	один и	1	2
139	в одной	1	2
140	как в	5	2
141	это был	2	2
142	хотя и	1	2
143	и к	2	2
144	бы не	3	2
145	раз в	3	2
146	и тот	1	2
147	как он	3	2
148	так сказать	1	2
149	на этом	2	2
150	может быть	8	2
151	этом он	1	2
152	видеть и	1	2
153	в жизни	8	2
154	соответствии с	3	2
155	пародия на	4	2
156	в один	1	2
157	не мог	1	2
158	в этих	3	2
159	и при	1	2
160	наших дней	1	2
161	в котором	6	2
162	с точки	2	2
163	место в	2	2
164	не столько	2	2
165	что я	2	2
166	их в	1	2
167	том же	1	2
168	у вас	4	2
169	дело в	1	2
170	никогда не	5	2
171	учения о	1	2
172	как будто	4	2
173	у меня	1	2
174	числе и	1	2
175	к тому	7	2
176	о том	12	2
177	и это	3	2
178	и весело	1	2
179	же не	2	2
180	эпизода в	1	2
181	в себя	1	2
182	или в	3	2
183	времени и	1	2
184	сам он	2	2
185	во второй	2	2
186	с ним	7	2
187	т.п в	1	2
188	но мы	1	2
189	а также	2	2
190	все в	1	2
191	будто он	1	2
192	в другой	1	2
193	одной из	3	2
194	то он	1	2
195	это же	1	2
196	временем и	1	2
197	себя в	8	2
198	и детей	1	2
199	уже не	10	2
200	и у	2	2
201	уже в	1	2
202	его и	2	2
203	их как	1	2
204	ни с	2	2
205	как раз	4	2
206	в других	4	2
207	со стороны	3	2
208	живой и	1	2
209	о своей	1	2
210	именно в	2	2
211	к которому	1	2
212	одной стороны	3	2
213	в слове	1	2
214	когда же	2	2
215	стороны в	1	2
216	уже давно	1	2
217	это своего	1	2
218	о чем	8	2
219	в той	1	2
220	в словах	1	2
221	да и	5	2
222	на свете	1	2
223	о его	2	2
224	неотделимы от	1	2
225	и для	2	2
226	которых он	1	2
227	еще раз	1	2
228	в основе	2	2
229	а как	2	2
230	жизни в	7	2
231	его к	1	2
232	нет ничего	2	2
233	о своем	4	2
234	между ними	2	2
235	не может	4	2
236	из этого	1	2
237	как на	2	2
238	только в	4	2
239	и другие	5	2
240	в своих	1	2
241	и эта	2	2
242	это в	1	2
243	к этому	1	2
244	отношения к	1	1
245	и завершается	1	1
246	же как	2	1
247	дел и	1	1
248	и сменяется	1	1
