N	2gram	Propp_Isto_1	Narrotol
1	не только	12	26
2	а не	15	17
3	представляет собой	4	16
4	но и	10	15
5	при этом	3	14
6	в том	9	14
7	в качестве	5	14
8	и не	9	14
9	в этом	8	13
10	и в	28	13
11	том что	7	13
12	такого рода	1	12
13	только в	11	11
14	в частности	2	11
15	может быть	25	10
16	своего рода	1	9
17	сводится к	1	9
18	так и	9	9
19	к тому	6	9
20	а в	7	9
21	в себе	2	8
22	то что	9	8
23	не в	9	8
24	в тексте	1	8
25	не может	15	8
26	у него	1	6
27	в рамках	2	6
28	в своем	5	6
29	все же	10	6
30	и к	1	6
31	но в	8	6
32	в жизни	1	6
33	никогда не	14	6
34	ничего не	2	6
35	а также	1	6
36	в его	5	6
37	вслед за	6	6
38	того что	4	6
39	со стороны	2	6
40	прежде всего	10	6
41	как бы	2	6
42	героя в	5	6
43	я не	3	5
44	ответ на	2	5
45	отличие от	2	5
46	что он	10	5
47	как в	2	5
48	хотя и	1	5
49	в нем	2	5
50	тем не	6	5
51	он не	2	5
52	таким образом	8	5
53	и тем	2	5
54	в котором	3	5
55	в то	3	5
56	на него	4	5
57	о том	9	5
58	в форме	3	5
59	с одной	4	5
60	по отношению	3	5
61	с другой	6	5
62	одной стороны	4	5
63	в отличие	2	5
64	отношению к	3	5
65	то же	12	4
66	в ее	2	4
67	в этой	6	4
68	отнюдь не	1	4
69	перед нами	3	4
70	что это	8	4
71	тому же	1	4
72	в силу	5	4
73	уже не	3	4
74	об этом	4	4
75	и уже	1	4
76	в своей	1	4
77	в конце	1	4
78	не менее	6	4
79	в себя	1	4
80	времени и	1	4
81	если бы	8	4
82	в другом	3	4
83	в какой	3	4
84	для него	2	4
85	у нее	1	4
86	как и	4	4
87	как это	3	4
88	и все	1	4
89	с ним	2	4
90	и у	1	4
91	что в	12	4
92	едва ли	1	3
93	а как	1	3
94	мы имеем	13	3
95	нам в	1	3
96	как правило	4	3
97	но не	5	3
98	что они	5	3
99	в целом	2	3
100	все эти	4	3
101	и его	3	3
102	так сказать	1	3
103	от которого	1	3
104	и по	3	3
105	например мы	1	3
106	того или	1	3
107	соответствии с	1	3
108	которой он	1	3
109	о которой	1	3
110	точку зрения	3	3
111	тому что	1	3
112	одна из	2	3
113	пока еще	1	3
114	того чтобы	1	3
115	по своей	2	3
116	этом отношении	1	3
117	как по	1	3
118	на том	1	3
119	и когда	2	3
120	строго говоря	1	3
121	между собой	4	3
122	о ней	1	3
123	о нем	2	3
124	внимание на	1	3
125	в конечном	2	3
126	это не	7	3
127	к ней	1	3
128	один из	4	3
129	никак не	1	3
130	между тем	2	3
131	то и	2	3
132	или даже	3	3
133	как раз	2	3
134	и даже	4	3
135	в соответствии	1	3
136	да и	1	3
137	и для	4	3
138	сказать что	5	3
139	или иного	1	3
140	и т	25	2
141	он может	1	2
142	жизни мы	1	2
143	должна быть	5	2
144	по его	2	2
145	мы не	10	2
146	же как	2	2
147	ему в	3	2
148	подчеркнуть что	2	2
149	в ней	7	2
150	еще не	7	2
151	столь же	2	2
152	на самом	1	2
153	ней в	1	2
154	однако не	2	2
155	могли бы	3	2
156	как уже	2	2
157	со своей	1	2
158	бы с	1	2
159	в нашем	1	2
160	из этих	1	2
161	как он	2	2
162	на то	4	2
163	вследствие этого	2	2
164	что она	5	2
165	выше уже	1	2
166	было бы	7	2
167	должен был	3	2
168	со своими	1	2
169	несмотря на	1	2
170	ведет к	2	2
171	не зависит	1	2
172	и что	10	2
173	часто не	1	2
174	от его	1	2
175	всякий раз	1	2
176	но он	1	2
177	и более	1	2
178	однако в	2	2
179	как о	2	2
180	говорить о	1	2
181	имеем дело	1	2
182	потому что	4	2
183	для нас	13	2
184	не вполне	2	2
185	в области	2	2
186	у нас	1	2
187	и здесь	7	2
188	мы узнаем	1	2
189	оно не	1	2
190	и он	3	2
191	подобно тому	1	2
192	здесь не	4	2
193	мысль о	2	2
194	что у	1	2
195	можно было	5	2
196	те же	1	2
197	том как	2	2
198	восходит к	5	2
199	что и	6	2
200	представления о	3	2
201	в современной	3	2
202	дело с	2	2
203	может оказаться	3	2
204	себя в	2	2
205	в виде	2	2
206	в начале	3	2
207	не все	4	2
208	о них	1	2
209	у меня	3	2
210	обратиться к	1	2
211	одно из	1	2
212	т п	1	2
213	вовсе не	2	2
214	представляют собой	6	2
215	только на	1	2
216	не обязательно	1	2
217	именно в	3	2
218	а с	2	2
219	говорит о	2	2
220	только по	1	2
221	превращается в	4	2
222	зависит от	2	2
223	так же	7	2
224	к своему	2	2
225	начале рассказа	1	2
226	тому как	1	2
227	но это	4	2
228	видно что	6	2
229	к которому	5	2
230	в результате	1	2
231	нас нет	1	2
232	собственно говоря	1	2
233	бы в	2	2
234	не должен	5	2
235	хотя бы	4	2
236	во время	3	2
237	вступает в	2	2
238	точно так	3	2
239	можно назвать	2	2
240	и вновь	1	2
241	они не	4	2
242	самых общих	1	1
243	отношения к	2	1
244	не должны	1	1
245	одним из	2	1
246	также и	3	1
247	например в	5	1
248	относится и	1	1
249	рассматривается как	1	1
250	начинается с	3	1
251	все остальное	1	1
252	к своей	1	1
253	это и	1	1
254	каждый из	1	1
255	тем же	1	1
256	свидетельствует об	1	1
257	из его	1	1
258	противном случае	1	1
259	ведь и	1	1
260	в зависимости	2	1
261	и должен	3	1
262	его мнению	1	1
263	вопрос о	5	1
264	героя но	1	1
265	но она	1	1
266	а для	2	1
267	на себя	1	1
268	в некотором	2	1
269	зависимости от	2	1
270	это время	2	1
271	и говорить	1	1
272	на другом	1	1
273	иное как	1	1
274	иначе как	1	1
275	во всех	2	1
276	в сторону	1	1
277	иначе не	1	1
278	не просто	3	1
279	из таких	1	1
280	относится к	2	1
281	рассказ о	1	1
282	наряду с	3	1
283	первый взгляд	2	1
284	если она	1	1
285	за этим	1	1
286	в противном	1	1
287	и как	2	1
288	по пути	1	1
289	в небе	1	1
290	более или	5	1
291	себе не	1	1
292	то в	1	1
293	за собой	2	1
294	шире и	1	1
295	даже если	1	1
296	а есть	1	1
297	в которой	1	1
298	можно не	1	1
299	бы не	1	1
300	ли герой	1	1
301	претендует на	1	1
302	этим создается	1	1
303	быть только	1	1
304	после этого	1	1
305	к некоторому	1	1
306	или иному	1	1
307	есть сюжет	1	1
308	сказал что	1	1
309	у читателя	1	1
310	факт который	1	1
311	в формах	1	1
312	какой бы	1	1
313	пример из	1	1
314	на этом	3	1
315	с собой	1	1
316	он об	1	1
317	непосредственно а	1	1
318	здесь мы	7	1
319	матери или	1	1
320	которая при	1	1
321	не мотивировано	1	1
322	его не	1	1
323	саду и	1	1
324	есть не	1	1
325	сюжетов или	1	1
326	здесь возможен	1	1
327	на горизонте	1	1
328	этом смысле	1	1
329	в это	1	1
330	смерть и	2	1
331	но уже	2	1
332	но мы	2	1
333	исходили из	1	1
334	из дома	6	1
335	в реальной	1	1
336	герой сказки	1	1
337	не всегда	8	1
338	должно быть	2	1
339	обратимся к	1	1
340	не мог	1	1
341	между ними	2	1
342	в саду	1	1
343	и конец	2	1
344	только тем	1	1
345	на первый	2	1
346	или менее	5	1
347	в такой	2	1
348	это делает	1	1
349	она в	1	1
350	в которых	1	1
351	миф о	2	1
352	от себя	1	1
353	и социальные	1	1
354	совершенно иной	1	1
355	их в	5	1
356	не могли	1	1
357	связи с	4	1
358	раз и	3	1
359	нет никакого	1	1
360	в отношении	1	1
361	можно ли	1	1
362	вплоть до	1	1
363	но они	2	1
364	как можно	1	1
365	с которой	1	1
366	она не	1	1
367	дело не	5	1
368	на котором	3	1
369	не делают	1	1
370	и притом	1	1
371	в основе	4	1
372	время как	3	1
373	иметь в	1	1
374	что иное	1	1
375	аргументом в	1	1
376	это еще	1	1
377	нам и	1	1
378	вытекает из	1	1
379	а порой	1	1
380	этого обряда	5	1
381	пространство в	1	1
382	отнестись к	1	1
383	это сделать	1	1
384	такая же	1	1
385	к мифу	2	1
386	ничто не	1	1
387	не по	2	1
388	только с	2	1
389	как будто	4	1
390	в каком	1	1
391	этом направлении	1	1
392	от их	1	1
393	например что	1	1
394	детей в	3	1
395	имеет право	1	1
396	не могут	2	1
397	есть только	3	1
398	истории не	1	1
399	со двора	1	1
400	ли не	1	1
401	же самое	3	1
402	уже было	1	1
403	на дворе	1	1
404	только мертвые	1	1
405	в полной	1	1
406	возвращается домой	1	1
407	от которой	1	1
408	где этот	1	1
409	как мы	3	1
410	дома не	2	1
411	эти не	1	1
412	но по	1	1
413	в виду	1	1
414	меня в	1	1
415	только со	1	1
416	реальной действительности	1	1
417	и исчезает	1	1
418	то время	3	1
419	приводит к	2	1
420	или нескольких	1	1
421	яркий пример	1	1
422	если они	1	1
423	в подземелье	5	1
424	слово есть	1	1
425	на нее	2	1
426	не с	3	1
427	ясно что	2	1
428	которая была	1	1
429	еще в	2	1
430	по сравнению	1	1
431	собой и	1	1
432	всегда имеет	1	1
433	своей социальной	1	1
434	не на	2	1
435	мы всегда	1	1
436	же было	1	1
437	не самим	1	1
438	в самой	1	1
439	время в	1	1
440	другими словами	4	1
441	означает что	4	1
442	или на	3	1
443	таким же	1	1
444	к обряду	6	1
445	несомненно это	1	1
446	и объяснить	1	1
447	с того	3	1
448	может не	1	1
449	более высокой	1	1
450	это было	2	1
451	оговорить что	1	1
452	с одним	1	1
453	со второй	1	1
454	этот момент	2	1
455	во всей	2	1
456	в другой	1	1
457	них в	1	1
458	от этих	2	1
459	также в	1	1
460	ее как	1	1
461	следовало бы	3	1
462	и она	2	1
463	говорит в	2	1
464	происходит в	1	1
465	с той	2	1
466	но с	1	1
467	связь и	1	1
468	одной из	2	1
469	этот вопрос	7	1
470	ли он	3	1
471	пространство для	1	1
472	очень много	3	1
473	и так	1	1
474	простой и	1	1
475	мы будем	5	1
476	это означает	1	1
477	вероятности и	1	1
478	только художественная	1	1
479	именно на	2	1
480	в этнографии	4	1
481	так что	4	1
482	и детей	1	1
483	не можем	3	1
484	в большинстве	4	1
485	обстоит дело	4	1
486	является не	1	1
487	оно всегда	1	1
488	большинстве случаев	4	1
489	в данной	2	1
490	на своего	1	1
491	не будут	1	1
492	искать в	1	1
493	и их	3	1
494	и воскресение	1	1
495	в одном	5	1
496	в прошлом	1	1
497	никто не	2	1
498	но что	1	1
499	в системе	1	1
500	которые могут	3	1
501	заметить что	1	1
502	тем что	3	1
503	для того	1	1
504	вопрос как	1	1
505	нужно было	1	1
506	даже не	2	1
507	до сих	5	1
508	однако что	1	1
509	а именно	4	1
510	чем он	1	1
511	это все	1	1
512	же о	1	1
513	что не	2	1
514	но все-таки	1	1
515	выступает в	1	1
516	связано с	2	1
517	что казалось	1	1
518	на этот	2	1
519	же обстоит	2	1
520	ритуальными действиями	1	1
521	ничем не	1	1
522	не означает	2	1
523	его как	2	1
524	стороны и	1	1
525	что обычно	1	1
526	и с	4	1
527	на эту	3	1
528	когда она	1	1
529	что мы	7	1
530	от солнца	1	1
531	может иметь	1	1
532	уже давно	1	1
533	затем к	1	1
534	вместе с	6	1
535	и потому	2	1
536	всей его	1	1
537	что именно	1	1
538	например когда	1	1
539	не доказывает	1	1
540	xix века	2	1
541	без другого	2	1
542	к жизни	1	1
543	из комнаты	1	1
544	дети в	1	1
545	это так	4	1
546	это за	3	1
547	что же	3	1
548	одно без	1	1
549	дело здесь	1	1
550	герой в	1	1
551	о своих	1	1
552	не сливаются	1	1
553	и от	2	1
554	сих пор	5	1
555	в стране	1	1
556	все это	4	1
557	и оно	1	1
558	подобные вопросы	1	1
559	тому или	1	1
560	одного лица	1	1
561	каждой из	1	1
562	волшебной сказки	10	1
563	еще одна	2	1
564	в связи	4	1
565	не существует	2	1
566	котором он	1	1
567	или в	5	1
568	а все	1	1
569	когда он	6	1
570	в этих	7	1
571	и смысл	1	1
572	мы должны	13	1
573	не непосредственно	3	1
574	же к	1	1
575	времени все	1	1
576	будто бы	3	1
577	прошлого и	2	1
578	собой очень	1	1
579	по ходу	2	1
580	первобытного мышления	2	1
581	или не	1	1
582	хотя в	1	1
583	есть продукт	1	1
584	его лица	1	1
585	но оно	4	1
586	требует чтобы	1	1
587	не знает	5	1
588	и сейчас	1	1
589	жизни а	1	1
590	не что	1	1
591	бы его	1	1
592	из этого	2	1
593	имеет в	1	1
594	в действительности	2	1
595	себе но	1	1
596	где он	1	1
597	к другим	1	1
598	ее в	5	1
599	путь не	1	1
600	к этому	2	1
601	во всяком	1	1
602	гораздо более	1	1
