N	3gram	Vygotskiy__1	Narrotol
1	в данном случае	2	8
2	не только в	1	6
3	в том что	15	5
4	в соответствии с	1	4
5	то же время	2	4
6	и тем самым	3	4
7	той или иной	1	4
8	в то же	2	4
9	не может быть	5	4
10	по отношению к	7	3
11	в этом отношении	4	3
12	для того чтобы	15	3
13	тем не менее	1	3
14	речь идет о	2	3
15	о том что	6	2
16	состоит в том	1	2
17	в самом деле	2	2
18	то же самое	3	2
19	до сих пор	4	2
20	в отличие от	1	2
21	но и в	1	2
22	заключает в себе	1	2
23	как если бы	2	2
24	в зависимости от	2	2
25	одно и то	2	2
26	как раз в	1	2
27	и то же	2	2
28	дело в том	1	2
29	во всяком случае	3	2
30	в свою очередь	3	2
31	можно сказать что	4	2
32	на то что	3	2
33	в известном смысле	2	2
34	раз в том	1	1
35	и ему не	1	1
36	и столь же	1	1
37	большей или меньшей	1	1
38	в том числе	1	1
39	в ответ на	1	1
40	же как и	4	1
41	с другой стороны	9	1
42	с точки зрения	18	1
43	и не может	1	1
44	как и все	1	1
45	и в то	1	1
46	этом отношении только	1	1
47	и со стороны	1	1
48	сам по себе	3	1
49	как мы увидим	1	1
50	только то что	1	1
51	что не только	1	1
52	и то что	1	1
53	об этом в	1	1
54	из того что	5	1
55	в сущности говоря	2	1
56	точно так же	1	1
57	то что обычно	1	1
58	связанных между собой	1	1
59	происходит и с	1	1
60	по крайней мере	1	1
61	именно в этом	2	1
62	не может изменить	1	1
63	в этой связи	1	1
64	точки зрения развития	1	1
65	едва ли не	1	1
66	как и в	1	1
67	между ними не	1	1
68	с одной стороны	8	1
69	речи и мышления	9	1
70	в значительной степени	2	1
71	и потому что	1	1
72	что именно в	1	1
73	в результате чего	1	1
74	друг с другом	4	1
75	связаны между собой	1	1
76	а с другой	2	1
77	и как бы	1	1
78	потому что в	1	1
79	что к этому	1	1
80	что у него	1	1
81	лишь в самом	1	1
82	содержит в себе	1	1
83	представляет собой единое	2	1
84	мы не можем	1	1
85	то что мы	1	1
86	само по себе	1	1
87	свидетельствует об этом	1	1
88	три группы в	1	1
89	в конечном счете	1	1
90	и не то	1	1
91	том числе и	1	1
92	но все же	1	1
93	друг от друга	3	1
94	к тому что	3	1
95	на самом деле	1	1
96	мы уже знаем	1	1
97	но для того	1	1
98	и т д	1	1
99	между тем это	1	1
