N	3gram	Vygotskiy__5	Istorich
1	с другой стороны	5	8
2	и т д	3	8
3	с одной стороны	12	7
4	в этом случае	2	6
5	в том что	14	5
6	до сих пор	5	4
7	не только в	2	4
8	о том что	6	4
9	мы имеем в	1	4
10	вместе с тем	3	3
11	в данном случае	2	3
12	так как это	3	3
13	то время как	1	3
14	но так как	1	3
15	мы видели что	1	3
16	в то время	1	3
17	не может быть	2	3
18	потому что он	2	2
19	другой стороны он	1	2
20	том что в	1	2
21	влечет за собой	1	2
22	на первый план	2	2
23	только то что	1	2
24	что в нем	1	2
25	не могло быть	1	2
26	в то самое	1	2
27	по отношению к	1	2
28	после того как	1	2
29	можно было бы	3	2
30	том что она	1	1
31	котором говорится что	1	1
32	в другом месте	1	1
33	на том что	1	1
34	что иное как	2	1
35	мы найдем достаточно	1	1
36	мы видим в	2	1
37	то это еще	1	1
38	еще далеко не	1	1
39	только потому что	1	1
40	как только мы	1	1
41	же не может	1	1
42	более или менее	1	1
43	том что он	1	1
44	нам кажется что	1	1
45	одной стороны и	1	1
46	же как и	1	1
47	в частности в	1	1
48	в одной из	1	1
49	и здесь с	1	1
50	мы находим в	1	1
51	сих пор не	1	1
52	сейчас увидим что	2	1
53	в зависимости от	6	1
54	т д мы	1	1
55	что между героем	1	1
56	ссылается на то	1	1
57	мы перейдем к	1	1
58	на том месте	1	1
59	с тем что	3	1
60	о котором говорится	1	1
61	совершенно ясно что	5	1
62	к тому чтобы	1	1
63	на этот вопрос	3	1
64	и др в	1	1
65	а в виде	1	1
66	с этой точки	1	1
67	то или иное	1	1
68	и то что	3	1
69	нет места для	1	1
70	одно и то	3	1
71	что между этими	1	1
72	так же как	2	1
73	как только он	1	1
74	в противоречие с	1	1
75	одной стороны он	1	1
76	на задний план	1	1
77	казалось бы что	1	1
78	потому что оно	1	1
79	и то же	3	1
80	так как они	1	1
81	как один из	1	1
82	а с другой	4	1
83	из которых как	1	1
84	с такой силой	2	1
85	все же не	1	1
86	но вместе с	1	1
87	то что все	1	1
88	мы сейчас увидим	2	1
89	что у него	1	1
90	как бы в	2	1
91	достигает своего апогея	2	1
92	и в том	1	1
93	образом оказывается что	1	1
94	что мы видим	1	1
95	в том смысле	1	1
96	состоят в том	1	1
97	и когда он	2	1
98	этой точки зрения	1	1
99	в которых это	1	1
100	надо сказать что	1	1
101	таким образом мы	2	1
102	он был бы	1	1
103	то что не	1	1
104	и сейчас же	1	1
105	и тем более	1	1
106	потому что мы	1	1
107	в них всегда	1	1
108	и что от	1	1
109	речь идет о	1	1
110	мы с одной	1	1
111	можно сказать что	2	1
112	на то что	16	1
113	между героем и	1	1
114	один из исследователей	1	1
115	то это означает	1	1
116	не что иное	2	1
117	не только то	1	1
118	друг с другом	3	1
119	для того чтобы	19	1
120	но как только	1	1
121	что у нас	1	1
122	смысле этого слова	1	1
123	но еще не	1	1
124	и этим он	1	1
