N	2gram	Propp_Isto_7	FransuaR
1	и в	24	56
2	в его	1	18
3	таким образом	7	17
4	все эти	2	15
5	в этом	12	14
6	в том	7	13
7	так и	5	13
8	он был	1	12
9	в то	2	12
10	и его	3	12
11	то же	8	11
12	в них	3	11
13	в этих	13	11
14	как бы	4	11
15	мы уже	4	10
16	еще не	8	10
17	в самом	2	9
18	и не	4	9
19	только в	6	9
20	но и	11	9
21	во всех	7	8
22	не только	21	8
23	в нем	6	8
24	и с	1	8
25	и их	1	8
26	и даже	3	8
27	до сих	2	8
28	и др	2	8
29	по своему	1	8
30	сих пор	3	8
31	все это	8	8
32	том что	10	8
33	и на	2	7
34	в большинстве	1	7
35	как мы	3	7
36	у него	10	7
37	в частности	1	7
38	в ее	2	6
39	в этой	1	6
40	но в	5	6
41	эпохи и	1	6
42	на его	2	6
43	точки зрения	4	6
44	вовсе не	4	6
45	мы видим	10	6
46	связи с	3	6
47	большинстве случаев	1	6
48	связаны с	2	6
49	прежде всего	2	6
50	все они	1	6
51	и все	6	6
52	потому что	9	6
53	одним из	1	5
54	с его	3	5
55	но не	6	5
56	он не	6	5
57	мы видели	7	5
58	такой же	1	5
59	во время	6	5
60	своего рода	4	5
61	никогда не	4	5
62	один из	7	5
63	ни с	2	5
64	как и	6	5
65	в условиях	1	5
66	что в	13	5
67	есть и	4	5
68	и другие	9	5
69	они не	2	5
70	ту же	1	4
71	например в	3	4
72	и потому	1	4
73	но по	2	4
74	в ней	1	4
75	и к	1	4
76	в которой	2	4
77	что это	6	4
78	в главе	1	4
79	при этом	4	4
80	и ее	2	4
81	и более	1	4
82	одна из	7	4
83	во всем	2	4
84	в совершенно	1	4
85	и которые	1	4
86	о том	9	4
87	в ту	1	4
88	с одной	5	4
89	в качестве	3	4
90	конечно не	2	4
91	так как	8	4
92	в особенности	2	4
93	в основе	2	4
94	в свете	3	4
95	в их	4	3
96	не просто	2	3
97	в своем	1	3
98	перед нами	2	3
99	кроме того	3	3
100	и наконец	3	3
101	и всей	1	3
102	всех этих	6	3
103	характер в	1	3
104	и самый	1	3
105	с начала	1	3
106	здесь нет	3	3
107	мировой истории	1	3
108	не мог	1	3
109	не в	9	3
110	но он	2	3
111	в таких	2	3
112	в форме	2	3
113	другом месте	1	3
114	рядом с	1	3
115	здесь мы	5	3
116	и о	2	3
117	в другом	1	3
118	в образе	3	3
119	и здесь	12	3
120	все его	2	3
121	а также	1	3
122	в литературе	2	3
123	как например	1	3
124	видели что	1	3
125	одной из	4	3
126	так что	3	3
127	по традиции	1	3
128	уже не	2	3
129	что и	8	3
130	может быть	14	3
131	здесь в	1	3
132	в некоторых	1	3
133	сказать что	2	3
134	там где	5	3
135	связь с	2	3
136	образом и	1	3
137	в связи	2	3
138	то что	7	3
139	и то	1	2
140	самом деле	1	2
141	что эти	2	2
142	войну и	1	2
143	для своего	1	2
144	мы не	4	2
145	бы то	1	2
146	с другой	9	2
147	совсем не	1	2
148	себе и	3	2
149	что они	3	2
150	вот как	1	2
151	хотя и	3	2
152	когда он	3	2
153	и как	1	2
154	в действительности	2	2
155	и хотя	1	2
156	еще один	2	2
157	что она	5	2
158	ни было	1	2
159	в виде	1	2
160	для понимания	1	2
161	так часто	1	2
162	и такие	2	2
163	но дело	1	2
164	так например	2	2
165	этих форм	1	2
166	его в	3	2
167	не простое	1	2
168	по всему	1	2
169	ни в	2	2
170	превращаются в	1	2
171	с тем	1	2
172	или менее	1	2
173	и при	1	2
174	в своей	1	2
175	в котором	2	2
176	с точки	1	2
177	он дает	3	2
178	в которых	1	2
