N	2gram	Tiupa_Hudo_2	Problema
1	и в	28	30
2	в своей	6	22
3	то есть	1	21
4	не только	11	18
5	то что	6	18
6	в этом	13	17
7	том что	19	17
8	и даже	1	14
9	людей и	1	13
10	но и	9	13
11	потому что	2	13
12	также и	1	12
13	о том	12	12
14	в его	11	12
15	а именно	1	12
16	в том	15	12
17	и не	18	12
18	так что	1	11
19	в своем	5	11
20	у него	5	11
21	в этой	5	10
22	в виде	2	10
23	для нас	3	10
24	точки зрения	2	10
25	все же	2	9
26	на земле	1	9
27	но в	2	9
28	как символ	1	9
29	который в	2	9
30	только в	4	9
31	и все	7	9
32	сказать что	2	9
33	хотя и	1	8
34	с точки	2	8
35	никак не	1	8
36	в конце	1	8
37	вовсе не	2	8
38	но не	4	7
39	как и	11	7
40	не в	13	7
41	никогда не	5	7
42	здесь не	2	7
43	в дальнейшем	1	7
44	так и	8	7
45	что он	8	7
46	может быть	8	7
47	говорит о	4	7
48	вместе с	2	7
49	и на	3	6
50	в нем	3	6
51	его в	2	6
52	несмотря на	3	6
53	и его	5	6
54	можно сказать	6	6
55	и что	1	6
56	что и	4	6
57	мы читаем	2	6
58	уже не	10	6
59	так как	1	6
60	с другой	3	6
61	прежде всего	3	6
62	как бы	5	6
63	и для	2	6
64	а в	6	6
65	другой стороны	1	6
66	и то	2	5
67	для себя	6	5
68	не просто	1	5
69	в которой	1	5
70	тем не	4	5
71	в силу	1	5
72	и с	6	5
73	он и	1	5
74	еще в	1	5
75	но он	1	5
76	не менее	5	5
77	и притом	1	5
78	того как	2	5
79	и о	4	5
80	людей в	2	5
81	что у	3	5
82	и у	2	5
83	а не	14	5
84	не может	4	5
85	так же	3	5
86	как раз	4	5
87	будто бы	3	5
88	в самом	5	5
89	что в	5	5
90	к людям	2	4
91	человека и	3	4
92	едва ли	3	4
93	и он	3	4
94	отнюдь не	2	4
95	и к	2	4
96	в себе	9	4
97	при этом	11	4
98	но все	1	4
99	же не	2	4
100	об этом	7	4
101	а его	1	4
102	было бы	3	4
103	не мог	1	4
104	любви и	3	4
105	в то	6	4
106	как о	3	4
107	все еще	1	4
108	и сам	5	4
109	нас в	1	4
110	или в	3	4
111	в качестве	4	4
112	еще и	2	4
113	а с	3	4
114	в частности	7	4
115	этот мотив	2	4
116	xix в	1	4
117	жизни в	7	4
118	из этого	1	4
119	гораздо более	2	4
120	и людей	1	3
121	время как	1	3
122	в ней	3	3
123	и самого	1	3
124	еще не	3	3
125	он сам	2	3
126	в ее	18	3
127	только тогда	1	3
128	что они	4	3
129	от этого	1	3
130	он в	1	3
131	бы не	3	3
132	поскольку в	1	3
133	с одной	3	3
134	он не	4	3
135	в другом	2	3
136	с неба	1	3
137	всю свою	1	3
138	не всегда	1	3
139	однако в	2	3
140	и другое	1	3
141	в самой	1	3
142	не столь	1	3
143	как будто	4	3
144	в духе	2	3
145	есть только	1	3
146	нет никакой	1	3
147	то время	1	3
148	что от	1	3
149	жизнь и	1	3
150	с ним	7	3
151	внимание на	3	3
152	настоящее время	1	3
153	после того	1	3
154	и который	1	3
155	а также	2	3
156	все в	1	3
157	к нему	3	3
158	все время	3	3
159	же в	1	3
160	того что	1	3
161	и тем	1	3
162	в начале	1	3
163	в одном	3	3
164	в других	4	3
165	для того	4	3
166	именно в	2	3
167	одной стороны	3	3
168	и никогда	1	3
169	жизнь в	2	3
170	видит в	2	3
171	а потом	1	3
172	быть только	1	3
173	в настоящее	1	3
174	еще более	1	3
175	и другие	5	3
176	точно так	1	3
177	таком случае	1	2
178	самом деле	3	2
179	но тем	2	2
180	за все	1	2
181	характерное для	1	2
182	то же	6	2
183	по его	3	2
184	еще остается	1	2
185	мы имеем	1	2
186	мы не	1	2
187	на душе	2	2
188	я не	7	2
189	это время	1	2
190	в таком	1	2
191	все эти	1	2
192	обыкновенный человек	1	2
193	тем как	2	2
194	не то	1	2
195	не все	3	2
196	по отношению	7	2
197	отношение к	2	2
198	в одной	1	2
199	как в	5	2
200	и нет	1	2
201	когда он	1	2
202	в нашей	1	2
203	бы с	2	2
204	тоже не	2	2
205	раз в	3	2
206	он все	1	2
207	прежде чем	2	2
208	по словам	1	2
209	то ни	1	2
210	которого не	1	2
211	это не	6	2
212	в них	3	2
213	о своем	4	2
214	с такой	2	2
215	и тогда	2	2
216	со всей	2	2
217	раз и	1	2
218	на месте	1	2
219	в котором	6	2
220	и более	1	2
221	в атмосфере	1	2
222	дело в	1	2
223	и сама	4	2
224	на него	3	2
225	того чтобы	4	2
226	ничего не	5	2
227	по своей	1	2
228	тем что	6	2
229	в области	1	2
230	человеком а	1	2
231	обыкновенным человеком	1	2
232	ли не	1	2
233	к тому	7	2
234	как мы	2	2
235	данном случае	2	2
236	всей своей	1	2
237	можно было	3	2
238	он был	1	2
239	по себе	1	2
240	в глаза	1	2
241	бы то	1	2
242	и просто	2	2
243	любви к	2	2
244	в значительной	1	2
245	нет у	1	2
246	между тем	8	2
247	во втором	2	2
248	борьбе с	1	2
249	и только	2	2
250	вслед за	4	2
251	ли он	2	2
252	по мнению	1	2
253	именно на	2	2
254	со всеми	1	2
255	уже в	1	2
256	из них	2	2
257	участие в	1	2
258	людей не	1	2
259	на свое	1	2
260	до сих	2	2
261	человека а	1	2
262	что не	2	2
263	и люди	1	2
264	то и	4	2
265	человеческой жизни	6	2
266	о себе	3	2
267	однако для	1	2
268	в данном	2	2
269	наряду с	5	2
270	да и	5	2
271	такого рода	1	2
272	его людям	1	2
273	по существу	1	2
274	в это	3	2
275	с этой	1	2
276	сих пор	2	2
277	только для	2	2
278	но для	1	2
279	один из	2	2
280	от матери	1	2
281	это уже	2	2
282	ли в	3	2
283	мира и	1	2
284	человек и	1	2
285	духовном смысле	1	2
286	у которого	2	2
287	за него	2	2
288	хотя бы	2	2
289	не будет	2	2
290	была бы	3	2
291	отношению к	7	2
292	жизни и	6	2
293	но еще	2	2
294	по поводу	3	2
295	к этому	1	2
296	все что	3	2
297	в роли	2	2
298	том числе	1	2
299	я и	6	1
300	потекли по	1	1
301	отношения к	1	1
302	и т	4	1
303	его матери	1	1
304	дел и	1	1
305	самой себе	1	1
306	свою личность	1	1
307	снижение образа	1	1
308	о любви	2	1
309	тех же	1	1
310	это и	1	1
311	так у	1	1
312	есть подлинное	1	1
313	к другому	1	1
314	мать и	1	1
315	мы уже	3	1
316	а как	2	1
317	пока он	1	1
318	он знает	2	1
319	что если	1	1
320	который любил	1	1
321	всех людей	1	1
322	которые тоже	1	1
323	на себя	3	1
324	жизни как	5	1
325	и ее	3	1
326	хотел сказать	1	1
327	они были	2	1
328	жизни это	1	1
329	со времен	1	1
330	в черном	2	1
331	не чуждо	1	1
332	в xix	1	1
333	а другие	1	1
334	становится в	1	1
335	как ему	1	1
336	на кого	2	1
337	нам представляется	2	1
338	я на	1	1
339	с его	5	1
340	противоречия между	1	1
341	то он	1	1
342	бы в	1	1
343	свою жизнь	1	1
344	что было	3	1
345	если в	2	1
346	надеждой и	1	1
347	него с	1	1
348	с собою	1	1
349	ни стало	1	1
350	или иное	1	1
351	в свои	1	1
352	эти внешние	1	1
353	в поисках	1	1
354	во что	1	1
355	не принимает	1	1
356	только об	1	1
357	для всех	1	1
358	не снижает	1	1
359	это был	2	1
360	не думал	2	1
361	перед нами	11	1
362	его к	1	1
363	это просто	1	1
364	то в	4	1
365	для которого	1	1
366	оттого что	1	1
367	истины и	1	1
368	из жизни	1	1
369	бы и	4	1
370	что это	5	1
371	так или	1	1
372	в нашем	2	1
373	из этих	2	1
374	по имени	1	1
375	всей его	1	1
376	что она	7	1
377	т д	2	1
378	от которого	2	1
379	поскольку он	1	1
380	же это	1	1
381	состоит в	7	1
382	душу и	1	1
383	похожими на	1	1
384	содержит в	1	1
385	этого мотива	1	1
386	не могли	1	1
387	лишь с	1	1
388	от нее	1	1
389	тут не	1	1
390	жизнь которая	1	1
391	себя и	2	1
392	черном платье	1	1
393	а по	2	1
394	времени и	1	1
395	времени в	1	1
396	независимость от	1	1
397	г в	1	1
398	искусства в	1	1
399	например с	1	1
400	которая была	2	1
401	на свои	1	1
402	и страхом	1	1
403	редко что	1	1
404	символики это	1	1
405	и такая	1	1
406	чем в	1	1
407	при виде	1	1
408	душу под	1	1
409	себе с	1	1
410	и при	1	1
411	в следующем	1	1
412	забыл о	1	1
413	не столько	2	1
414	говорил о	1	1
415	не как	2	1
416	жизни с	2	1
417	своего рода	16	1
418	что я	2	1
419	нельзя было	2	1
420	том чтобы	1	1
421	все это	3	1
422	видно что	1	1
423	их в	1	1
424	дом и	1	1
425	вместе со	2	1
426	даже в	1	1
427	же мы	1	1
428	отвращение и	1	1
429	нас к	1	1
430	тому что	4	1
431	о будущем	1	1
432	эта картина	1	1
433	тем самым	2	1
434	в людях	1	1
435	самого начала	1	1
436	мысли в	1	1
437	и энергичный	1	1
438	о чем	8	1
439	и остается	1	1
440	можно судить	1	1
441	чем не	1	1
442	он мог	1	1
443	себе самом	1	1
444	для всего	1	1
445	личности которая	1	1
446	не видели	1	1
447	же время	4	1
448	глядя на	1	1
449	к ней	2	1
450	как она	1	1
451	и любовь	1	1
452	всей жизни	1	1
453	и чувство	1	1
454	со своим	3	1
455	следует что	1	1
456	было не	1	1
457	и оказывается	1	1
458	ему в	2	1
459	дом на	1	1
460	ни о	3	1
461	представляется нам	2	1
462	в городе	4	1
463	к себе	3	1
464	с разными	1	1
465	людей от	1	1
466	когда мы	1	1
467	как только	3	1
468	согласно которому	1	1
469	в душе	8	1
470	его с	1	1
471	той или	1	1
472	только одно	1	1
473	тот и	1	1
474	на это	1	1
475	она не	5	1
476	от которой	1	1
477	и это	3	1
478	смысле что	1	1
479	но по	1	1
480	с ее	5	1
481	он вовсе	1	1
482	на другой	2	1
483	в драматическом	1	1
484	и милосердия	1	1
485	молодые люди	1	1
486	то или	1	1
487	с самого	1	1
488	и когда	1	1
489	чуждо и	1	1
490	на нее	1	1
491	те же	2	1
492	он приносит	1	1
493	самое начало	1	1
494	в плоскости	1	1
495	глубоко и	1	1
496	когда в	3	1
497	том как	2	1
498	это только	1	1
499	но у	1	1
500	в последней	2	1
501	этой жизни	1	1
502	со стороны	3	1
503	один человек	2	1
504	трактуется как	1	1
505	смысле и	1	1
506	и смерть	1	1
507	я теперь	1	1
508	весьма существенно	1	1
509	сводится к	6	1
510	он здесь	1	1
511	и здесь	1	1
512	дом но	1	1
513	этом произведении	1	1
514	героя не	3	1
515	его жизни	5	1
516	его тело	1	1
517	мужа при	1	1
518	второй половины	1	1
519	других людей	1	1
520	должно было	1	1
521	о пользе	1	1
522	читаем и	1	1
523	дома и	1	1
524	этот момент	1	1
525	нуждается в	2	1
526	что хотел	1	1
527	который и	2	1
528	в другой	1	1
529	тот момент	1	1
530	что бы	1	1
531	которых он	1	1
532	и об	2	1
533	судить по	1	1
534	не зная	2	1
535	то все	1	1
536	но с	1	1
537	себя с	2	1
538	в новой	1	1
539	в двух	2	1
540	а если	1	1
541	зная что	2	1
542	время когда	1	1
543	одной из	3	1
544	всю ее	1	1
545	и так	1	1
546	являет собой	2	1
547	во времени	1	1
548	же и	2	1
549	вызывает у	1	1
550	только на	5	1
551	больше не	1	1
552	него и	1	1
553	слова не	1	1
554	а он	1	1
555	по выражению	1	1
556	и других	1	1
557	называет его	2	1
558	основные мотивы	1	1
559	за ним	1	1
560	к своим	1	1
561	на своего	1	1
562	здесь мы	1	1
563	который как	1	1
564	одно из	5	1
565	себе в	2	1
566	человека не	1	1
567	не для	1	1
568	среди которых	1	1
569	любовь со	1	1
570	тому же	2	1
571	не о	1	1
572	от радости	1	1
573	увидеть что	1	1
574	этом отношении	1	1
575	от того	1	1
576	были бы	1	1
577	нет и	1	1
578	в финале	2	1
579	никогда и	1	1
580	или иной	2	1
581	о своей	1	1
582	как у	2	1
583	или иначе	1	1
584	длинный ряд	1	1
585	что человек	1	1
586	о как	1	1
587	уже забыл	1	1
588	по всей	1	1
589	она любила	1	1
590	только по	1	1
591	превращается в	4	1
592	не было	6	1
593	и стал	1	1
594	а на	1	1
595	до конца	1	1
596	в рассказе	21	1
597	однако и	2	1
598	человек в	3	1
