N	2gram	Vygotskiy__5	KulturaY
1	в том	18	30
2	и в	16	24
3	потому что	21	23
4	том что	15	21
5	что в	16	17
6	того чтобы	17	17
7	для того	14	16
8	было бы	10	15
9	в этом	25	14
10	точки зрения	18	14
11	может быть	9	13
12	все же	3	12
13	таким образом	19	12
14	языка в	1	12
15	и не	12	12
16	в его	11	12
17	не в	6	11
18	только в	10	11
19	хотя бы	5	10
20	в самом	4	10
21	не только	16	10
22	в силу	10	10
23	у нас	2	10
24	вовсе не	2	10
25	самом деле	3	9
26	с точки	9	9
27	так как	16	9
28	если бы	8	9
29	о том	8	9
30	того что	16	9
31	отношению к	12	9
32	прежде всего	3	9
33	то что	26	9
34	а только	4	8
35	по отношению	12	8
36	то обстоятельство	2	8
37	то же	8	8
38	о языке	1	8
39	том чтобы	1	8
40	обстоятельство что	2	8
41	языка и	6	8
42	тем что	5	8
43	как раз	1	8
44	а не	10	8
45	не может	18	7
46	что язык	1	7
47	это не	4	7
48	в них	2	7
49	не менее	3	7
50	связи с	3	7
51	в области	12	7
52	так и	7	7
53	бы в	4	7
54	в качестве	4	7
55	с другой	4	7
56	с помощью	10	7
57	как бы	5	7
58	вместе с	4	7
59	только потому	1	6
60	мере в	5	6
61	мы имеем	1	6
62	зависимости от	2	6
63	в ней	2	6
64	в которой	5	6
65	все эти	4	6
66	при этом	4	6
67	тогда когда	5	6
68	можно было	5	6
69	что он	25	6
70	в какой	6	6
71	но и	6	6
72	именно в	4	6
73	что же	1	6
74	все это	2	6
75	другой стороны	2	6
76	например в	1	5
77	в зависимости	2	5
78	еще не	4	5
79	но не	10	5
80	что это	1	5
81	и с	3	5
82	но уже	1	5
83	рядом с	1	5
84	с тем	3	5
85	так сказать	1	5
86	и его	3	5
87	не потому	1	5
88	к тому	6	5
89	в виду	2	5
90	с ним	5	5
91	и что	12	5
92	между тем	3	5
93	а потому	3	5
94	язык в	1	5
95	еще и	3	5
96	всяком случае	1	5
97	что не	1	5
98	в той	6	5
99	той мере	3	5
100	в результате	4	5
101	целый ряд	1	5
102	этом отношении	5	5
103	а в	3	5
104	речи и	6	5
105	во всяком	2	5
106	того же	7	4
107	переход от	7	4
108	это и	3	4
109	что эти	2	4
110	и на	6	4
111	с его	1	4
112	что они	5	4
113	как в	5	4
114	в целом	4	4
115	учение о	2	4
116	на то	1	4
117	в нем	7	4
118	в первую	1	4
119	речи можно	1	4
120	того или	1	4
121	в данном	1	4
122	из области	2	4
123	тем не	1	4
124	речи в	6	4
125	стоит в	4	4
126	тем самым	8	4
127	того как	5	4
128	и является	3	4
129	в пределах	4	4
130	не на	3	4
131	в самой	1	4
132	что и	3	4
133	с ними	1	4
134	так что	4	4
135	есть в	1	4
136	не есть	4	4
137	речь в	3	4
138	из них	2	4
139	со стороны	1	4
140	до сих	3	4
141	там где	1	4
142	в частности	3	4
143	и потому	2	4
144	с этим	3	4
145	в тех	1	4
146	по существу	3	4
147	сих пор	3	4
148	один из	1	4
149	же в	2	4
150	в этих	3	4
151	так же	15	4
152	и то	4	3
153	в первом	3	3
154	в котором	2	3
155	той же	4	3
156	в сущности	13	3
157	на практике	2	3
158	то это	2	3
159	и он	1	3
160	то мы	1	3
161	в общем	1	3
162	очевидно что	2	3
163	в истории	2	3
164	в связи	1	3
165	в своем	5	3
166	когда он	2	3
167	более или	1	3
168	в этой	6	3
169	с их	4	3
170	в себе	1	3
171	на его	2	3
172	не имеют	2	3
173	должна быть	5	3
174	состоит в	6	3
175	что она	2	3
176	и может	3	3
177	а это	1	3
178	письменной речи	39	3
179	несмотря на	1	3
180	должно быть	8	3
181	нисколько не	1	3
182	или менее	1	3
183	в их	3	3
184	представление о	1	3
185	и эти	2	3
