N	3gram	Bakhtin_Fr_4	Istorich
1	с другой стороны	3	8
2	с одной стороны	2	7
3	о том что	2	4
4	в связи с	1	4
5	мы видим что	1	4
6	мы видели и	1	3
7	как мы увидим	1	3
8	не может быть	1	3
9	для того чтобы	3	3
10	мы видим здесь	1	3
11	до сих пор	1	2
12	в это время	1	2
13	в данном случае	1	2
14	не только в	2	2
15	но и в	3	2
16	мы видели что	1	2
17	мы не знаем	1	2
18	но это не	1	2
19	тем что он	1	2
20	в том что	1	2
21	что и в	1	2
22	большую роль в	1	1
23	уже знаем что	1	1
24	и на них	1	1
25	и др все	1	1
26	в виду что	1	1
27	на самом деле	1	1
28	что один из	1	1
29	в том числе	3	1
30	в соответствии с	1	1
31	одной стороны и	1	1
32	и целый ряд	1	1
33	с точки зрения	2	1
34	в отличие от	1	1
35	том числе и	2	1
36	вследствие чего он	1	1
37	то же время	8	1
38	он думает что	1	1
39	что он это	1	1
40	здесь мы видим	1	1
41	то время как	1	1
42	но они обладают	1	1
43	мы уже говорили	5	1
44	и в других	2	1
45	он связан с	1	1
46	об этом он	1	1
47	мы уже знаем	1	1
48	таким образом в	3	1
49	они и не	1	1
50	в то время	2	1
51	в левое ухо	1	1
52	в свою очередь	1	1
53	с самого начала	3	1
54	подобно тому как	3	1
55	можно сказать что	1	1
56	в то же	8	1
57	же как мы	1	1
58	как мы знаем	1	1
59	как мы видели	2	1
60	но и других	1	1
61	другой стороны в	1	1
