N	3gram	Bakhtin_Fr_5	Istorich
1	до сих пор	3	5
2	в том что	6	5
3	тем не менее	1	5
4	как мы видели	4	5
5	мы видим что	2	4
6	что иное как	1	3
7	в данном случае	2	3
8	в связи с	5	3
9	не что иное	1	3
10	мы видели что	1	3
11	том что в	1	2
12	по отношению к	1	2
13	что и в	1	2
14	в то время	2	2
15	о том что	1	2
16	как и в	1	2
17	к тому же	2	2
18	и в различных	1	1
19	хотя и не	1	1
20	в чем же	2	1
21	и той же	1	1
22	он все же	1	1
23	в том числе	4	1
24	на своем пути	1	1
25	которой мы здесь	1	1
26	с точки зрения	2	1
27	не имеют ничего	1	1
28	на самом же	1	1
29	независимо от того	1	1
30	никак не мог	1	1
31	можно было бы	2	1
32	это вовсе не	1	1
33	об этом мы	1	1
34	его в этом	1	1
35	вместе с тем	1	1
36	может быть и	1	1
37	и никому не	1	1
38	в себя и	1	1
39	так как они	2	1
40	мы здесь не	1	1
41	мы уже говорили	2	1
42	сих пор не	1	1
43	но вместе с	1	1
44	так же как	4	1
45	есть не что	1	1
46	свою связь с	1	1
47	в свою очередь	1	1
48	и прежде всего	3	1
49	на самом деле	4	1
50	ничего общего с	1	1
51	не может быть	2	1
52	но в его	1	1
53	можно сказать что	2	1
54	но и не	1	1
55	и к этому	1	1
56	также и в	2	1
57	видим что в	1	1
58	друг от друга	1	1
59	заметить что в	1	1
60	мы еще будем	1	1
61	в большинстве случаев	2	1
62	после того как	1	1
63	одной и той	1	1
64	друг с другом	2	1
65	самом же деле	1	1
66	с представлениями о	1	1
67	этим объясняется что	1	1
68	имеют ничего общего	1	1
69	в своей жизни	1	1
70	он никак не	1	1
