N	2gram	Vinokur_St_1	Literetu
1	и не	16	22
2	и в	44	16
3	при этом	2	15
4	в этом	21	14
5	не только	18	14
6	но и	10	14
7	в том	36	12
8	может быть	15	12
9	а не	16	12
10	то что	18	12
11	в частности	4	11
12	своего рода	3	10
13	не в	12	10
14	такого рода	2	10
15	то же	5	9
16	так и	9	9
17	в то	9	9
18	того что	9	9
19	в этой	11	8
20	том что	29	8
21	не может	8	8
22	как бы	4	8
23	в своей	6	7
24	тем самым	2	7
25	же время	4	7
26	только в	10	7
27	себя в	1	7
28	со стороны	6	7
29	точки зрения	11	7
30	я в	1	7
31	еще не	3	6
32	с его	1	6
33	в себе	2	6
34	в другом	3	6
35	по мысли	1	6
36	о том	17	6
37	и его	8	6
38	в его	9	6
39	с другой	9	6
40	к тому	1	6
41	в стихах	1	6
42	как в	13	5
43	в целом	5	5
44	то есть	2	5
45	лишь в	3	5
46	это не	8	5
47	соответствии с	1	5
48	как и	9	5
49	что я	1	5
50	в основе	3	5
51	этом отношении	7	5
52	в ее	4	5
53	что он	10	5
54	в качестве	4	5
55	именно в	6	5
56	а именно	3	5
57	вместе с	1	5
58	а в	17	5
59	но не	3	4
60	по отношению	3	4
61	хотя и	1	4
62	входит в	1	4
63	место в	1	4
64	однако в	1	4
65	даже в	3	4
66	не говоря	1	4
67	никогда не	5	4
68	в тексте	12	4
69	говоря уже	1	4
70	данном случае	6	4
71	а также	2	4
72	с одной	3	4
73	в начале	3	4
74	из них	8	4
75	одно из	2	4
76	в одном	1	4
77	как будто	4	4
78	до конца	1	4
79	одной стороны	2	4
80	в данном	14	4
81	по существу	2	4
82	и для	3	4
83	отношению к	3	4
84	отношения к	2	3
85	например в	8	3
86	не становится	1	3
87	самом деле	11	3
88	едва ли	1	3
89	той же	5	3
90	в сторону	2	3
91	и к	1	3
92	но в	10	3
93	то в	3	3
94	бы и	4	3
95	в глазах	1	3
96	и тем	3	3
97	в слове	5	3
98	в г	3	3
99	с точки	8	3
100	произведения в	2	3
101	по своей	2	3
102	потому что	6	3
103	в области	14	3
104	уже о	5	3
105	еще в	1	3
106	прежде всего	7	3
107	между тем	3	3
108	совершенно не	5	3
109	уже не	1	3
110	в самом	7	3
111	в соответствии	1	3
112	более того	1	3
113	о чем	1	3
114	как это	4	3
115	в иных	2	3
116	там где	5	3
117	я с	2	3
118	в третьем	1	3
119	жизни и	5	3
120	как на	1	3
121	том числе	2	3
122	художественного произведения	1	2
123	того же	3	2
124	в первом	2	2
125	поэзии и	1	2
126	как мы	1	2
127	вопрос о	4	2
128	так чтобы	1	2
129	на себя	1	2
130	я не	7	2
131	из того	2	2
132	то это	3	2
133	и на	1	2
134	время в	1	2
135	бы то	1	2
136	не могу	1	2
137	во всех	8	2
138	отказ от	1	2
139	отношение к	2	2
140	и вовсе	1	2
141	оказывается не	1	2
142	стороны и	1	2
143	все же	8	2
144	ответственности за	1	2
145	еще на	1	2
146	не знает	2	2
147	так или	2	2
148	он в	1	2
149	право на	1	2
150	но без	1	2
151	раз в	2	2
152	им в	1	2
153	на то	4	2
154	в случае	2	2
155	в нем	5	2
156	чтобы он	1	2
157	о которой	3	2
158	в первой	12	2
159	не как	1	2
160	и вот	1	2
161	том чтобы	1	2
162	в работе	1	2
163	то ни	1	2
164	и с	3	2
165	а по	1	2
166	его в	2	2
167	было бы	17	2
168	и даже	5	2
169	той или	1	2
170	далеко не	1	2
171	ответственности перед	1	2
172	не всегда	2	2
173	несмотря на	2	2
174	и тогда	2	2
175	со всей	1	2
176	одно дело	1	2
177	и при	1	2
178	от себя	1	2
179	всякий раз	2	2
180	одном из	1	2
181	вплоть до	5	2
182	в конце	3	2
183	и наоборот	1	2
184	по себе	1	2
185	нас к	1	2
186	не менее	5	2
187	как о	2	2
188	того чтобы	11	2
189	текста и	1	2
190	как раз	4	2
191	другой стороны	7	2
192	у нас	11	2
193	числе и	2	2
194	для себя	3	2
195	вещей в	1	2
196	и сам	2	2
197	что у	4	2
198	во второй	9	2
199	если бы	9	2
200	и перед	2	2
201	о нем	1	2
202	можно сказать	1	2
203	во втором	4	2
204	что и	6	2
205	во всей	1	2
206	и только	3	2
207	и об	7	2
208	по собственному	1	2
209	как например	1	2
210	но с	3	2
211	ср у	1	2
212	со всеми	2	2
213	ни с	3	2
214	для него	6	2
215	тем что	5	2
216	для того	10	2
217	или иной	1	2
218	не надо	2	2
219	или иначе	2	2
220	что не	3	2
221	с ней	1	2
222	а на	3	2
223	не означает	1	2
224	него не	1	2
225	не знаю	2	2
226	если не	2	2
227	так же	5	2
228	и потому	2	2
229	села на	1	2
230	какого бы	1	2
231	xix века	1	2
232	если это	3	2
233	никем не	2	2
234	быть не	1	2
235	с этой	3	2
236	что в	30	2
237	внимание на	3	2
238	начале своего	1	2
239	оно не	1	2
240	но еще	1	2
241	еще и	2	2
242	в своих	2	2
243	к этому	1	2
244	как известно	1	1
245	к произведениям	1	1
246	была бы	5	1
247	и т	30	1
248	древней и	1	1
249	и то	5	1
250	на самом	6	1
251	последний год	1	1
252	тех же	1	1
253	это и	4	1
254	и общественного	1	1
255	идет о	2	1
256	и есть	1	1
257	его же	2	1
258	и до	1	1
259	из его	1	1
260	исходит из	1	1
261	в какой-то	1	1
262	и за	3	1
263	по его	2	1
264	который в	1	1
265	полагает что	1	1
266	смотреть на	1	1
267	человек является	1	1
268	одних и	1	1
269	этом не	1	1
270	в последнем	1	1
271	в каждый	1	1
272	говорить о	2	1
273	в деле	3	1
274	котором не	1	1
275	как я	1	1
276	работе над	1	1
277	не знают	1	1
278	в ней	3	1
279	проявляется в	1	1
280	такое отношение	1	1
281	он был	3	1
282	ответа на	2	1
283	быть в	2	1
284	в чем	3	1
285	в обеих	5	1
286	как правило	2	1
287	бы свой	1	1
288	если в	2	1
289	очевидно что	1	1
290	нужно быть	1	1
291	с собою	1	1
292	его личного	1	1
293	не просто	1	1
294	друг от	1	1
295	нет и	1	1
296	за пределы	2	1
297	и пушкинского	1	1
298	к сожалению	3	1
299	чужую жизнь	3	1
300	в истории	3	1
301	для русской	1	1
302	с этим	3	1
303	в своем	2	1
304	ему кажется	1	1
305	что касается	3	1
306	перед нами	1	1
307	что по	1	1
308	это тоже	1	1
309	и полностью	1	1
310	или иную	1	1
311	себе как	1	1
312	в нашем	1	1
313	бы не	2	1
314	у каждого	1	1
315	не оставляет	1	1
316	и и	2	1
317	т п	9	1
318	уже в	2	1
319	и кто	1	1
320	как он	1	1
321	личность но	1	1
322	будто на	2	1
323	собственному усмотрению	1	1
324	за рамки	1	1
325	что эти	1	1
326	вообще не	2	1
327	по словам	4	1
328	больше всего	1	1
329	тем не	2	1
330	он не	2	1
331	свою собственную	2	1
332	в корне	1	1
333	содержит в	1	1
334	но всё	3	1
335	поэзия и	1	1
336	именно такова	1	1
337	бы они	1	1
338	таким каким	1	1
339	а то	2	1
340	втором случае	2	1
341	его не	1	1
342	на все	1	1
343	второй половины	1	1
344	первую очередь	2	1
345	обстоятельством что	1	1
346	всю свою	1	1
347	и была	1	1
348	кажется что	3	1
349	даже по	1	1
350	я хотел	1	1
351	только одно	1	1
352	в них	1	1
353	о которых	1	1
354	место и	1	1
355	и уже	2	1
356	здесь всего	1	1
357	чем в	3	1
358	на этот	3	1
359	был бы	1	1
360	только тем	2	1
361	в первую	2	1
362	во время	3	1
363	уважение к	1	1
364	что создает	1	1
365	что такая	1	1
366	что такое	1	1
367	нас не	1	1
368	во времена	4	1
369	не столько	1	1
370	путем в	1	1
371	как частного	1	1
372	значение для	1	1
373	я скажу	1	1
374	но это	6	1
375	но он	2	1
376	в россии	4	1
377	что было	1	1
378	и эти	1	1
379	и является	1	1
380	в таких	1	1
381	бы быть	1	1
382	вовсе не	19	1
383	тому что	3	1
384	общего дела	1	1
385	и находя	1	1
386	в отношении	9	1
387	не имела	1	1
388	в строфе	1	1
389	она не	2	1
390	в русской	1	1
391	тогда когда	1	1
392	чтобы в	1	1
393	и притом	1	1
394	в процессе	1	1
395	требуется чтобы	1	1
396	на ее	1	1
397	к великим	1	1
398	что ей	1	1
399	для кого	1	1
400	на темы	1	1
401	не имеет	4	1
402	это явление	2	1
403	эпохи в	3	1
404	такого же	1	1
405	к концу	2	1
406	писал в	1	1
407	за исключением	1	1
408	ему и	1	1
409	на мой	1	1
410	языка который	1	1
411	не по	3	1
412	уже и	1	1
413	и делает	1	1
414	ему не	1	1
415	сделать в	1	1
416	именно такой	1	1
417	xx века	1	1
418	что там	2	1
419	начиная с	2	1
420	когда мы	1	1
421	значительной степени	1	1
422	всё что	1	1
423	и понятным	1	1
424	ничего общего	3	1
425	правда не	1	1
426	и о	1	1
427	от друга	1	1
428	в виду	1	1
429	но при	1	1
430	находя в	1	1
431	чем из	1	1
432	с каким	1	1
433	свои силы	2	1
434	и от	1	1
435	при котором	1	1
436	языка и	4	1
437	так в	1	1
438	со мною	1	1
439	материала для	1	1
440	читателя в	1	1
441	на том	1	1
442	времени и	1	1
443	было в	1	1
444	здесь нет	1	1
445	она была	1	1
446	можно только	1	1
447	том как	4	1
448	разного рода	1	1
449	в диалог	1	1
450	таких примеров	1	1
451	для этого	2	1
452	три в	1	1
453	примеры и	2	1
454	лишь то	1	1
455	о ней	1	1
456	собственную личность	1	1
457	другом месте	2	1
458	именно там	1	1
459	на вопрос	4	1
460	столь же	4	1
461	говорит об	2	1
462	но решительно	1	1
463	с того	1	1
464	и который	1	1
465	лишь при	1	1
466	времени в	1	1
467	на точку	2	1
468	несомненно и	1	1
469	а во	3	1
470	материал для	3	1
471	однако с	1	1
472	его личности	1	1
473	быть вообще	1	1
474	нуждается в	1	1
475	бы в	1	1
476	них в	1	1
477	в середине	1	1
478	также в	2	1
479	пушкине и	2	1
480	которой в	1	1
481	к пушкину	2	1
482	вообще в	1	1
483	к нему	2	1
484	писал как	1	1
485	в двух	3	1
486	одной из	1	1
487	будто бы	3	1
488	которое должно	1	1
489	согласно которой	1	1
490	по мнению	3	1
491	об их	1	1
492	именно на	1	1
493	так что	6	1
494	этой системе	1	1
495	где-то в	1	1
496	есть в	2	1
497	бы по	1	1
498	и следовало	1	1
499	и у	2	1
500	в значении	1	1
501	пушкина от	2	1
502	на протяжении	1	1
503	в школе	1	1
504	и других	1	1
505	ту или	1	1
506	к чему-то	1	1
507	и их	2	1
508	принадлежу к	1	1
509	в котором	5	1
510	слово как	1	1
511	так как	5	1
512	у него	2	1
513	случае не	2	1
514	связано с	1	1
515	на долю	1	1
516	в каждом	3	1
517	превращается в	2	1
518	в текстах	1	1
519	где в	1	1
520	ссср в	1	1
521	русской поэзии	1	1
522	никого не	1	1
523	с общим	1	1
524	из двух	3	1
525	без того	1	1
526	нужно было	2	1
527	не были	1	1
528	даже не	4	1
529	делает в	2	1
530	не один	1	1
531	что они	7	1
532	и тех	1	1
533	в ряде	1	1
534	чем он	1	1
535	совпадает с	2	1
536	о пушкине	9	1
537	а с	3	1
538	или о	1	1
539	что для	3	1
540	обратиться к	1	1
541	не было	4	1
542	иначе в	1	1
543	с тем	1	1
544	и далее	1	1
545	не на	1	1
546	в свете	1	1
547	в руках	1	1
548	возвращаясь к	1	1
549	и я	3	1
550	впрочем в	1	1
551	и ему	1	1
552	стороны в	2	1
553	именно поэтому	1	1
554	внимания к	1	1
555	но кто	1	1
556	некоторые из	1	1
557	подобного рода	1	1
558	текста в	5	1
559	в москве	2	1
560	общего с	3	1
561	нет ни	2	1
562	к своему	1	1
563	конечно не	2	1
564	направлен в	1	1
565	целом ряде	1	1
566	не зная	1	1
567	стих не	1	1
568	в той	6	1
569	есть только	2	1
570	сам не	1	1
571	и было	1	1
572	предполагает в	1	1
573	и там	1	1
574	ли не	2	1
575	что здесь	2	1
576	все это	5	1
577	этом и	1	1
578	точно и	2	1
579	слова с	1	1
580	не случайным	1	1
581	например мы	1	1
582	и более	2	1
583	мой взгляд	1	1
584	от той	1	1
585	но такой	1	1
586	потому не	1	1
587	опоры в	1	1
588	себя на	1	1
589	еще страшнее	1	1
590	о котором	2	1
591	которая в	1	1
592	свидетельствует о	2	1
593	себя самого	1	1
594	для нас	7	1
595	и все	2	1
596	у них	1	1
597	в литературной	1	1
598	в этих	2	1
599	еще более	4	1
600	не должен	1	1
601	я должен	1	1
602	хотя бы	6	1
603	потребность в	1	1
604	но вот	1	1
605	отношении к	1	1
606	нисколько не	2	1
607	в период	1	1
608	какой степени	1	1
609	которая на	1	1
610	две стороны	1	1
611	современного читателя	2	1
612	от своего	1	1
613	сказать что	7	1
614	для глаз	1	1
615	для каждой	1	1
616	к его	1	1
617	культуры в	3	1
618	из этого	1	1
619	в таком	3	1
620	того времени	5	1
621	он писал	1	1
622	который не	2	1
623	литературного прошлого	1	1
624	они не	1	1
