N	2gram	Losev_Prob_2	KulturaY
1	т е	1	38
2	и т	6	33
3	в том	12	30
4	и в	35	24
5	потому что	13	23
6	том что	19	21
7	что в	11	17
8	того чтобы	2	17
9	для того	3	16
10	было бы	8	15
11	в этом	17	14
12	т д	6	14
13	точки зрения	2	14
14	может быть	18	13
15	все же	8	12
16	таким образом	4	12
17	языка в	3	12
18	и не	37	12
19	в его	7	12
20	не в	2	11
21	только в	14	11
22	хотя бы	12	10
23	в самом	5	10
24	не только	24	10
25	в силу	1	10
26	у нас	18	10
27	вовсе не	37	10
28	самом деле	4	9
29	язык как	3	9
30	так как	7	9
31	если бы	4	9
32	о том	18	9
33	того что	12	9
34	прежде всего	11	9
35	то что	38	9
36	а только	6	8
37	уже не	8	8
38	то обстоятельство	1	8
39	то же	5	8
40	о языке	3	8
41	обстоятельство что	1	8
42	языка и	5	8
43	в языке	15	8
44	тем что	4	8
45	как раз	8	8
46	а не	10	8
47	не может	13	7
48	что язык	1	7
49	это не	1	7
50	в них	2	7
51	не менее	13	7
52	связи с	5	7
53	в области	6	7
54	так и	7	7
55	бы в	3	7
56	в качестве	2	7
57	с другой	6	7
58	как бы	4	7
59	вместе с	2	7
60	только потому	1	6
61	мере в	2	6
62	мы имеем	1	6
63	на себе	1	6
64	зависимости от	2	6
65	в ней	2	6
66	все эти	7	6
67	при этом	3	6
68	в которых	1	6
69	тогда когда	3	6
70	можно было	5	6
71	что он	4	6
72	в какой	1	6
73	но и	16	6
74	именно в	1	6
75	что же	9	6
76	все это	4	6
77	другой стороны	5	6
78	что такое	18	6
79	в зависимости	2	5
80	еще не	10	5
81	но не	4	5
82	не просто	11	5
83	и вовсе	6	5
84	что это	1	5
85	и с	10	5
86	но уже	5	5
87	с тем	3	5
88	так сказать	1	5
89	по крайней	6	5
90	и его	1	5
91	не потому	1	5
92	к тому	3	5
93	в виду	8	5
94	к языку	1	5
95	с ним	1	5
96	и что	13	5
97	между тем	1	5
98	крайней мере	6	5
99	язык в	1	5
