N	3gram	Losev_Prob_4	Istorich
1	и т д	3	16
2	с другой стороны	6	8
3	не только в	4	5
4	о том что	3	5
5	так же как	1	4
6	с одной стороны	1	4
7	на первый взгляд	1	4
8	мы имеем в	1	4
9	тем не менее	10	4
10	в том что	8	4
11	отсюда видно что	1	3
12	этой точки зрения	1	3
13	то что в	1	3
14	с этой точки	1	3
15	в данном случае	5	3
16	мы видим и	1	3
17	дело не в	2	3
18	мы здесь имеем	1	2
19	то время как	2	2
20	между прочим и	1	2
21	точно так же	3	2
22	совершенно то же	1	2
23	и в других	2	2
24	до сих пор	1	2
25	здесь мы имеем	2	2
26	в том чтобы	2	2
27	так и в	1	2
28	а в том	1	2
29	в то время	2	2
30	другой стороны и	1	2
31	но все же	1	2
32	что это не	1	2
33	как и в	1	2
34	о том как	1	1
35	заметим что во	1	1
36	на том что	1	1
37	хотя и не	2	1
38	при переходе от	1	1
39	мы хотели бы	2	1
40	только потому что	1	1
41	сказать что в	1	1
42	с точки зрения	11	1
43	сам он не	1	1
44	которых говорилось выше	1	1
45	ни за что	1	1
46	но так как	1	1
47	и может быть	1	1
48	что в данном	2	1
49	еще не вполне	1	1
50	здесь прежде всего	1	1
51	никак не может	1	1
52	нам кажется что	1	1
53	т д и	1	1
54	же как и	1	1
55	о которых говорилось	1	1
56	то же самое	6	1
57	в нем и	1	1
58	только в том	3	1
59	и смысл этого	1	1
60	в чистом виде	2	1
61	в зависимости от	3	1
62	во всем этом	1	1
63	сама по себе	2	1
64	что он не	1	1
65	бы то ни	1	1
66	но все это	1	1
67	и т п	1	1
68	а также при	1	1
69	можно было бы	4	1
70	и не в	1	1
71	то и другое	3	1
72	вместе с тем	3	1
73	за что не	1	1
74	не говорит о	1	1
75	то ни было	1	1
76	легко может быть	1	1
77	заключается не только	1	1
78	то это значит	1	1
79	это будет в	1	1
80	имеем дело с	1	1
81	в связи с	3	1
82	и потому что	1	1
83	почти никогда не	1	1
84	здесь перед нами	5	1
85	более или менее	2	1
86	в этом же	1	1
87	вместе со своей	1	1
88	это значит что	7	1
89	сих пор мы	1	1
90	и тем более	2	1
91	том как эта	1	1
92	вопрос о том	1	1
93	и все они	2	1
94	ту или иную	1	1
95	конечно не в	1	1
96	тот кто хочет	1	1
97	к тому что	1	1
98	для нас не	1	1
99	ни в каких	1	1
