N	3gram	Bakhtin_Pr_3	Istorich
1	и т д	2	22
2	не может быть	6	7
3	тем не менее	2	6
4	с другой стороны	3	5
5	до сих пор	1	5
6	мы увидим что	2	5
7	в большинстве случаев	2	4
8	на то что	1	4
9	в том что	1	4
10	по отношению к	5	3
11	друг с другом	2	3
12	о том что	2	3
13	но все же	1	3
14	должны были бы	1	2
15	мы должны были	1	2
16	бы то ни	4	2
17	то что в	1	2
18	вместе с тем	2	2
19	то ни было	4	2
20	как будто бы	1	2
21	в отличие от	2	2
22	это конечно не	1	2
23	мы видели что	1	2
24	один и тот	1	2
25	большей или меньшей	1	2
26	с самого начала	8	2
27	вопрос о том	1	2
28	и тот же	1	2
29	если бы он	1	1
30	к тому чтобы	2	1
31	на этом моменте	1	1
32	сводится к тому	2	1
33	какой бы то	1	1
34	прежде всего в	1	1
35	в виде отдельных	1	1
36	даже тон рассказа	1	1
37	как его понимал	1	1
38	не только с	1	1
39	на них мы	1	1
40	и в особенности	1	1
41	подобно тому как	2	1
42	но и по	1	1
43	в этом смысле	4	1
44	кажется что в	1	1
45	в этом случае	2	1
46	в нем и	1	1
47	не было и	1	1
48	но все это	2	1
49	и больше ничего	1	1
50	что он должен	1	1
51	друг на друга	2	1
52	и то в	1	1
53	а может быть	2	1
54	на самом же	1	1
55	а так как	1	1
56	и т п	6	1
57	о нем но	1	1
58	за то что	1	1
59	в нем он	1	1
60	выдает себя за	1	1
61	в значительной степени	1	1
62	не чем иным	1	1
63	его отношения к	1	1
64	именно потому что	2	1
65	этого вопроса необходимо	1	1
66	того что он	2	1
67	но в то	3	1
68	то что уже	1	1
69	в который попадает	1	1
70	в себе как	1	1
71	не только для	1	1
72	в большей или	1	1
73	в этом направлении	1	1
74	мы сейчас увидим	1	1
75	но и с	1	1
76	самом же деле	1	1
77	мы могли бы	1	1
78	мы говорили что	1	1
79	это потому что	1	1
80	в эту сторону	1	1
81	чем иным как	1	1
82	на другом материале	1	1
83	и к другим	1	1
84	он нисколько не	1	1
85	что у меня	3	1
86	но и для	1	1
87	но так же	1	1
88	он как бы	1	1
89	а что он	1	1
90	смысле этого слова	2	1
91	к тому что	1	1
92	для него как	1	1
93	и что он	1	1
94	нас прежде всего	1	1
95	по сравнению со	1	1
96	и в нем	3	1
97	и в этом	2	1
98	для того чтобы	1	1
99	по его мнению	1	1
100	что и в	1	1
101	к тому же	2	1
102	но тем не	1	1
103	т д он	1	1
104	в этом отношении	1	1
105	мы еще не	1	1
106	что он в	2	1
