N	3gram	Tiupa_Lite_1	Myshleni
1	в том что	11	21
2	с точки зрения	2	18
3	с одной стороны	2	7
4	в зависимости от	1	6
5	в связи с	4	6
6	во всяком случае	2	6
7	не может быть	1	6
8	на то что	1	6
9	по отношению к	2	5
10	можно было бы	1	5
11	в самом деле	1	4
12	из того что	2	4
13	а с другой	1	4
14	не удивительно поэтому	1	4
15	в последнее время	1	4
16	о том что	2	4
17	в конечном счете	4	4
18	удивительно поэтому что	1	4
19	состоит в том	5	3
20	в том числе	1	3
21	в отличие от	5	3
22	в данном случае	4	3
23	по этому поводу	1	3
24	в этом отношении	2	3
25	на том что	1	2
26	в другом месте	1	2
27	по ту сторону	1	2
28	на самом деле	1	2
29	подобно тому как	2	2
30	в том же	3	2
31	к тому чтобы	1	2
32	в целом но	2	2
33	но и от	1	1
34	этой точки зрения	3	1
35	я и ты	1	1
36	иметь в виду	1	1
37	дело в том	2	1
38	что перед нами	1	1
39	в этом последнем	1	1
40	как и во	1	1
41	все та же	2	1
42	до сих пор	1	1
43	тот или иной	1	1
44	на одном из	1	1
45	как это ни	1	1
46	жизни человека и	1	1
47	бы то ни	1	1
48	с новой стороны	1	1
49	только то что	1	1
50	его связи с	1	1
51	том что его	2	1
52	и то что	2	1
53	он играет с	1	1
54	и в частности	1	1
55	не приводит к	1	1
56	одно из величайших	1	1
57	и мн др	1	1
58	то ни было	1	1
59	однако и здесь	1	1
60	в нашей стране	1	1
61	сам того не	1	1
62	а отнюдь не	1	1
63	за ним сохраняется	1	1
64	по этому пути	1	1
65	все более и	1	1
66	и во всей	1	1
67	и тем самым	2	1
68	на всю жизнь	1	1
69	только в силу	1	1
70	уже в первой	1	1
71	с другой стороны	1	1
72	из величайших открытий	1	1
73	не в одном	1	1
74	во главу угла	1	1
75	в качестве таких	1	1
76	ничего общего с	1	1
77	с самого начала	1	1
78	более и более	1	1
79	с той же	1	1
80	в этой книге	1	1
81	только в том	2	1
82	не только от	1	1
83	том что он	1	1
84	к тому же	1	1
85	и тем более	1	1
86	в целом как	1	1
