N	2gram	Propp_Isto_3	Myshleni
1	и в	22	28
2	в том	9	28
3	то что	7	28
4	в этом	17	27
5	того что	5	24
6	потому что	3	22
7	том что	8	19
8	не может	4	19
9	таким образом	10	18
10	что он	9	18
11	только в	4	18
12	в силу	2	17
13	что в	15	17
14	не только	14	16
15	так же	3	15
16	точки зрения	2	13
17	может быть	11	13
18	сказать что	3	13
19	и не	12	11
20	на каждой	1	11
21	что мы	1	11
22	как бы	1	11
23	но не	7	10
24	по отношению	2	10
25	с точки	1	10
26	к тому	3	10
27	как мы	8	10
28	так как	7	10
29	от того	1	10
30	но и	12	10
31	отношению к	2	10
32	было бы	3	9
33	мы можем	6	9
34	между собой	1	9
35	мы видели	13	8
36	никогда не	3	8
37	тем что	4	8
38	еще не	10	8
39	ребенка в	1	8
40	то же	6	7
41	отношение к	4	7
42	в своем	2	7
43	с самого	1	7
44	он не	5	7
45	в нем	9	7
46	заключается в	1	7
47	показывает что	5	7
48	самого начала	1	7
49	можно было	1	7
50	если бы	6	7
51	мы видим	8	7
52	там где	7	7
53	вместе с	9	7
54	же как	2	6
55	мы не	1	6
56	в чем	3	6
57	и как	3	6
58	и к	3	6
59	как и	3	6
60	не имеет	2	6
61	то время	2	6
62	так и	2	6
63	и что	2	6
64	можно сказать	2	6
65	его в	3	6
66	так что	5	6
67	вообще не	1	6
68	в то	2	6
69	вопрос о	2	5
70	время как	2	5
71	из того	2	5
72	частный случай	2	5
73	и на	4	5
74	но в	10	5
75	в этой	5	5
76	на этой	1	5
77	и тем	1	5
78	с тем	2	5
79	не могли	1	5
80	того как	1	5
81	в разных	1	5
82	с другом	1	5
83	могут быть	5	5
84	в пределах	4	5
85	силу того	1	5
86	это не	6	5
87	в свете	5	5
88	эти отношения	1	5
89	друг с	1	5
90	и все	3	5
91	речи и	1	5
92	например в	2	4
93	и то	2	4
94	той же	2	4
95	если я	3	4
96	мы имеем	19	4
97	я не	3	4
98	мы и	1	4
99	относится к	2	4
100	в одной	3	4
101	с этим	8	4
102	целый ряд	3	4
103	на то	1	4
104	в наших	2	4
105	на этом	4	4
106	но если	1	4
107	установить что	1	4
108	знаем что	2	4
109	не в	4	4
110	что на	4	4
111	что при	1	4
112	ясно что	1	4
113	что и	9	4
114	в качестве	2	4
115	и обратно	1	4
116	мы знаем	2	4
117	которые в	1	4
118	в состоянии	1	4
119	друг друга	6	4
120	на этот	1	4
121	в частности	5	4
122	к жизни	2	4
123	они не	4	4
124	ту же	2	3
125	начинается с	1	3
126	это и	1	3
127	исследования в	1	3
128	из этих	3	3
129	видели что	4	3
130	независимо от	2	3
131	как в	2	3
132	хотя и	2	3
133	представляет собой	3	3
134	остановиться на	1	3
135	на его	3	3
136	при этом	2	3
137	с ней	6	3
138	в плане	1	3
139	одной и	1	3
140	и по	1	3
141	с того	2	3
142	должен был	3	3
143	в ином	6	3
144	в них	6	3
145	что такое	1	3
146	и той	1	3
147	для данного	1	3
148	по себе	1	3
149	ребенок не	1	3
150	только не	2	3
151	это мы	1	3
152	больше чем	1	3
153	связи с	6	3
154	до того	1	3
155	лежит в	1	3
156	отличается от	1	3
157	представляют собой	4	3
158	только то	1	3
159	в себя	1	3
160	действия и	1	3
161	только те	1	3
162	по мере	1	3
163	образом в	2	3
164	и здесь	7	3
165	до сих	5	3
166	в его	3	3
167	и только	1	3
168	все время	2	3
169	один из	5	3
170	этот вопрос	2	3
171	и его	4	3
172	в нашей	1	3
173	в первую	1	3
174	только к	1	3
175	связано с	4	3
176	а не	6	3
177	но как	1	3
178	на фоне	1	3
179	как это	4	3
180	сих пор	5	3
181	в целом	3	3
182	тем и	1	3
183	в другой	4	3
184	мы должны	7	3
185	не знает	1	3
186	как на	1	3
187	одним из	4	2
188	рассматривается как	1	2
189	увидим ниже	3	2
190	а из	1	2
191	самом деле	1	2
192	мы уже	6	2
193	и иной	1	2
194	принадлежит к	1	2
195	к общему	1	2
196	которые он	1	2
197	он сам	1	2
198	мысль что	1	2
199	к которой	1	2
200	себе и	2	2
201	что они	8	2
202	прежде всего	3	2
203	все же	5	2
204	все эти	4	2
205	чему он	1	2
206	что отношения	1	2
207	если он	2	2
208	над ними	2	2
209	могут оказаться	1	2
210	состоит в	3	2
211	раньше чем	3	2
212	с этой	1	2
213	как они	1	2
214	в другом	2	2
215	с другими	1	2
216	себе ничего	1	2
217	известно что	2	2
218	сказывается в	1	2
219	чем в	1	2
220	он имеет	1	2
221	в этих	11	2
222	в своей	1	2
223	в такой	1	2
224	в котором	2	2
225	том смысле	1	2
226	в которых	2	2
227	для объяснения	1	2
228	но это	3	2
229	но он	4	2
230	друг другу	2	2
231	и более	2	2
232	не менее	5	2
233	она не	4	2
234	казалось бы	1	2
235	имеем дело	1	2
236	у нас	4	2
237	к таким	1	2
238	перейти к	2	2
239	приходит к	1	2
240	и от	3	2
241	на том	3	2
242	этот период	1	2
243	не с	2	2
244	что у	3	2
245	о связи	4	2
246	можно только	3	2
247	для этого	1	2
248	новых и	1	2
249	с ним	1	2
250	означает что	1	2
251	вот почему	2	2
252	при котором	1	2
253	нас в	1	2
254	образом мы	2	2
255	тогда мы	1	2
256	представления о	2	2
257	с ними	3	2
258	дело с	2	2
259	где они	2	2
260	случай более	1	2
261	из которого	2	2
262	только на	2	2
263	каким образом	1	2
264	за ним	3	2
265	в новом	1	2
266	из них	7	2
267	в одном	2	2
268	у него	3	2
269	мы назвали	1	2
270	в других	4	2
271	были бы	1	2
272	с другой	7	2
273	и между	1	2
274	во второй	1	2
275	и др	2	2
276	исходит из	1	2
277	на ней	5	2
278	которых мы	1	2
279	была бы	1	2
280	в связи	3	2
281	в иной	1	2
282	к более	2	2
283	по своему	1	2
284	в данном	4	2
285	и там	4	2
286	этого слова	1	2
287	как только	2	2
288	этом случае	5	2
289	все это	1	2
290	об одном	1	2
291	только частный	1	2
292	отношений и	1	2
293	для нас	4	2
294	но когда	1	2
295	от него	2	2
296	не видит	2	2
297	а в	6	2
298	в новый	1	2
299	другой стороны	7	2
300	для каждой	1	2
301	из этого	1	2
302	всякий предмет	1	2
303	ее в	3	2
304	видим в	1	2
305	и другие	4	2
306	это в	1	2
307	и через	1	1
308	бы для	1	1
309	и до	1	1
310	видеть в	1	1
311	есть не	1	1
312	этого нет	1	1
313	бы что	1	1
314	имеет свою	3	1
315	что иное	3	1
316	они связаны	1	1
317	на другой	2	1
318	это сказывается	1	1
319	к началу	1	1
320	этим дело	1	1
321	и он	2	1
322	с большим	5	1
323	свою очередь	1	1
324	иное как	3	1
325	быть в	1	1
326	в различных	1	1
327	примере мы	1	1
328	итак мы	1	1
329	на самом	2	1
330	жить и	1	1
331	не то	1	1
332	ответ на	1	1
333	изменения и	1	1
334	не просто	1	1
335	друг от	1	1
336	нет и	1	1
337	это или	1	1
338	только путем	1	1
339	которые не	1	1
340	отнюдь не	1	1
341	его на	2	1
342	общего с	1	1
343	от до	1	1
344	стороны и	3	1
345	что как	1	1
346	понимать в	1	1
347	перед нами	1	1
348	кроме того	1	1
349	в приведенном	1	1
350	может означать	1	1
351	и тот	1	1
352	его к	1	1
353	непосредственной связи	1	1
354	в этот	2	1
355	не можем	1	1
356	что это	1	1
357	он в	1	1
358	менее они	1	1
359	он состоит	1	1
360	то обстоятельство	1	1
361	а более	1	1
362	что она	5	1
363	эту задачу	1	1
364	нее и	2	1
365	и входит	1	1
366	не как	1	1
367	что еще	2	1
368	это наблюдается	1	1
369	но вместе	1	1
370	этом основано	1	1
371	в нее	2	1
372	но все	2	1
373	и за	1	1
374	затем уже	2	1
375	об этом	1	1
376	связанных с	2	1
377	и с	4	1
378	то нам	1	1
379	на все	2	1
380	предположение что	1	1
381	или даже	1	1
382	входит в	1	1
383	в и	1	1
384	и всей	1	1
385	окажется что	1	1
386	и причину	1	1
387	приходит в	3	1
388	ни в	2	1
389	но уже	1	1
390	и во-вторых	1	1
391	специальном исследовании	1	1
392	все равно	3	1
393	далеко не	3	1
394	которой он	1	1
395	он и	3	1
396	задач в	1	1
397	же два	1	1
398	оно имеет	1	1
399	ведет к	1	1
400	выйти за	2	1
401	всех этих	2	1
402	иначе обстоит	1	1
403	связаны между	1	1
404	и становится	1	1
405	меняется и	1	1
406	во время	6	1
407	где мы	1	1
408	это делает	2	1
409	представление о	3	1
410	не исчерпывается	1	1
411	возвращение к	1	1
412	несомненно что	2	1
413	в другие	1	1
414	тем не	5	1
415	надо сказать	1	1
416	их в	3	1
417	и наоборот	1	1
418	на всю	1	1
419	даже в	2	1
420	этой работы	1	1
421	случае мы	1	1
422	и очень	1	1
423	не представляют	2	1
424	уже выше	2	1
425	случае в	2	1
426	чем перейти	2	1
427	но они	2	1
428	как можно	1	1
429	все три	1	1
430	одна из	2	1
431	или другие	1	1
432	это всегда	1	1
433	например что	1	1
434	нам и	1	1
435	для всего	1	1
436	обнаружить что	1	1
437	впрочем в	1	1
438	часто бывает	2	1
439	тогда она	1	1
440	это отношение	1	1
441	видим что	4	1
442	связь и	2	1
443	нам важно	2	1
444	не принадлежит	1	1
445	как следует	2	1
446	в каком	1	1
447	один шаг	1	1
448	обстоятельство что	1	1
449	детей в	2	1
450	очень часто	3	1
451	начиная с	1	1
452	что животное	1	1
453	к прежнему	1	1
454	есть только	2	1
455	отношений это	1	1
456	человека в	1	1
457	все особенности	1	1
458	его за	1	1
459	они и	3	1
460	в самых	2	1
461	на это	2	1
462	в работах	1	1
463	ничего общего	1	1
464	состоят в	1	1
465	выше а	1	1
466	особенности этого	2	1
467	и это	2	1
468	понятным почему	1	1
469	и о	2	1
470	от друга	1	1
471	подобно тому	1	1
472	в ее	1	1
473	данном случае	3	1
474	что всякая	1	1
475	на той	1	1
476	вопрос что	1	1
477	не мог	2	1
478	только через	1	1
479	и ту	1	1
480	это настолько	1	1
481	когда его	2	1
482	этой мысли	1	1
483	является в	1	1
484	при том	1	1
485	находится в	4	1
486	происходит иначе	1	1
487	в известных	1	1
488	этому мы	1	1
489	два момента	1	1
490	о том	3	1
491	чего она	1	1
492	никак не	1	1
493	после того	2	1
494	что его	1	1
495	к нему	5	1
496	между тем	2	1
497	эти два	3	1
498	что же	1	1
499	не знаю	8	1
500	что здесь	6	1
501	на которой	1	1
502	которых она	1	1
503	о двух	1	1
504	тот же	1	1
505	мы увидим	3	1
506	во всем	1	1
507	жизнь с	1	1
508	как нечто	1	1
509	может оказаться	1	1
510	который в	1	1
511	и ее	3	1
512	находят себе	1	1
513	нам возможность	1	1
514	с одной	2	1
515	именно на	1	1
516	с живыми	1	1
517	конечно не	1	1
518	это показывает	1	1
519	уже не	7	1
520	и у	3	1
521	то и	6	1
522	тем чтобы	1	1
523	в виде	2	1
524	в начале	1	1
525	дает ему	1	1
526	его и	4	1
527	дом в	7	1
528	и их	1	1
529	это место	1	1
530	сами по	1	1
531	это предположение	1	1
532	и должна	1	1
533	вовсе не	2	1
534	мы рассмотрели	1	1
535	с переходом	2	1
536	бы просто	1	1
537	как при	1	1
538	могли не	1	1
539	не говорит	1	1
540	а те	1	1
541	это по	1	1
542	находятся в	1	1
543	о предметах	1	1
544	уступает место	1	1
545	специфичным для	1	1
546	находит его	1	1
547	и даже	2	1
548	живой и	1	1
549	с другим	1	1
550	как у	1	1
551	здесь в	1	1
552	более общего	1	1
553	образом эта	1	1
554	и затем	1	1
555	наличие определенной	1	1
556	говорит о	1	1
557	к сожалению	1	1
558	а на	1	1
559	не означает	1	1
560	в руках	1	1
561	вопрос можно	1	1
562	имеет своей	2	1
563	о чем	1	1
564	под влиянием	1	1
565	стоит в	2	1
566	если не	2	1
567	можно будет	1	1
568	бросил в	1	1
569	особого исследования	1	1
570	а при	1	1
571	но этот	2	1
572	над ним	1	1
573	к своему	1	1
574	роли которую	1	1
575	одной стороны	2	1
576	что за	1	1
577	смысле этого	1	1
578	тому как	1	1
579	в тех	2	1
580	происходит в	2	1
581	сам не	1	1
582	изучение этих	1	1
583	возможность такого	1	1
584	эти вопросы	1	1
585	здесь очень	1	1
586	в основном	1	1
587	становится ясным	1	1
588	на одной	2	1
589	становится понятным	1	1
590	обычно не	1	1
591	при таком	1	1
592	не существует	1	1
593	свете этих	2	1
594	с возвращением	1	1
595	этой системы	2	1
596	как она	1	1
597	оказалось что	1	1
598	особого рода	3	1
599	главным образом	1	1
600	только с	1	1
601	это еще	2	1
602	известные нам	1	1
603	обстоит дело	1	1
604	могли быть	1	1
605	дома но	1	1
606	в свою	4	1
607	но этим	1	1
608	совершенно не	2	1
609	не что	3	1
610	в отдельности	1	1
611	есть и	5	1
612	который позволяет	1	1
613	можно дать	1	1
614	только они	1	1
615	но эти	1	1
616	каким-то образом	1	1
617	к этому	7	1
618	им и	1	1
619	точно так	2	1
620	все что	3	1
621	этой точки	1	1
622	том числе	1	1
