N	2gram	Propp_Isto_5	Myshleni
1	в развитии	1	28
2	то что	7	26
3	в этом	10	25
4	что он	22	25
5	потому что	7	21
6	таким образом	9	19
7	точки зрения	2	18
8	в том	6	18
9	не может	6	18
10	того чтобы	3	17
11	не только	13	16
12	и в	25	16
13	того что	2	16
14	так как	11	16
15	что в	8	16
16	том что	8	15
17	так же	5	15
18	для того	3	14
19	в процессе	1	13
20	сказать что	2	13
21	вопрос о	2	12
22	по отношению	2	12
23	в ходе	1	12
24	и что	8	12
25	и не	11	12
26	отношению к	2	12
27	из того	1	11
28	отношение к	1	11
29	в его	12	11
30	но не	5	10
31	в силу	1	10
32	было бы	1	10
33	как мы	5	10
34	только в	7	10
35	а не	2	10
36	с точки	1	9
37	может быть	17	9
38	то же	4	8
39	как и	7	8
40	если бы	2	8
41	тем самым	1	8
42	в основе	1	8
43	о том	7	8
44	он не	4	8
45	как это	1	8
46	мы должны	4	8
47	же как	4	7
48	того же	2	7
49	переход от	1	7
50	и есть	1	7
51	представляет собой	7	7
52	в нем	7	7
53	но он	2	7
54	по себе	2	7
55	приводит к	1	7
56	с другом	2	7
57	друг с	2	7
58	и на	8	6
59	но в	1	6
60	в этой	3	6
61	связанные с	2	6
62	состоит в	1	6
63	но если	1	6
64	не в	6	6
65	что оно	1	6
66	что все	4	6
67	мы можем	2	6
68	у него	2	6
69	но и	13	6
70	к тому	1	6
71	должна быть	1	5
72	мы и	2	5
73	что они	1	5
74	как в	6	5
75	в своем	1	5
76	говорит что	1	5
77	в которой	4	5
78	он должен	1	5
79	из нее	2	5
80	показывает что	5	5
81	с ним	4	5
82	что с	1	5
83	самого начала	1	5
84	в то	3	5
85	тогда когда	2	5
86	того как	4	5
87	никогда не	3	5
88	ничего не	2	5
89	с самого	1	5
90	на вопрос	1	5
91	но мы	3	5
92	можно сказать	2	5
93	значит что	2	5
94	обе эти	1	5
95	тот же	1	5
96	хотя бы	1	5
97	для него	1	5
98	тем что	10	5
99	как бы	2	5
100	это значит	2	5
101	только что	1	5
102	не знает	1	5
103	той же	1	4
104	время как	1	4
105	мысль что	1	4
106	не то	1	4
107	процессе развития	1	4
108	в самом	1	4
109	все эти	8	4
110	при этом	1	4
111	подобно тому	1	4
112	и по	2	4
113	мы его	1	4
114	это не	6	4
115	такой же	2	4
116	стоит в	1	4
117	и другое	1	4
118	не имеет	1	4
119	в самых	1	4
120	могут быть	6	4
121	в пределах	4	4
122	еще не	8	4
123	в свете	3	4
124	в качестве	7	4
125	так что	2	4
126	то время	1	4
127	с другой	9	4
128	что мы	2	4
129	вместе с	22	4
130	тому как	1	4
131	в состоянии	1	4
132	далеко за	1	4
133	с этой	2	4
134	в целом	3	4
135	мы видим	8	4
136	бы в	1	4
137	в свою	3	4
138	этой точки	1	4
139	функции в	1	3
140	самом деле	2	3
141	между двумя	1	3
142	мы не	5	3
143	по своему	1	3
144	он может	2	3
145	но как	1	3
146	если в	3	3
147	ответ на	1	3
148	с этим	5	3
149	все же	10	3
150	как уже	1	3
151	и как	3	3
152	то в	2	3
153	он в	1	3
154	и тот	1	3
155	чем его	1	3
156	на этом	3	3
157	и тем	4	3
158	с тем	8	3
159	мы видели	7	3
160	представляет себе	1	3
161	в этих	6	3
162	таким же	2	3
163	в их	1	3
164	сих пор	2	3
165	и более	1	3
166	из которых	2	3
167	не менее	4	3
168	что эта	1	3
169	и его	9	3
170	связи с	8	3
171	приходит к	1	3
172	свою очередь	1	3
173	в себя	3	3
174	переход к	1	3
