N	3gram	Bakhtin_Pr_5	Myslijsy
1	во всяком случае	4	7
2	в том что	2	7
3	и того же	1	6
4	в свою очередь	1	6
5	одного и того	1	6
6	по крайней мере	1	5
7	тем не менее	1	5
8	а между тем	3	4
9	подобно тому как	2	4
10	до сих пор	1	4
11	сам по себе	2	4
12	в то время	1	4
13	заключает в себе	1	4
14	то время как	1	3
15	смысле этого слова	2	3
16	в эту минуту	3	3
17	то есть не	1	3
18	но тем не	1	3
19	как бы ни	1	3
20	то все же	2	2
21	на самом деле	9	2
22	как и во	1	2
23	не может обойтись	1	2
24	то что в	1	2
25	одно и то	3	2
26	с другой стороны	3	2
27	для того чтобы	1	2
28	независимо от их	1	2
29	то же время	10	2
30	в сознание и	1	2
31	так и в	2	2
32	не может быть	3	2
33	с самого начала	8	2
34	но не в	1	2
35	в этом смысле	3	2
36	в то же	10	2
37	и то же	3	2
38	сама по себе	1	2
39	если бы он	1	1
40	мы чувствуем что	1	1
41	целого то есть	1	1
42	не может ни	1	1
43	сплошь да рядом	1	1
44	время как в	1	1
45	и для самого	1	1
46	его мысль о	1	1
47	потому что в	1	1
48	дело в том	1	1
49	становится для него	1	1
50	бы ни был	1	1
51	большей или меньшей	1	1
52	то что они	1	1
53	но и по	1	1
54	но даже и	1	1
55	том что он	1	1
56	о том как	1	1
57	что же касается	1	1
58	не приводит в	1	1
59	друг от друга	1	1
60	оно должно быть	1	1
61	и в других	1	1
62	то есть именно	1	1
63	в отличие от	2	1
64	друг на друга	2	1
65	себя и для	1	1
66	по себе и	2	1
67	бы то ни	3	1
68	и не может	2	1
69	его с другим	1	1
70	не может но	1	1
71	со всех сторон	1	1
72	и не в	2	1
73	главным образом в	1	1
74	вместе с тем	1	1
75	может и не	1	1
76	не знал что	1	1
77	потому что тогда	1	1
78	как и в	1	1
79	то ни было	3	1
80	и слово с	1	1
81	себя и других	1	1
82	я этого не	2	1
83	в себе как	1	1
84	то что он	1	1
85	во всех отношениях	1	1
86	в большей или	1	1
87	друг к другу	3	1
88	в общем не	1	1
89	но эти слова	1	1
90	то что я	2	1
91	и как бы	1	1
92	в этом случае	1	1
93	он в то	1	1
94	о том что	1	1
95	мы можем сказать	2	1
96	и в самом	3	1
97	что и в	1	1
98	вопрос о том	1	1
99	но все эти	1	1
100	но все же	2	1
101	этого слова и	1	1
102	в большинстве случаев	2	1
103	мог бы быть	1	1
104	это как бы	1	1
105	в нем совсем	1	1
106	для него как	1	1
107	и в этом	2	1
108	и в слове	2	1
109	относятся друг к	1	1
110	мы видели что	1	1
