N	3gram	Vygotskiy__2	Myshleni
1	в том что	17	17
2	вместе с тем	1	10
3	мы могли бы	1	7
4	заключается в том	10	7
5	для того чтобы	13	7
6	с помощью которых	1	7
7	в отличие от	1	6
8	так же как	4	6
9	в высшей степени	1	6
10	с самого начала	1	6
11	в зависимости от	1	5
12	можно было бы	4	5
13	с одной стороны	1	5
14	тот факт что	1	5
15	в связи с	1	5
16	тем не менее	4	5
17	друг с другом	1	5
18	что и в	3	5
19	и того же	1	4
20	то время как	2	4
21	же как и	1	4
22	во всяком случае	2	4
23	в то время	3	4
24	это значит что	2	4
25	с тем и	1	4
26	одного и того	1	4
27	о том что	4	3
28	состоит в том	2	3
29	сами по себе	3	3
30	в этом отношении	5	3
31	того что они	1	3
32	по сравнению с	2	3
33	а с другой	1	3
34	с другой стороны	2	3
35	то обстоятельство что	1	3
36	с тем что	3	3
37	до какой степени	1	3
38	на то что	6	3
39	так же точно	7	3
40	в том виде	3	2
41	том виде как	2	2
42	только потому что	2	2
43	имеет дело с	2	2
44	этой точки зрения	2	2
45	мы никогда не	1	2
46	и той же	4	2
47	согласны в том	1	2
48	в этом смысле	1	2
49	в силу того	1	2
50	только в том	4	2
51	того и другого	2	2
52	заключает в себе	2	2
53	и то что	2	2
54	не могли бы	1	2
55	так как она	1	2
56	тому или иному	2	2
57	то что мы	1	2
58	в этом и	1	2
59	исследования показывают что	1	2
60	не может быть	8	2
61	в основе этого	1	2
62	того или иного	2	2
63	силу того что	1	2
64	с этой точки	1	2
65	в свою очередь	2	2
66	само по себе	3	2
67	к выводу что	1	2
68	одной и той	4	2
69	как и в	2	2
70	том что в	2	1
71	том что она	3	1
72	не иметь с	1	1
73	не в состоянии	1	1
74	том что при	1	1
75	что иное как	1	1
76	которые не могут	1	1
77	не играет никакой	1	1
78	что в основе	4	1
79	пришел к той	1	1
80	прежде всего тем	1	1
81	и характер его	1	1
82	снизу вверх от	1	1
83	более или менее	1	1
84	с достаточной ясностью	1	1
85	что при такой	1	1
86	подобно тому как	2	1
87	какого бы то	1	1
88	среднее место между	1	1
89	то же самое	6	1
90	о том как	1	1
91	в этом случае	1	1
92	может быть отнесена	1	1
93	с точки зрения	10	1
94	принять во внимание	1	1
95	идет не о	1	1
96	до сих пор	5	1
97	с тем же	1	1
98	нам казалось нужным	1	1
99	сам по себе	4	1
100	представление о том	2	1
101	бы то ни	2	1
102	не имеет никакого	1	1
103	к тому или	1	1
104	тогда когда он	1	1
105	по аналогии с	1	1
106	том что их	1	1
107	основе его лежит	1	1
108	кроме того что	1	1
109	имеет в виду	1	1
110	за то что	1	1
111	ни в каком	2	1
112	пускает в ход	1	1
113	с на этом	1	1
114	что оно не	1	1
115	и по пути	1	1
116	точно так же	3	1
117	в процессе восприятия	1	1
118	бы если бы	1	1
119	может быть распространено	1	1
120	едва ли может	1	1
121	видит в этом	1	1
122	как если бы	1	1
123	людей с ее	1	1
124	так как он	1	1
125	что он так	1	1
126	же что и	1	1
127	во внимание что	1	1
128	и что в	2	1
129	не что иное	1	1
130	в этой области	2	1
131	в данном случае	4	1
132	в основе его	1	1
133	не потому что	1	1
134	и сам начинает	1	1
135	в том чтобы	3	1
136	которого заключается в	1	1
137	к высшим формам	1	1
138	как раз обратным	1	1
139	приходится иметь дело	3	1
140	то ни было	1	1
141	именно в этой	1	1
142	непосредственного отношения к	1	1
143	все же не	1	1
144	мы не сумеем	1	1
145	результатов к которым	1	1
146	и все его	1	1
147	склонен думать что	1	1
148	всего тем что	1	1
149	всего могут быть	1	1
150	или правильнее сказать	1	1
151	не могут быть	1	1
152	имеем дело с	1	1
153	всегда имеет дело	1	1
154	указывает на то	2	1
155	приводит к тому	1	1
156	все более и	2	1
157	в каком случае	1	1
158	потому что она	2	1
159	к той же	1	1
160	и в том	2	1
161	говорит он но	1	1
162	было бы если	1	1
163	что с одной	1	1
164	мы знаем по	1	1
165	есть не что	1	1
166	по себе как	1	1
167	с таким образом	8	1
168	по себе а	1	1
169	раз обратным образом	1	1
170	виде как она	1	1
171	во всем этом	1	1
172	связи с этим	1	1
173	так как в	2	1
174	ничего общего с	1	1
175	и что следовательно	1	1
176	и в самом	4	1
177	ли может быть	1	1
178	мы думаем что	1	1
179	более и более	2	1
180	выходит за пределы	1	1
181	к одному и	1	1
182	как в основе	2	1
183	и независимое от	1	1
184	которая не может	2	1
185	друг от друга	1	1
186	самое существенное для	1	1
187	спрашивает как это	1	1
188	здесь мы имеем	1	1
189	по этому поводу	1	1
190	к тому что	2	1
191	быть отнесена к	1	1
192	то что они	1	1
193	быть столь же	1	1
194	все согласны в	1	1
195	мы увидим что	1	1
196	в конце концов	3	1
197	анализ показывает что	1	1
198	ребенка и что	1	1
