N	3gram	Ircho_Kome_3	Myshleni
1	для того чтобы	6	14
2	по отношению к	3	12
3	в том что	9	11
4	с точки зрения	3	9
5	друг с другом	1	7
6	потому что он	1	5
7	по сравнению с	2	5
8	в этом отношении	2	5
9	с самого начала	4	5
10	можно сказать что	1	5
11	не в состоянии	1	4
12	подобно тому как	1	4
13	то же самое	3	4
14	с этой точки	1	4
15	то время как	2	4
16	этой точки зрения	1	4
17	в то время	2	4
18	о том что	4	4
19	друг от друга	1	4
20	состоит в том	2	3
21	в этом случае	2	3
22	до сих пор	9	3
23	с одной стороны	3	3
24	в свою очередь	6	3
25	вопрос о том	1	3
26	таким образом что	1	2
27	и тому же	1	2
28	в самом деле	6	2
29	о том как	3	2
30	и не может	1	2
31	в зависимости от	1	2
32	по самой своей	1	2
33	что он не	2	2
34	в отличие от	1	2
35	вместе с тем	3	2
36	и в частности	1	2
37	на этом вопросе	1	2
38	но при этом	1	2
39	самого начала что	1	2
40	то что он	1	2
41	с другой стороны	2	2
42	в свое время	1	2
43	то обстоятельство что	2	2
44	его отношение к	1	2
45	же самое что	1	2
46	ничего общего с	1	2
47	к одному и	1	2
48	именно потому что	2	2
49	но все же	2	2
50	и тем более	1	2
51	самой своей природе	1	2
52	одному и тому	1	2
53	но как раз	1	1
54	в обоих случаях	1	1
55	меньше чем в	1	1
56	мы имеем в	1	1
57	более или менее	1	1
58	имеем в виду	1	1
59	тому что и	1	1
60	в том числе	1	1
61	в том же	1	1
62	одной стороны и	1	1
63	если он говорит	1	1
64	на первый план	1	1
65	и должен был	1	1
66	к этому что	1	1
67	но ничего не	1	1
68	в первую очередь	1	1
69	независимо от того	1	1
70	как это не	1	1
71	том числе и	1	1
72	самым тесным образом	1	1
73	вопрос почему в	1	1
74	дело таким образом	1	1
75	в силу этого	1	1
76	и после этого	1	1
77	все равно что	1	1
78	само собой разумеется	2	1
79	в первом случае	1	1
80	один из них	1	1
81	в этой связи	2	1
82	в раннем детстве	1	1
83	ни малейших признаков	1	1
84	таким образом и	1	1
85	это не так	1	1
86	в связи с	3	1
87	но вместе с	1	1
88	к нему в	1	1
89	во всяком случае	3	1
90	так и в	1	1
91	к этому вопросу	1	1
92	тем не менее	3	1
93	собой разумеется что	2	1
94	есть все основания	1	1
95	так же точно	1	1
96	в том чтобы	1	1
97	отношения к нему	1	1
98	на вопрос почему	1	1
99	и никогда не	1	1
100	они относятся к	1	1
101	к ним как	1	1
102	в то же	4	1
103	он так же	1	1
104	к тому что	1	1
105	не нуждается в	1	1
106	чтобы понять как	1	1
