N	3gram	Propp_Isto_3	Myshleni
1	в том что	5	17
2	вместе с тем	1	10
3	заключается в том	1	7
4	так же как	1	6
5	с самого начала	1	6
6	можно было бы	1	5
7	с одной стороны	2	5
8	в связи с	3	5
9	мы уже говорили	1	5
10	тем не менее	5	5
11	друг с другом	1	5
12	что и в	2	5
13	ни один из	2	4
14	то время как	2	4
15	смысле этого слова	1	4
16	во всяком случае	2	4
17	в то время	2	4
18	о том что	2	3
19	состоит в том	2	3
20	сами по себе	1	3
21	того что они	1	3
22	независимо от того	1	3
23	с другой стороны	7	3
24	мы видели что	3	3
25	то обстоятельство что	1	3
26	с тем что	1	3
27	на то что	1	3
28	как мы видели	5	3
29	этой точки зрения	1	2
30	и той же	1	2
31	по отношению к	2	2
32	в силу того	1	2
33	как мы увидим	1	2
34	и то что	2	2
35	не может быть	1	2
36	силу того что	1	2
37	с этой точки	1	2
38	и вместе с	1	2
39	в свою очередь	1	2
40	одной и той	1	2
41	как и в	2	2
42	для нас важно	1	1
43	том что в	2	1
44	что иное как	3	1
45	при помощи которых	1	1
46	его в качестве	1	1
47	мы должны будем	1	1
48	выше мы видели	3	1
49	показывает что в	2	1
50	в целом но	1	1
51	подобно тому как	1	1
52	так или иначе	1	1
53	в том числе	1	1
54	во многих случаях	1	1
55	в этом случае	5	1
56	с точки зрения	1	1
57	до сих пор	5	1
58	принимает на себя	1	1
59	за пределами своего	1	1
60	из того что	1	1
61	увидим дальше что	1	1
62	точно так же	2	1
63	как если бы	1	1
64	что он так	1	1
65	мы увидим дальше	1	1
66	уже говорили выше	1	1
67	остается то что	1	1
68	не что иное	3	1
69	в данном случае	3	1
70	один из них	1	1
71	не только в	1	1
72	все же не	1	1
73	показывает что по	1	1
74	так это или	1	1
75	так как они	1	1
76	нас важно установить	1	1
77	связаны между собой	1	1
78	имеем дело с	1	1
79	ко всей группе	1	1
80	предмет особого исследования	1	1
81	часто встречается в	1	1
82	остальные особенности этого	1	1
83	и в том	1	1
84	это мы видим	1	1
85	составить предмет особого	1	1
86	но и их	1	1
87	есть не что	1	1
88	мы увидим ниже	2	1
89	но тем не	2	1
90	одной стороны он	1	1
91	так как в	1	1
92	ничего общего с	1	1
93	до известного момента	1	1
94	в связь с	1	1
95	не будет иметь	1	1
96	друг от друга	1	1
97	здесь мы имеем	3	1
98	с этим мы	1	1
99	если бы это	1	1
100	что там где	1	1
101	все остальные особенности	1	1
102	и у нас	1	1
