N	3gram	Losev_Dial_4	Myshleni
1	в том что	9	31
2	с точки зрения	9	11
3	в этом смысле	4	8
4	с другой стороны	1	8
5	в собственном смысле	2	7
6	не только не	1	5
7	для того чтобы	5	5
8	и той же	3	4
9	же как и	1	4
10	на первый план	1	4
11	с этой точки	2	4
12	и то что	1	4
13	одной и той	3	4
14	этой точки зрения	2	4
15	на то что	3	4
16	в обоих случаях	1	3
17	в этом случае	1	3
18	в себе и	1	3
19	с тем что	1	3
20	точно так же	2	3
21	по сравнению с	2	3
22	в связи с	1	3
23	то обстоятельство что	1	3
24	о том что	1	3
25	речь идет о	1	3
26	частного к общему	1	2
27	и не только	1	2
28	не может не	1	2
29	в отличие от	1	2
30	мы видим в	1	2
31	в одинаковой мере	1	2
32	он находит в	1	2
33	содержит в себе	1	2
34	в данном случае	1	2
35	мы видим что	2	2
36	как и на	1	2
37	том что они	1	2
38	в свою очередь	2	2
39	другой стороны мы	1	2
40	это значит что	7	2
41	подобно тому как	4	2
42	лежащей в основе	1	1
43	я думаю что	2	1
44	что иное как	8	1
45	значение может быть	1	1
46	одних и тех	2	1
47	что в этом	1	1
48	часто так и	1	1
49	можем сказать что	1	1
50	без всякого остатка	1	1
51	прежде всего в	1	1
52	такой же точно	1	1
53	должны сказать что	1	1
54	ясно что с	1	1
55	равно как и	2	1
56	том же самом	1	1
57	не говоря уже	3	1
58	и даже не	1	1
59	есть прежде всего	3	1
60	о том как	2	1
61	что с точки	1	1
62	только один путь	1	1
63	в своем исследовании	1	1
64	но что он	1	1
65	том случае если	1	1
66	в зависимости от	1	1
67	зависимости от этих	1	1
68	в той же	1	1
69	от частного к	1	1
70	не входит в	1	1
71	и та же	1	1
72	было бы чудом	1	1
73	совершенно ясно что	1	1
74	имеет в виду	1	1
75	и тех же	2	1
76	на ложный путь	1	1
77	говоря уже о	3	1
78	то и другое	2	1
79	в том случае	1	1
80	то в чем	1	1
81	которые могут быть	1	1
82	может быть установлена	1	1
83	и в частности	2	1
84	же что и	3	1
85	в силу той	1	1
86	которые мы должны	1	1
87	всего нашего исследования	1	1
88	имел в виду	1	1
89	мы видели уже	1	1
90	если бы мы	1	1
91	не только в	1	1
92	что этот предмет	1	1
93	лежит в основе	3	1
94	день и ночь	2	1
95	видеть в нем	1	1
96	в конце концов	1	1
97	и при этом	1	1
98	художественное произведение и	1	1
99	мы имеем дело	1	1
100	во внимание что	1	1
101	и как бы	1	1
102	то же что	3	1
103	тем что должно	1	1
104	одна и та	1	1
105	так же невозможно	1	1
106	как бы в	1	1
107	не может быть	6	1
108	не имеет ничего	2	1
109	по себе не	1	1
110	не имеет никакого	2	1
111	что оно есть	2	1
112	само по себе	4	1
113	мы должны сказать	1	1
114	ничего общего с	2	1
115	мы можем сказать	1	1
116	что они суть	1	1
117	что одна и	1	1
118	вопрос о том	1	1
119	но все же	1	1
120	можно сказать что	1	1
121	друг от друга	1	1
122	это не мешает	1	1
123	после того как	1	1
124	в каком отношении	1	1
125	не что иное	8	1
126	тех или иных	1	1
127	тем не менее	2	1
128	может быть в	1	1
129	ничего принципиально нового	1	1
130	только тогда когда	4	1
131	для этого необходимо	1	1
