N	2gram	Bakhtin_Fr_7	Istorich
1	и в	41	26
2	так как	3	18
3	мы имеем	2	14
4	никогда не	2	13
5	потому что	5	13
6	и на	4	12
7	в этом	15	12
8	таким образом	19	12
9	в том	11	12
10	что в	9	12
11	мы видели	5	11
12	может быть	4	11
13	связь с	1	11
14	не только	5	10
15	том что	4	10
16	представления о	1	10
17	в образе	4	10
18	и не	7	10
19	еще не	2	9
20	представление о	1	9
21	что он	3	9
22	но и	9	9
23	и это	5	8
24	все эти	13	8
25	все же	1	8
26	в нем	7	8
27	на том	2	8
28	с ним	2	8
29	вместе с	5	8
30	например в	3	7
31	но в	8	7
32	и его	9	7
33	о том	6	7
34	уже не	2	7
35	представлений о	2	7
36	у него	6	7
37	превращается в	1	7
38	мы уже	12	6
39	мы не	2	6
40	как в	5	6
41	как он	2	6
42	в ином	1	6
43	так в	1	6
44	и с	4	6
45	в виде	1	6
46	то что	8	6
47	связан с	2	6
48	и там	1	6
49	в более	4	6
50	ее в	1	6
51	не может	3	6
52	то же	13	5
53	в ней	5	5
54	не будет	1	5
55	и этим	1	5
56	как и	14	5
57	и что	1	5
58	же мы	1	5
59	в то	10	5
60	очень часто	3	5
61	так и	10	5
62	в его	12	5
63	мы видим	6	5
64	только в	6	5
65	с представлениями	1	5
66	тем что	3	5
67	связаны с	2	5
68	у нас	1	5
69	как это	1	5
70	его в	3	5
71	на небе	2	5
72	представлениями о	2	5
73	как мы	11	4
74	с его	2	4
75	имеем в	2	4
76	под землей	1	4
77	после этого	1	4
78	на земле	4	4
79	и по	3	4
80	это не	6	4
81	и тем	1	4
82	с тем	1	4
83	на землю	2	4
84	здесь же	1	4
85	здесь еще	1	4
86	том свете	1	4
87	но здесь	1	4
88	а также	2	4
89	что и	5	4
90	что между	2	4
91	себе в	1	4
92	в других	1	4
93	иногда это	1	4
94	прежде всего	11	4
95	связано с	2	4
96	вход в	1	4
97	как бы	7	4
98	в это	3	4
99	у них	2	4
100	но это	3	4
101	есть и	3	4
102	все что	4	4
103	и через	1	3
104	и то	2	3
105	там же	1	3
106	должна быть	1	3
107	на место	4	3
108	время как	1	3
109	из которых	2	3
110	мертвых и	1	3
111	и наконец	4	3
112	та же	4	3
113	в себе	11	3
114	при этом	3	3
115	уже видели	2	3
116	и вот	2	3
117	так например	1	3
118	него и	1	3
119	входом в	2	3
120	в них	7	3
121	такой же	3	3
122	в своей	3	3
123	таким же	3	3
124	и ее	2	3
125	в одном	3	3
126	не в	9	3
127	их в	2	3
128	она не	1	3
129	на котором	1	3
130	того как	5	3
131	например у	2	3
132	к концу	1	3
133	вот почему	1	3
134	как только	1	3
135	вокруг него	1	3
136	и другие	3	3
137	данном случае	1	3
138	в индии	2	3
139	другими словами	2	3
140	от него	1	3
141	один из	1	3
142	том как	2	3
143	в качестве	9	3
144	так что	1	3
145	при помощи	1	3
146	и других	2	3
147	далеко не	2	3
148	но есть	3	3
149	от этого	3	3
150	не было	3	3
151	попал в	1	3
152	в частности	1	3
153	в него	1	3
154	в данном	2	3
155	в тех	1	3
156	и от	8	3
157	кроме того	3	3
158	или в	2	3
159	на первый	1	3
160	а в	5	3
161	и эта	3	3
162	сказать что	1	3
163	является и	3	3
164	из этого	1	3
165	как на	1	3
166	в своих	1	3
167	к этому	5	3
168	они не	1	3
169	ту же	2	2
170	того же	3	2
171	здесь и	2	2
172	из другого	1	2
173	представлением о	1	2
174	что иное	1	2
175	он был	3	2
176	первый план	1	2
177	но не	1	2
178	по отношению	2	2
179	должны были	1	2
180	тогда как	1	2
181	в одной	2	2
182	с этим	2	2
183	в своем	9	2
184	перед нами	2	2
185	целый ряд	4	2
186	и как	2	2
187	увидим что	1	2
188	что это	4	2
189	в этой	13	2
190	и они	1	2
191	и до	6	2
192	но он	4	2
193	и те	3	2
194	он не	4	2
195	чтобы они	1	2
196	с представлением	1	2
197	с этой	1	2
198	можно было	3	2
199	но все	4	2
200	человека в	2	2
201	его не	1	2
202	на этой	4	2
203	было бы	4	2
204	уже знаем	1	2
205	известно что	1	2
206	в преисподней	12	2
207	здесь нет	2	2
208	смерть и	1	2
209	по всему	1	2
210	ни в	6	2
211	вовсе не	7	2
212	становится и	1	2
213	и некоторые	1	2
214	или вообще	1	2
215	земли и	3	2
216	видели в	3	2
217	начиная от	1	2
218	в которых	2	2
219	знаем что	1	2
220	своего рода	2	2
221	это мгновенье	1	2
222	не будем	1	2
223	образом и	2	2
224	которые в	1	2
225	где нет	1	2
226	на эти	1	2
227	даже в	1	2
228	тем самым	3	2
229	не имеет	3	2
230	одна из	4	2
231	на него	1	2
232	или как	1	2
233	нет ни	2	2
234	ее на	1	2
235	к тому	2	2
236	за что	2	2
237	в свое	2	2
238	происходит и	1	2
239	здесь не	1	2
240	на той	1	2
241	что у	3	2
242	с собой	1	2
243	нам необходимо	1	2
244	о котором	2	2
245	ничего не	4	2
246	в которое	1	2
247	после того	4	2
248	как у	1	2
