N	4gram	Tiupa_Hudo_2	Narrotol
1	состоит в том что	2	4
2	в то же время	4	3
3	мы имеем дело с	1	2
4	к тому что он	2	2
5	бы с такою радостью	2	2
6	ушел бы с такою	2	2
7	к тому же в	1	2
8	точно так же как	1	2
9	которому все не ндравится	1	1
10	к тому характеру весьма	1	1
11	архиерею с сисоем легко	1	1
12	фразой повествователя завершающего разговор	1	1
13	хотелось одного поскорее бы	1	1
14	скованности псевдоличным существованием вслед	1	1
15	вовлекается в это движение	1	1
16	екатерина ивановна возвращается домой	1	1
17	что можно сказать про	1	1
18	их одиннадцать душ и	1	1
19	я беру именно то	1	1
20	катиным видением мира и	1	1
21	пережил их одиннадцать душ	1	1
22	и он свободен теперь	1	1
23	между настоящим временем и	1	1
24	за собой и читателя	1	1
25	на веселую речь марии	1	1
26	слова рассказчика за рамки	1	1
27	резонанс возникающий между катиным	1	1
28	реализовать внутренний потенциал ее	1	1
29	словно концентрируется в глазах	1	1
30	в ее положении какой	1	1
31	и уже начиналась новая	1	1
32	трудно было понять [...]	1	1
33	которой он мечтал каждый	1	1
34	отчужденно как о некой	1	1
35	[...] а потом когда	1	1
36	герой пытается выстроить в	1	1
37	уход слова рассказчика за	1	1
38	повествовательной функции ушел бы	1	1
39	за человек в разговоре	1	1
40	на свой пустой двор	1	1
41	смерть постижима лишь для	1	1
42	пока еще лишена ролевой	1	1
43	самую суть проблемной ситуации	1	1
44	время когда его постригли	1	1
45	давно стерлось в памяти	1	1
46	известном смысле можно сказать	1	1
47	люди с тайной и	1	1
48	уменьшаются сморщиваясь и лишь	1	1
49	библейская аллюзия согласно евангельской	1	1
50	они сердитые выпуклые как	1	1
51	же пока еще лишена	1	1
52	большие глаза марии тимофеевна	1	1
53	верю ли я лично	1	1
54	верует ли в бога	1	1
55	жизнь чистая благородная теплая	1	1
56	что я сам создал	1	1
57	а между тем ей	1	1
58	он свободен теперь как	1	1
59	увлечение оленьки сменяется другим	1	1
