N	3gram	Bakhtin_Pr_2	Myslijsy
1	по отношению к	5	8
2	в том что	1	7
3	по крайней мере	1	5
4	не может быть	4	5
5	само по себе	1	5
6	о том что	1	5
7	а между тем	1	4
8	мере того как	1	4
9	по мере того	1	4
10	то же самое	1	4
11	до сих пор	7	4
12	и т п	9	4
13	сам по себе	5	4
14	можно сказать что	1	4
15	на то что	2	4
16	тем не менее	2	4
17	на самом деле	1	3
18	с точки зрения	8	3
19	во всяком случае	1	3
20	и т д	4	3
21	лишь тогда когда	1	3
22	то же время	5	3
23	не только не	1	3
24	в то же	5	3
25	и до сих	1	2
26	в том и	1	2
27	бы не было	1	2
28	в том же	1	2
29	в таком случае	1	2
30	хотя бы и	1	2
31	если бы не	1	2
32	сами по себе	1	2
33	в этих случаях	2	2
34	между тем как	1	2
35	на этот вопрос	2	2
36	рано или поздно	1	2
37	но тем не	1	2
38	между собою и	1	2
39	так или иначе	1	2
40	и в том	1	2
41	после того как	1	2
42	в большинстве случаев	8	2
43	можем сказать что	1	2
44	но уже и	1	1
45	а следовательно и	1	1
46	и сам по	1	1
47	хотя и не	2	1
48	и в речи	1	1
49	в одном слове	4	1
50	в сущности есть	1	1
51	дело в том	1	1
52	принимают в себя	1	1
53	сплошь да рядом	1	1
54	случаев вовсе не	1	1
55	в настоящее время	2	1
56	в том числе	1	1
57	так что в	1	1
58	о том как	1	1
59	в его прямом	1	1
60	и мысли но	1	1
61	в виду что	1	1
62	таким образом как	2	1
63	но и в	1	1
64	и та же	2	1
65	слова и мысли	2	1
66	а может быть	1	1
67	того и другого	2	1
68	в одном направлении	1	1
69	что в нем	1	1
70	и к нему	1	1
71	и не может	4	1
72	но и эта	1	1
73	в эту минуту	3	1
74	если же он	1	1
75	и не в	1	1
76	здесь следовательно происходит	1	1
77	уже после того	1	1
78	по себе он	1	1
79	может быть и	2	1
80	смотрит на нее	1	1
81	к другому и	1	1
82	таковы что их	1	1
83	образом как и	1	1
84	мы не знаем	1	1
85	что может быть	1	1
86	с одной стороны	1	1
87	смысле этого слова	1	1
88	в связи с	1	1
89	отношению к нему	1	1
90	или в его	1	1
91	как один из	1	1
92	но при этом	2	1
93	то стало быть	1	1
94	большинстве случаев вовсе	1	1
95	это последнее может	1	1
96	мысли но в	1	1
97	то есть не	1	1
98	но так что	2	1
99	а не как	1	1
100	друг к другу	2	1
101	этого слова с	1	1
102	одна и та	2	1
103	до настоящего времени	1	1
104	сюда относятся все	1	1
105	с другой стороны	3	1
106	то есть я	2	1
107	в той же	1	1
108	сих пор не	1	1
109	не в его	1	1
110	иметь в виду	1	1
111	пор не может	1	1
112	не была бы	1	1
113	в то время	2	1
114	точки зрения этого	1	1
115	никогда не может	2	1
116	всего того что	1	1
117	в одном из	1	1
118	то что есть	1	1
119	он не есть	1	1
120	не может стать	1	1
121	том числе и	1	1
122	не менее в	1	1
123	друг от друга	2	1
124	на предмет в	1	1
125	и ту же	1	1
126	мысли и слова	1	1
127	конечно не в	1	1
128	слова в том	1	1
129	представим себе что	1	1
130	одну и ту	1	1
131	и все что	1	1
132	в процессе его	1	1
133	как и в	3	1
134	это есть лишь	1	1
