N	2gram	Voloshinov_1	FransuaR
1	и в	16	49
2	прежде всего	9	19
3	в его	4	18
4	и на	4	17
5	не только	7	17
6	и его	8	17
7	в этом	9	15
8	и не	4	15
9	в году	1	13
10	в них	2	13
11	в эпоху	1	13
12	только в	4	13
13	но и	4	13
14	во время	3	12
15	как и	2	11
16	и т.п	2	11
17	как бы	5	11
18	в этой	4	10
19	вовсе не	1	10
20	в нем	4	9
21	для него	6	9
22	и др	3	9
23	все это	4	9
24	в сущности	1	8
25	отношение к	5	8
26	то же	2	7
27	все же	1	7
28	все эти	5	7
29	таким образом	9	7
30	на протяжении	2	7
31	как мы	4	7
32	один из	2	7
33	не может	8	7
34	жизни и	3	7
35	мы уже	2	6
36	во всех	3	6
37	с их	3	6
38	так и	4	6
39	и с	8	6
40	времени и	1	6
41	точки зрения	8	6
42	в себя	1	6
43	то что	3	6
44	здесь в	1	6
45	так как	4	6
46	сказать что	7	6
47	с точки	6	5
48	с его	7	5
49	из этих	2	5
50	но не	1	5
51	при этом	6	5
52	в эту	1	5
53	в своей	2	5
54	никогда не	2	5
55	роль в	1	5
56	тот же	1	5
57	уже в	1	5
58	в начале	2	5
59	может быть	17	5
60	и потому	3	5
61	в основном	3	5
62	отношения к	3	4
63	и к	6	4
64	но в	4	4
65	лишь в	1	4
66	в жизни	2	4
67	в этих	3	4
68	страха и	1	4
69	с ним	2	4
70	одна из	1	4
71	в области	3	4
72	году в	1	4
73	характер и	1	4
74	с другой	1	4
75	этот момент	1	4
76	в известной	1	4
77	а в	3	4
78	до сих	3	4
79	и о	2	4
80	сих пор	3	4
81	том что	3	4
82	в духе	1	4
83	в свое	2	4
84	в своих	1	4
85	как на	1	4
86	человека и	1	3
87	в самом	2	3
88	своего развития	1	3
89	и со	1	3
90	не был	1	3
91	менее всего	1	3
92	но именно	1	3
93	и вот	3	3
94	свое время	1	3
95	можно было	1	3
96	на все	1	3
97	и других	2	3
98	было бы	2	3
99	ни в	5	3
100	несмотря на	1	3
101	во всем	1	3
102	в одном	3	3
103	их в	3	3
104	его целом	2	3
105	к этим	1	3
106	и это	6	3
107	с ее	4	3
108	культуры и	1	3
109	связанных с	2	3
110	и вообще	2	3
111	в виду	1	3
112	о том	2	3
113	другими словами	2	3
114	к нему	1	3
115	наконец в	1	3
116	же в	1	3
117	образов и	2	3
118	что он	2	3
119	мире и	1	3
120	с одной	1	3
121	не дает	1	3
122	этом отношении	1	3
123	и особенно	1	3
124	что для	1	3
125	образов в	1	3
126	связь с	1	3
127	одной стороны	1	3
128	в течение	1	3
129	и все	4	3
130	в том	3	3
131	жизни в	1	3
132	как известно	1	2
133	мы здесь	1	2
134	на самом	4	2
135	тех же	3	2
136	и значение	3	2
137	но даже	1	2
138	в ней	1	2
139	еще не	5	2
140	он был	1	2
141	это и	1	2
142	за пределы	2	2
143	что они	1	2
144	же с	1	2
145	дает нам	1	2
146	но несмотря	1	2
147	только то	2	2
148	та же	1	2
149	в нашем	1	2
150	учение о	3	2
151	имеем в	1	2
152	на его	1	2
153	и еще	1	2
154	подобно тому	1	2
155	связанные с	2	2
156	в мире	1	2
157	на этой	3	2
158	были в	1	2
159	смысл и	1	2
160	по поводу	1	2
161	его современников	1	2
162	точку зрения	1	2
163	было связано	1	2
164	на языке	1	2
165	мы должны	1	2
166	что в	3	2
167	образ не	1	2
168	нам для	1	2
169	характер носят	1	2
170	того чтобы	1	2
171	ничего не	1	2
172	что только	1	2
173	связи с	1	2
174	здесь же	2	2
175	могут быть	3	2
176	без всякого	1	2
177	на основе	2	2
178	в пределах	2	2
179	еще в	1	2
180	по сравнению	3	2
181	связанная с	1	2
182	и т.д	1	2
183	в другом	1	2
184	же более	1	2
185	можно сказать	4	2
186	и были	1	2
187	они являются	1	2
188	нуждается в	5	2
189	и образы	2	2
190	сомнению что	1	2
191	всяком случае	3	2
192	со всеми	2	2
193	в качестве	1	2
194	есть в	2	2
195	события и	1	2
196	за счет	2	2
197	в конце	1	2
198	таковы основные	1	2
199	мы можем	9	2
200	у него	2	2
201	даже и	1	2
202	и даже	4	2
203	нельзя сказать	1	2
204	и прежде	1	2
205	мы еще	1	2
206	связано с	1	2
207	власти и	1	2
208	в связи	1	2
209	для них	1	2
210	вместе с	3	2
211	так же	2	2
212	в него	5	2
213	сравнению с	3	2
214	тому как	1	2
215	мы сказали	1	2
216	эти два	1	2
217	но это	2	2
218	в смысле	1	2
219	под названием	1	2
220	пор еще	1	2
221	в самые	1	2
222	не подлежит	1	2
223	сознания и	2	2
224	хотя и	1	2
225	метода в	1	2
226	совершенно не	8	2
227	всех других	2	2
228	ко всему	1	2
229	ее в	2	2
230	и эта	1	2
231	это в	1	2
232	во всяком	3	2
233	все что	4	2
234	и то	1	1
235	утверждение что	1	1
236	а иногда	1	1
237	самом деле	6	1
238	он может	1	1
