N	3gram	Propp_Isto_1	KulturaY
1	и т п	1	41
2	для того чтобы	1	11
3	можно было бы	3	10
4	тем не менее	6	9
5	до сих пор	5	8
6	в том что	4	8
7	и т д	22	8
8	в зависимости от	2	7
9	в этом случае	1	4
10	в том случае	1	4
11	с одной стороны	4	4
12	и в этом	1	4
13	в связи с	3	4
14	до тех пор	1	4
15	после того как	1	4
16	только тогда когда	1	4
17	того или иного	1	3
18	и в области	1	3
19	можно говорить о	1	3
20	и тем не	2	3
21	в том чтобы	1	3
22	не только в	1	3
23	с другой стороны	5	3
24	не может быть	7	3
25	о том что	3	3
26	том случае когда	1	3
27	смысле этого слова	1	2
28	по отношению к	3	2
29	не говоря уже	1	2
30	один и тот	2	2
31	но если это	1	2
32	говоря уже о	1	2
33	на точку зрения	1	2
34	в отличие от	2	2
35	только то что	1	2
36	в первом случае	1	2
37	и тот же	2	2
38	не в том	1	2
39	не могут быть	1	2
40	в данной связи	1	2
41	более или менее	5	2
42	здесь можно было	1	2
43	если бы не	1	2
44	с вопросом о	1	2
45	дело не в	1	2
46	что и в	1	2
47	к тому же	1	2
48	уже не только	1	2
49	которой мы должны	1	1
50	на этот вопрос	2	1
51	это так то	1	1
52	этот вопрос мы	2	1
53	о том чтобы	1	1
54	прежде всего в	1	1
55	что для того	1	1
56	в этом смысле	1	1
57	то же самое	3	1
58	в силу того	1	1
59	они не могут	1	1
60	сказал что это	1	1
61	центр тяжести всей	1	1
62	к числу таких	1	1
63	в иных случаях	1	1
64	в другом месте	1	1
65	для этой цели	1	1
66	наряду с этим	1	1
67	бы то ни	2	1
68	но и в	2	1
69	а может быть	1	1
70	а так как	1	1
71	лежат в основе	1	1
72	идет только о	1	1
73	идет именно о	1	1
74	в самое последнее	1	1
75	вместе с тем	2	1
76	речь идет именно	1	1
77	в то время	3	1
78	так же как	2	1
79	таких примеров можно	1	1
80	тому или иному	1	1
81	именно так и	2	1
82	не зависит от	1	1
83	т е с	1	1
84	именно на этом	1	1
85	него так как	1	1
86	т е если	1	1
87	на первых порах	2	1
88	не только для	1	1
89	если это так	1	1
90	в одном случае	1	1
91	в противном случае	1	1
92	что он в	1	1
93	уже по одному	1	1
94	а не как	1	1
95	это не значит	1	1
96	тем или иным	1	1
97	и здесь можно	1	1
98	в том отношении	1	1
99	нас прежде всего	1	1
100	самое последнее время	1	1
101	в области конкретной	1	1
102	такая точка зрения	1	1
103	если мы будем	1	1
104	это потому что	1	1
105	на вопросе о	1	1
106	отнюдь не означает	1	1
107	силу того что	1	1
108	то мы увидим	1	1
109	мы не можем	2	1
110	же самое что	2	1
111	е если бы	1	1
112	никогда не может	1	1
113	в тех же	1	1
114	само по себе	2	1
115	ответить на вопрос	1	1
116	это отнюдь не	1	1
117	еще ничего не	1	1
118	даже в тех	1	1
119	но все же	3	1
120	том отношении что	1	1
121	и составляют предмет	1	1
122	на учет все	1	1
123	в одном из	1	1
124	по этому поводу	2	1
125	к тому что	1	1
126	тех или иных	1	1
127	можно рассматривать как	1	1
128	то ясно что	2	1
129	требует специального исследования	1	1
130	быть не может	1	1
131	а именно в	1	1
132	уже о том	1	1
133	мы увидим что	5	1
134	именно потому что	1	1
135	что речь идет	1	1
