N	3gram	Voloshinov_2	Myshleni
1	с точки зрения	13	21
2	для того чтобы	6	18
3	в этом случае	1	14
4	в том что	6	13
5	по сравнению с	1	7
6	с самого начала	5	7
7	в учении о	1	6
8	к тому что	3	6
9	по отношению к	8	5
10	то же самое	5	5
11	с одной стороны	3	5
12	то о чем	1	4
13	в самом деле	5	4
14	не может быть	10	4
15	внутренней речи и	3	4
16	о том что	3	4
17	на то что	2	4
18	по мере развития	1	4
19	одной стороны и	2	3
20	речи и в	2	3
21	до сих пор	3	3
22	в этом отношении	1	3
23	в собственном смысле	2	3
24	одно и то	3	3
25	не совпадает с	1	3
26	смысле этого слова	4	3
27	и то же	3	3
28	тем не менее	1	3
29	можно сказать что	1	3
30	как и в	1	3
31	как мы видели	3	3
32	речи в этом	1	2
33	какой мере не	1	2
34	лишь в той	1	2
35	в какой мере	1	2
36	речи мы можем	2	2
37	одним и тем	2	2
38	на самом деле	4	2
39	том что он	2	2
40	в той же	1	2
41	в отличие от	3	2
42	в большинстве случаев	5	2
43	для себя и	1	2
44	значений слов и	1	2
45	ни в какой	2	2
46	неизбежно приводит к	1	2
47	и тем же	2	2
48	не иначе как	1	2
49	приводит к тому	1	2
50	в этом и	1	2
51	во внутренней речи	1	2
52	о которых мы	1	2
53	в последнее время	1	2
54	же самое что	1	2
55	в свою очередь	5	2
56	точки зрения самого	2	2
57	в конечном счете	1	2
58	друг от друга	1	2
59	в направлении к	3	2
60	таким образом в	1	2
61	друг с другом	1	2
62	несмотря на то	1	1
63	является компромиссом между	1	1
64	что иное как	1	1
65	таким образом оказывается	1	1
66	а следовательно и	1	1
67	если как мы	1	1
68	как мы полагаем	1	1
69	в основе всех	1	1
70	точки зрения языка	1	1
71	в слове и	1	1
72	есть прежде всего	1	1
73	в том числе	1	1
74	в соответствии с	1	1
75	в живой речи	1	1
76	как основной и	1	1
77	самом же деле	3	1
78	том что это	1	1
79	и внешней речи	1	1
80	только по отношению	1	1
81	речи и ее	1	1
82	и не может	3	1
83	этого совершенно не	1	1
84	в зависимости от	2	1
85	сам по себе	1	1
86	есть в сущности	1	1
87	по самой своей	1	1
88	в неразрывной связи	2	1
89	как мы увидим	1	1
90	в первую очередь	1	1
91	она является выражением	1	1
92	том числе и	1	1
93	как это делают	1	1
94	свою очередь является	1	1
95	в гораздо большей	1	1
96	в каком направлении	1	1
97	и значение в	1	1
98	как мы уже	3	1
99	прямо и непосредственно	1	1
100	теоретической и практической	1	1
101	находят свое выражение	1	1
102	как и везде	1	1
103	по мере приближения	1	1
104	все учение о	1	1
105	между ним и	1	1
106	здесь как и	1	1
107	того чтобы понять	2	1
108	значение так же	1	1
109	последнее время в	1	1
110	не только в	1	1
111	в высшей степени	3	1
112	мы упоминали выше	1	1
113	мы видели не	1	1
114	ключом к пониманию	1	1
115	тем же самым	1	1
116	речи заключается в	1	1
117	в одной плоскости	1	1
118	во всех этих	1	1
119	на первых порах	1	1
120	никогда не может	1	1
121	с другой стороны	1	1
122	прежде всего на	1	1
123	того чтобы изучить	1	1
124	внутренней и внешней	2	1
125	не могут быть	1	1
126	что он как	1	1
127	мы уже говорили	1	1
128	само по себе	1	1
129	в этом направлении	1	1
130	во всяком случае	2	1
131	к выводу о	1	1
132	он как и	1	1
133	как бы не	1	1
134	на самом же	3	1
135	неразрывной связи с	2	1
136	одно из важнейших	1	1
137	но для того	1	1
138	так и в	1	1
139	той или иной	4	1
140	самого начала не	1	1
141	но и он	1	1
142	в процессе ее	1	1
143	заключать в себе	1	1
144	в немецком языке	1	1
145	и в соответствии	1	1
146	с письменной речью	1	1
147	между собой не	1	1
148	то же слово	2	1
149	только в процессе	1	1
150	не что иное	1	1
151	конечно не только	2	1
152	языка и его	3	1
153	но все же	1	1
154	но также и	1	1
155	в то же	8	1
156	и делает его	1	1
157	тем что он	1	1
158	же деле это	1	1
