N	2gram	Losev_Prob_4	TeoriaLi
1	не только	24	18
2	в качестве	10	17
3	и не	28	16
4	а в	4	14
5	и в	20	13
6	в частности	2	13
7	то есть	27	12
8	так и	10	12
9	может быть	9	12
10	в этом	9	11
11	при этом	6	11
12	в том	20	11
13	но не	5	10
14	и его	10	10
15	а не	7	10
16	то же	7	9
17	в его	3	9
18	такого рода	7	8
19	но и	14	8
20	что в	3	8
21	в себе	12	7
22	том что	12	7
23	точки зрения	14	7
24	в то	4	7
25	по своей	1	7
26	только в	23	7
27	себя в	2	7
28	как это	3	7
29	в данном	6	7
30	еще не	7	6
31	с его	2	6
32	но в	8	6
33	как бы	4	6
34	мы имеем	6	5
35	данном случае	5	5
36	в своем	3	5
37	в самом	2	5
38	он не	2	5
39	в принципе	1	5
40	того или	3	5
41	как и	6	5
42	не в	13	5
43	однако в	2	5
44	тем самым	4	5
45	в нем	5	5
46	в ее	5	5
47	в пределах	2	5
48	или иной	13	5
49	а также	6	5
50	уже не	5	5
51	не случайно	1	5
52	с другой	7	5
53	как в	5	5
54	или иного	3	5
55	в искусстве	1	5
56	между ними	1	5
57	по преимуществу	2	4
58	говорить о	2	4
59	отношение к	1	4
60	хотя и	5	4
61	то что	15	4
62	ни в	17	4
63	в своей	4	4
64	в их	1	4
65	или менее	2	4
66	не менее	10	4
67	в стихотворении	2	4
68	можно сказать	5	4
69	и ее	4	4
70	мира и	1	4
71	в свою	1	4
72	не знает	1	4
73	сказать что	7	4
74	не может	5	4
75	более или	2	4
76	и то	2	3
77	художественного произведения	1	3
78	что можно	1	3
79	а только	6	3
80	не все	1	3
81	в художественном	4	3
82	перед нами	13	3
83	и к	3	3
84	в противоположность	1	3
85	со своей	2	3
86	все эти	16	3
87	в нашем	12	3
88	в этой	4	3
89	и вот	1	3
90	и по	2	3
91	его в	2	3
92	этом смысле	3	3
93	мог бы	1	3
94	и сам	1	3
95	в этих	5	3
96	все прочие	1	3
97	тем не	10	3
98	в отношении	4	3
99	никогда не	1	3
100	как раз	4	3
101	потому что	15	3
102	той или	14	3
103	свою очередь	1	3
104	другой стороны	6	3
105	в другом	3	3
106	о ней	1	3
107	и что	2	3
108	того что	1	3
109	для него	3	3
110	с ее	2	3
111	именно в	7	3
112	и др	1	3
113	нового времени	1	3
114	прежде всего	11	3
115	и потому	7	3
116	человека к	1	3
117	по своему	6	3
118	таким образом	8	3
119	или в	5	3
120	в основе	1	3
121	ни к	2	3
122	отношении к	1	3
123	была бы	2	2
124	того же	2	2
125	и это	2	2
126	это и	4	2
127	тех или	4	2
128	перед лицом	1	2
129	и больше	2	2
130	случае это	1	2
131	но она	3	2
132	на себя	1	2
133	в целом	1	2
134	между собой	2	2
135	в чем	2	2
136	но как	3	2
137	у него	1	2
138	и весьма	2	2
139	человеческих отношений	4	2
140	за пределы	2	2
141	что они	2	2
142	сама по	2	2
143	как к	1	2
144	и как	3	2
145	говорит что	2	2
146	это тоже	1	2
147	в которой	2	2
148	с художественной	1	2
149	но на	1	2
150	и возможность	2	2
151	в году	1	2
152	или иных	3	2
153	одно и	1	2
154	здесь мы	3	2
155	тем в	1	2
156	об этом	6	2
157	это не	7	2
158	и тем	7	2
159	к области	1	2
160	вовсе не	21	2
161	в войне	1	2
162	с точки	11	2
163	к такой	1	2
164	войне и	1	2
165	по себе	11	2
166	даже в	1	2
167	литературы как	1	2
168	и притом	2	2
169	для меня	1	2
170	дело не	3	2
171	только не	4	2
172	казалось бы	3	2
173	имеем дело	3	2
174	этих двух	1	2
175	своей природе	1	2
176	как будто	11	2
177	и для	4	2
178	и о	5	2
179	здесь не	7	2
180	что может	1	2
181	к его	3	2
182	мы в	1	2
183	если бы	8	2
184	в виду	6	2
185	и здесь	1	2
186	о том	5	2
187	в глаза	1	2
188	к действительности	1	2
189	это было	2	2
190	к нему	3	2
191	во всех	4	2
192	однако с	1	2
193	соединении с	1	2
194	в литературе	2	2
195	и мире	1	2
196	известного рода	5	2
197	тот или	2	2
198	с одной	1	2
199	этой системе	1	2
200	в конце	2	2
201	и даже	9	2
202	в области	3	2
203	а именно	2	2
204	перед ним	1	2
205	жизни то	1	2
206	одной стороны	1	2
207	в рассказе	1	2
208	не на	1	2
209	человеческой жизни	5	2
210	о чем	1	2
211	мастера и	1	2
212	на фоне	1	2
213	о себе	3	2
214	вместе с	5	2
215	так же	5	2
216	и особенно	1	2
217	даже самая	1	2
218	жизни но	1	2
219	из которых	3	2
220	к жизни	1	2
221	искусства но	1	2
222	в той	8	2
223	могут быть	1	2
224	произведения искусства	2	2
225	при условии	2	2
226	в мировой	1	2
227	к тому	3	2
228	ногами и	1	2
229	в художественной	1	2
230	жизни в	2	2
231	одной из	4	2
232	имеет в	1	2
233	о своем	1	2
234	в романе	1	2
235	что он	8	2
236	либо в	2	2
237	но наоборот	1	1
238	на сердце	1	1
239	только к	3	1
240	можно говорить	1	1
241	также что	1	1
242	говоря о	1	1
243	также и	13	1
244	возможно их	1	1
245	таком случае	1	1
246	с жизнью	1	1
247	человека и	1	1
248	связана с	1	1
249	и четвертой	1	1
250	художественных произведений	1	1
251	говорилось выше	1	1
252	и есть	4	1
253	не признает	1	1
254	тем же	1	1
255	от своей	1	1
256	к другому	1	1
257	и до	1	1
258	едва ли	10	1
259	действительности и	5	1
260	и должен	1	1
261	одним из	1	1
262	что даже	1	1
263	от художественного	1	1
264	же как	1	1
265	при анализе	1	1
266	на первом	1	1
267	вопрос о	1	1
268	единство и	1	1
269	чтобы не	2	1
270	себе чтобы	1	1
271	искусства этот	1	1
272	не вполне	2	1
273	объективная и	1	1
274	но чтобы	1	1
275	которое в	2	1
276	и на	3	1
277	на них	1	1
278	столь же	2	1
279	время в	1	1
280	бы то	1	1
281	и доказать	1	1
282	тем как	1	1
283	совсем не	1	1
284	особенно если	1	1
285	коем случае	3	1
286	легко может	1	1
287	здесь также	2	1
288	если в	1	1
289	ивана карамазова	1	1
290	голос или	1	1
291	или к	2	1
292	любовь и	1	1
293	иной эстетической	1	1
294	на то	1	1
295	отнюдь не	10	1
296	это тот	1	1
297	предполагает как	1	1
298	в истории	3	1
299	мере в	1	1
300	и соответствующих	1	1
301	независимо от	3	1
302	если на	1	1
303	о разных	1	1
304	и где	2	1
305	могли бы	1	1
306	духа и	1	1
307	замечательный образец	1	1
308	каждый такой	1	1
309	или иную	1	1
310	то в	2	1
311	можно в	1	1
312	в условиях	3	1
313	что это	2	1
314	таковы например	1	1
315	он в	1	1
316	из этих	1	1
317	одном случае	2	1
318	тоже не	1	1
319	в известном	2	1
320	с их	1	1
321	для настоящей	1	1
322	говорят о	1	1
323	имеем в	3	1
324	на рынок	1	1
325	если он	2	1
326	в наших	1	1
327	в случае	1	1
328	на его	2	1
329	что она	4	1
330	но именно	2	1
331	что представляет	1	1
332	отношений между	1	1
333	в силу	1	1
334	но оказывается	1	1
335	мир как	1	1
336	том числе	1	1
337	содержит в	8	1
338	на земле	2	1
339	можно даже	2	1
340	является не	2	1
341	себя самой	1	1
342	с сожалением	1	1
343	то ни	1	1
344	не будет	2	1
345	что все	1	1
346	тем оно	2	1
347	не сможет	1	1
348	времени и	4	1
349	еще большей	1	1
350	большинстве случаев	1	1
351	художественный образ	6	1
352	первую очередь	1	1
353	было бы	14	1
354	претендуют на	1	1
355	весь мир	2	1
356	укажем на	1	1
357	в них	5	1
358	нет в	2	1
359	рядом с	1	1
360	даже сказать	2	1
361	с тем	4	1
362	не всегда	1	1
363	он и	1	1
364	с не	1	1
365	в чистом	2	1
366	с бытием	1	1
367	собой как	1	1
368	развития но	1	1
369	являются наиболее	1	1
370	искусства может	1	1
371	но если	6	1
372	будущей жизни	1	1
373	становится его	1	1
374	это ощущение	1	1
375	в такой	1	1
376	и без	6	1
377	в котором	2	1
378	на свою	1	1
379	теории литературы	1	1
380	себе а	1	1
381	не как	1	1
382	оно стало	1	1
383	от его	1	1
384	нового содержания	1	1
385	действительность в	2	1
386	сам же	1	1
387	дается в	1	1
388	но эта	2	1
389	этих моментов	1	1
390	объективного мира	2	1
391	и меньше	1	1
392	без его	1	1
393	и более	3	1
394	в прошлом	1	1
395	значимость в	2	1
396	остановимся на	2	1
397	и вся	1	1
398	чистом виде	2	1
399	и против	1	1
400	некоторого рода	2	1
401	по крайней	6	1
402	не имеет	4	1
403	дело в	2	1
404	на себе	3	1
405	к этим	1	1
406	и сама	3	1
407	которого он	1	1
408	того и	1	1
409	только и	5	1
410	жизни не	1	1
411	в самой	4	1
412	с одним	1	1
413	ему и	1	1
414	первых десятилетий	1	1
415	является также	1	1
416	связи с	3	1
417	ничто не	1	1
418	ту или	1	1
419	не ее	1	1
420	и делает	1	1
421	не является	10	1
422	бы несколько	1	1
423	в каком	6	1
424	однако это	2	1
425	не мыслится	1	1
426	у нас	14	1
427	в коем	3	1
428	не могут	1	1
429	когда мы	5	1
430	сравнении с	2	1
431	числе и	1	1
432	указывает на	4	1
433	или повести	1	1
434	в каждом	1	1
435	прошлом и	1	1
436	говорит о	2	1
437	в каждой	3	1
438	достоевского где	1	1
439	как мы	3	1
440	вещами и	1	1
441	того чтобы	2	1
442	основной закон	1	1
443	меня в	2	1
444	к нам	1	1
445	на основе	1	1
446	только при	6	1
447	к какой	1	1
448	каждая вещь	2	1
449	чтобы быть	1	1
450	даже самое	1	1
451	специальной теории	1	1
452	только то	1	1
453	то время	2	1
454	свободу и	1	1
455	человеческая жизнь	2	1
456	и совершенно	2	1
457	с собой	3	1
458	можно было	4	1
459	здесь как	4	1
460	особенно в	1	1
461	жизнь я	1	1
462	начала и	1	1
463	в научном	1	1
464	в новую	1	1
465	разного рода	1	1
466	жизнь и	4	1
467	на каждом	1	1
468	для этого	2	1
469	с ним	4	1
470	именно потому	1	1
471	искусства и	1	1
472	возможна только	1	1
473	настоящее время	1	1
474	читателя как	1	1
475	никак не	4	1
476	не содержит	1	1
477	как ее	1	1
478	одного из	1	1
479	к простому	1	1
480	такова что	1	1
481	основе своей	1	1
482	может не	1	1
