N	3gram	Propp_Isto_5	Myshleni
1	в том что	2	31
2	с точки зрения	1	11
3	с одной стороны	7	9
4	с другой стороны	8	8
5	друг с другом	2	7
6	в самом деле	1	6
7	так же как	3	5
8	для того чтобы	3	5
9	же как и	2	4
10	с этой точки	1	4
11	этой точки зрения	1	4
12	и тем самым	1	4
13	на то что	2	4
14	состоит в том	1	3
15	в этом случае	7	3
16	вместе с тем	6	3
17	в себе и	1	3
18	с тем что	1	3
19	точно так же	1	3
20	во всяком случае	1	3
21	в связи с	4	3
22	то обстоятельство что	1	3
23	о том что	4	3
24	но так как	2	2
25	так как в	2	2
26	в том числе	1	2
27	одной стороны и	1	2
28	и не только	1	2
29	только в том	1	2
30	в отличие от	1	2
31	но и в	2	2
32	мы видим в	1	2
33	том числе и	1	2
34	в данном случае	2	2
35	в том чтобы	2	2
36	мы видим что	4	2
37	но вместе с	3	2
38	мы уже говорили	1	2
39	в свою очередь	1	2
40	это значит что	2	2
41	подобно тому как	1	2
42	мы видели что	2	2
43	в том смысле	1	2
44	как мы видели	1	2
45	я думаю что	1	1
46	в тот момент	1	1
47	на том что	2	1
48	потому что в	1	1
49	указывают на то	1	1
50	это означает что	1	1
51	на самом деле	1	1
52	о том как	2	1
53	в зависимости от	1	1
54	на задний план	1	1
55	что он не	1	1
56	так как для	1	1
57	то здесь мы	1	1
58	то же в	2	1
59	до сих пор	2	1
60	состоит не в	1	1
61	и здесь мы	1	1
62	и тем что	1	1
63	мы видели также	1	1
64	на этой стадии	3	1
65	чем перейти к	1	1
66	то время как	1	1
67	в процессе развития	1	1
68	здесь мы имеем	3	1
69	может быть не	1	1
70	если бы мы	2	1
71	не только в	2	1
72	в основе которых	1	1
73	могут быть различны	1	1
74	указывает на то	1	1
75	в развитии этого	1	1
76	то же что	1	1
77	уже очень рано	1	1
78	не может быть	3	1
79	но мы видели	1	1
80	по себе не	1	1
81	и таким образом	2	1
82	в то время	1	1
83	по отношению к	2	1
84	что наряду с	1	1
85	само по себе	1	1
86	с самого начала	1	1
87	вопрос о том	1	1
88	но все же	4	1
89	мы знаем что	4	1
90	можно сказать что	1	1
91	тот момент когда	1	1
92	в этих случаях	6	1
93	после того как	3	1
94	к неправильным выводам	1	1
95	не соответствует действительности	1	1
96	том что там	1	1
97	они могут быть	1	1
98	и что он	1	1
99	тем не менее	4	1
100	но как только	1	1
101	может быть в	1	1
102	как и в	2	1
103	что и в	2	1
104	только тогда когда	1	1
105	а затем уже	1	1
106	мы увидим что	1	1
107	что ключ к	1	1
