N	2gram	Vygotskiy__5	Formalny
1	и не	6	30
2	вовсе не	3	28
3	и в	30	27
4	может быть	11	25
5	не может	9	24
6	так и	3	21
7	и его	6	19
8	в этом	14	18
9	таким образом	20	18
10	а не	8	17
11	самом деле	8	16
12	точки зрения	7	16
13	то же	7	15
14	в нем	7	15
15	в процессе	1	15
16	между ними	2	15
17	на самом	2	14
18	как и	6	14
19	с точки	2	14
20	не в	8	12
21	если бы	11	12
22	и т	7	11
23	в самом	14	11
24	в жизни	1	11
25	и от	1	11
26	художественное произведение	5	11
27	не могут	3	10
28	но и	6	10
29	в действительности	1	9
30	не только	16	9
31	так как	9	9
32	так же	13	9
33	с помощью	2	8
34	как бы	19	8
35	при этом	8	8
36	ни в	3	8
37	как мы	5	8
38	только в	5	8
39	как раз	13	8
40	то что	37	8
41	и все	4	8
42	что в	24	8
43	художественного произведения	3	7
44	тем же	3	7
45	с тем	8	7
46	не менее	1	7
47	потому что	23	7
48	между тем	1	7
49	в его	4	7
50	в том	27	7
51	конструктивное значение	1	7
52	если мы	16	7
53	там где	4	7
54	все это	2	7
55	совершенно не	6	7
56	в то	2	7
57	в искусстве	6	7
58	здесь и	1	6
59	еще не	5	6
60	но в	5	6
61	все эти	2	6
62	т д	3	6
63	в своей	4	6
64	и ее	1	6
65	и теперь	1	6
66	все время	20	6
67	было бы	5	6
68	что он	17	6
69	с другой	9	6
70	вместе с	12	6
71	в данном	3	6
72	все же	7	6
73	и для	6	6
74	бы в	5	6
75	хотя бы	3	6
76	в своих	5	6
77	во всяком	1	6
78	в зависимости	6	5
79	зависимости от	7	5
80	совсем не	2	5
81	но не	7	5
82	в одной	2	5
83	что именно	5	5
84	в художественном	1	5
85	так сказать	1	5
86	в каждом	2	5
87	того чтобы	20	5
88	сводится к	5	5
89	если же	2	5
90	в ней	4	5
91	что они	5	5
92	единство произведения	1	5
93	никогда не	9	5
94	говорит он	2	5
95	связи с	2	5
96	и их	1	5
97	т п	3	5
98	и между	3	5
99	тем что	6	5
100	и потому	5	5
101	тому как	1	5
102	что же	1	5
103	не является	2	5
104	в результате	4	5
105	другой стороны	5	5
106	не есть	4	4
107	мы не	3	4
108	он был	2	4
109	как в	3	4
110	и как	7	4
111	в целом	5	4
112	на ее	1	4
113	в корне	1	4
114	данном случае	3	4
115	в ее	3	4
116	мы знаем	2	4
117	том что	21	4
118	по себе	7	4
119	она не	1	4
120	в смысле	1	4
121	тогда когда	1	4
122	мы можем	7	4
123	и является	1	4
124	могут быть	8	4
125	к тому	8	4
126	о том	10	4
127	связь между	2	4
128	слов и	2	4
129	конечно не	1	4
130	уже в	6	4
131	только на	4	4
132	содержания и	4	4
133	каждый элемент	2	4
134	для того	20	4
135	со стороны	3	4
136	прежде всего	4	4
137	до конца	2	4
138	произведение в	1	4
139	мы видели	1	4
140	как это	7	4
141	да и	1	4
142	между собой	2	4
143	обстоит дело	3	4
144	в романе	2	4
145	от всех	1	4
146	из этого	2	4
147	жизни и	6	4
148	формы и	3	3
149	художественном произведении	2	3
150	одним из	1	3
151	же как	2	3
152	того же	2	3
153	должна быть	2	3
154	мы уже	6	3
155	той же	3	3
156	мы и	1	3
157	в виду	4	3
158	и на	3	3
159	в которых	2	3
160	столь же	1	3
161	во всех	2	3
162	как таковая	1	3
163	то мы	1	3
164	нет и	1	3
165	что это	8	3
166	в себе	5	3
167	этот процесс	1	3
168	и с	2	3
169	материала и	5	3
170	искусства в	2	3
171	это не	3	3
172	и тем	6	3
173	как таковой	1	3
174	в этих	3	3
175	по отношению	2	3
176	тому что	8	3
177	случае в	1	3
178	в основе	7	3
179	для нас	3	3
180	что жизнь	1	3
181	ничто не	1	3
182	этом отношении	3	3
183	же самое	5	3
184	совершается в	1	3
185	это единство	1	3
186	вне искусства	1	3
187	только то	1	3
188	в произведении	1	3
189	ясно что	6	3
190	еще в	2	3
191	никак не	6	3
192	и что	23	3
193	можно сказать	2	3
194	их в	1	3
195	в них	4	3
196	его осуществления	1	3
197	романа в	1	3
198	и следовательно	2	3
199	в него	4	3
200	дело с	5	3
201	в какой	1	3
202	уже не	1	3
203	в поэзии	1	3
204	его и	1	3
205	нуждается в	1	3
206	в конце	4	3
207	произведения и	1	3
208	не о	1	3
209	литературное произведение	1	3
210	души и	1	3
211	у нас	4	3
212	к его	1	3
213	может стать	1	3
214	в той	3	3
215	того что	8	3
216	отношению к	1	3
217	к проблеме	1	3
218	о нем	1	3
219	может и	1	3
220	сказать что	9	3
221	равно как	1	3
222	имеет место	3	3
223	героя в	3	3
224	и эта	2	3
225	этого романа	1	2
226	смысле слова	1	2
227	ту же	2	2
228	отношения к	2	2
229	в такой	1	2
230	он может	1	2
231	это и	2	2
232	нам кажется	2	2
233	к другому	2	2
234	отношения между	2	2
235	в котором	2	2
236	с таким	2	2
237	одним и	3	2
238	из своих	1	2
239	в сущности	12	2
240	совпадает с	1	2
241	в полной	2	2
242	так называемые	1	2
243	проявляется в	1	2
244	с его	2	2
245	конечно это	1	2
246	жизни с	1	2
247	видели что	1	2
248	очевидно что	2	2
249	отличие от	2	2
250	или иное	1	2
251	данный момент	1	2
252	в своем	6	2
253	стороны и	4	2
254	не являются	1	2
255	произведения так	1	2
256	свой круг	1	2
257	увидим что	9	2
258	материалом и	1	2
259	от этого	1	2
260	то в	1	2
261	из этих	3	2
262	учение о	1	2
263	в этой	5	2
264	своей теории	1	2
265	как он	2	2
266	что она	6	2
267	главным образом	1	2
268	только материал	1	2
269	не как	3	2
270	в россии	1	2
271	из виду	1	2
272	на земле	1	2
273	одной и	2	2
274	его от	1	2
275	что ни	3	2
276	на этом	6	2
277	именно это	4	2
278	в основу	4	2
279	человека в	3	2
280	этим самым	1	2
281	это значит	2	2
282	оно становится	1	2
283	на протяжении	1	2
284	от одного	2	2
285	этом смысле	2	2
286	это противоречие	4	2
287	кажется что	1	2
288	он является	2	2
289	исходили из	2	2
290	и вне	1	2
291	для чего	2	2
292	в эту	1	2
293	бы к	1	2
294	в отличие	2	2
295	знаем что	2	2
296	где она	1	2
297	но эта	1	2
298	однако в	1	2
299	необходимо чтобы	1	2
300	даже в	1	2
301	с определенными	1	2
302	сам он	1	2
303	и очень	1	2
304	в отношении	2	2
305	до известной	1	2
306	принадлежат к	1	2
307	дело в	2	2
308	одна из	3	2
309	и именно	4	2
310	внести в	1	2
311	в нас	13	2
312	не могло	1	2
313	только не	5	2
314	вытекает из	1	2
315	находятся в	3	2
316	в каком	3	2
317	этот закон	2	2
318	конструкции и	1	2
319	отличается от	2	2
320	правом мы	1	2
321	и это	8	2
322	с ее	1	2
323	и понять	2	2
324	как не	1	2
325	здесь не	1	2
326	то или	1	2
327	так в	3	2
328	в пределе	1	2
329	если они	1	2
330	был бы	5	2
331	это только	3	2
332	является в	2	2
