N	3gram	Tiupa_Disk_2	Narrotol
1	в том что	6	8
2	в данном случае	6	6
3	не сводится к	2	6
4	по отношению к	4	5
5	в отличие от	12	5
6	с одной стороны	4	5
7	состоит в том	2	4
8	о том что	3	4
9	тем не менее	1	4
10	к себе самому	1	3
11	в соответствии с	2	3
12	в этом отношении	4	3
13	но при этом	2	3
14	по большей части	2	3
15	той или иной	3	3
16	того или иного	1	3
17	то же время	5	3
18	в конечном счете	1	3
19	можно сказать что	1	3
20	в то же	4	3
21	по своей природе	1	2
22	присутствия я в	1	2
23	с точки зрения	2	2
24	мы имеем дело	1	2
25	подобно тому как	2	2
26	которая состоит в	1	2
27	в той мере	1	2
28	и не может	2	2
29	той мере в	1	2
30	в равной степени	1	2
31	мере в какой	1	2
32	при всей своей	3	2
33	в себе самом	1	2
34	пребывания в мире	1	2
35	и все же	3	2
36	я в мире	2	2
37	мысль о том	1	2
38	и вследствие этого	1	2
39	существенную роль в	1	2
40	не может быть	3	2
41	времени и пространства	1	2
42	свидетеля и судии	1	2
43	все то что	1	2
44	в строгом значении	2	1
45	себя в другом	1	1
46	автор с каждым	1	1
47	и того же	2	1
48	и другого проблематично	1	1
49	одной стороны и	2	1
50	ни о чем	1	1
51	но одновременно это	1	1
52	в обоих случаях	2	1
53	в чем не	1	1
54	при всей ее	1	1
55	отсюда столь значительные	1	1
56	в той или	1	1
57	необходимые предпосылки для	1	1
58	прежде всего следует	1	1
59	того что является	1	1
60	смыслового завершения ответ	1	1
61	наделять чеховский текст	1	1
62	отношению к неподлинному	1	1
63	прежде всего на	1	1
64	возможность наделять чеховский	1	1
65	представляет собой как	1	1
66	может быть сведена	1	1
67	эстетической и моральной	1	1
68	ряда возбуждающем некие	1	1
69	с каждым читателем	1	1
70	целого но заключительный	1	1
71	двух или нескольких	1	1
72	чехова всегда одновременно	1	1
73	текста чеховедами самой	1	1
74	том что ни	1	1
75	потому что полюс	1	1
76	в самом деле	1	1
77	даме с собачкой	1	1
78	тональности одного и	1	1
79	что является событием	1	1
80	или иного рода	1	1
81	правильно поставленный вопрос	1	1
82	читателем ведет задушевный	1	1
83	[...] а потом	1	1
84	того же текста	1	1
85	заключительный акт смыслового	1	1
86	положителен по отношению	1	1
87	и в то	1	1
88	на этом свете	1	1
89	что полюс подлинного	1	1
90	его коммуникативной эстетической	1	1
91	дающей масштабы того	1	1
92	всегда одновременно четкий	1	1
93	и т.п но	1	1
94	будто автор с	1	1
95	того и другого	1	1
96	и того и	1	1
97	в даме с	1	1
98	двусмысленный четкий потому	1	1
99	значении данного термина	1	1
100	к его коммуникативной	1	1
101	самой высокой квалификации	1	1
102	а с другой	1	1
103	этико-интеллектуальное содержание и	1	1
104	содержание и того	1	1
105	настроенный читатель получает	1	1
106	и не умер	1	1
107	мира дающей масштабы	1	1
108	построений зрелого чехова	1	1
109	столь значительные порой	1	1
110	на правильно поставленный	1	1
111	акт смыслового завершения	1	1
112	для чеховских произведений	1	1
113	в истолковании эмоционально-волевой	1	1
114	и двусмысленный четкий	1	1
115	на мой взгляд	2	1
116	предпосылки для классической	1	1
117	а стало быть	1	1
118	человеческого я в	1	1
119	письма будто автор	1	1
120	как правило не	1	1
121	состоит в напряжении	1	1
122	субъекта представляет собой	1	1
123	чеховедами самой высокой	1	1
124	для классической эстетической	1	1
125	такой картины мира	1	1
126	человек в футляре	1	1
127	наедине отсюда столь	1	1
128	формирует все необходимые	1	1
129	несут в себе	1	1
130	событие состоит в	1	1
131	эффект чеховского письма	1	1
132	на первый взгляд	2	1
133	полюс подлинного положителен	1	1
134	разговор наедине отсюда	1	1
135	создается характерный эффект	1	1
136	идентифицировать себя с	1	1
137	а также и	1	1
138	эмоционально-волевой тональности одного	1	1
139	коммуникативного события в	1	1
140	четкий и двусмысленный	1	1
141	текста а не	2	1
142	напоминает майевтику сократа	1	1
143	значительные порой расхождения	1	1
144	одновременно четкий и	1	1
145	оставляет читателю апеллируя	1	1
146	зрелого чехова всегда	1	1
147	по природе своей	2	1
148	читатель получает возможность	1	1
149	вопрос автор оставляет	1	1
150	но заключительный акт	1	1
151	две жизни гурова	1	1
152	возбуждающем некие рецептивные	1	1
153	подлинного положителен по	1	1
154	не в том	1	1
155	событийного ряда возбуждающем	1	1
156	же текста чеховедами	1	1
157	что ведет к	1	1
158	быть сведена к	1	1
159	событием самого рассказывания	1	1
160	несет в себе	2	1
161	с другой в	1	1
162	истолковании эмоционально-волевой тональности	1	1
163	а настроенный пессимистически	1	1
164	считал главной для	1	1
165	во всяком случае	1	1
166	задушевный разговор наедине	1	1
167	все необходимые предпосылки	1	1
168	в полной мере	1	1
169	чеховского письма будто	1	1
170	оптимистически настроенный читатель	1	1
171	в другом и	1	1
172	в рамках которого	1	1
173	не упускать из	1	1
174	апеллируя к его	1	1
175	искусно формирует все	1	1
176	этим создается характерный	1	1
177	человеческого присутствия в	1	1
178	которое может быть	1	1
179	только в качестве	1	1
180	ни в чем	1	1
181	но в рамках	1	1
182	характерный эффект чеховского	1	1
183	автор оставляет читателю	1	1
184	по аналогии с	1	1
185	расхождения в истолковании	1	1
186	так и в	3	1
187	получает возможность наделять	1	1
188	напряжении событийного ряда	1	1
189	эстетической завершенности целого	1	1
190	то есть в	1	1
191	состоит в нарастании	1	1
192	поставленный вопрос автор	1	1
193	упускать из виду	1	1
194	четкий потому что	1	1
195	читателю апеллируя к	1	1
196	в основе своей	2	1
197	как коммуникативного события	1	1
198	одновременно это и	1	1
199	классической эстетической завершенности	1	1
200	разрешения жизненной драмы	1	1
201	героя в этом	1	1
202	тогда как наррация	1	1
203	по сути дела	1	1
204	каждым читателем ведет	1	1
205	между жизнью и	2	1
206	масштабы того что	1	1
207	не говорит об	1	1
208	одного и того	2	1
209	завершения ответ на	1	1
210	некие рецептивные ожидания	1	1
211	порой расхождения в	1	1
212	к человеку а	1	1
213	предполагает со стороны	1	1
214	настоящего времени в	1	1
215	в большинстве случаев	1	1
216	коммуникативной эстетической и	1	1
217	в силу своей	1	1
218	возможна только в	1	1
219	жизнью и смертью	2	1
220	чеховских произведений нет	1	1
221	и адресата к	1	1
222	писал бахтин имеет	1	1
223	но этико-интеллектуальное содержание	1	1
224	завершенности целого но	1	1
225	ответ на правильно	1	1
226	в модальности убеждения	1	1
227	никогда не тождествен	1	1
228	с той или	1	1
229	в напряжении событийного	1	1
230	ведет задушевный разговор	1	1
231	главной для чеховских	1	1
232	обратим внимание на	1	1
