N	2gram	Vygotskiy__2	Formalny
1	и в	32	38
2	в этом	13	27
3	может быть	18	23
4	и его	7	21
5	таким образом	21	20
6	и не	10	20
7	в самом	12	16
8	не в	8	15
9	прежде всего	1	15
10	и т	10	14
11	не может	17	14
12	в нем	4	13
13	связи с	1	13
14	но и	10	13
15	в поэзии	3	12
16	с его	2	11
17	с тем	11	11
18	в том	37	11
19	вовсе не	2	11
20	заумный язык	1	11
21	формальный метод	1	10
22	с другими	2	10
23	в его	2	10
24	в связи	1	10
25	с помощью	1	10
26	не только	12	9
27	при этом	13	9
28	и с	4	9
29	как и	10	9
30	т п	8	9
31	на почве	1	9
32	в процессе	2	9
33	самом деле	16	8
34	отнюдь не	5	8
35	все же	4	8
36	точки зрения	17	8
37	поэтического произведения	3	8
38	так и	3	8
39	что и	17	8
40	тем что	9	8
41	в первом	1	7
42	как мы	1	7
43	по себе	12	7
44	для него	1	7
45	в своей	3	7
46	с точки	10	7
47	в поэтическом	2	7
48	уже не	1	7
49	этом отношении	5	7
50	в других	2	7
51	не могут	3	7
52	по существу	3	7
53	что в	20	7
54	художественного произведения	5	6
55	и ее	3	6
56	в ней	5	6
57	в истории	1	6
58	все эти	7	6
59	в этой	6	6
60	то же	13	6
61	было бы	11	6
62	он не	6	6
63	в их	3	6
64	могут быть	4	6
65	для понимания	1	6
66	в языке	4	6
67	все время	6	6
68	только в	7	6
69	то что	21	6
70	не было	2	6
71	вместе с	2	6
72	а не	7	6
73	как раз	5	6
74	в результате	1	6
75	хотя бы	3	6
76	а в	4	6
77	это и	1	5
78	по преимуществу	1	5
79	в первый	2	5
80	во всех	3	5
81	в общем	3	5
82	т д	2	5
83	в то	5	5
84	в основе	11	5
85	же время	2	5
86	если бы	6	5
87	сводится к	2	5
88	и должно	1	5
89	говорит он	4	5
90	и только	2	5
91	что он	13	5
92	всяком случае	2	5
93	если мы	12	5
94	именно в	1	5
95	с этим	4	5
96	что же	3	5
97	и для	4	5
98	бы в	1	5
99	еще более	3	5
100	или иного	2	5
101	во всяком	2	5
102	все остальное	1	4
103	высшей степени	1	4
104	о поэтическом	1	4
105	в сущности	7	4
106	литературы и	1	4
107	одним словом	1	4
108	что оно	2	4
109	что они	7	4
110	независимо от	1	4
111	как в	9	4
112	и наконец	1	4
113	и к	3	4
114	из автоматизма	1	4
115	не следует	1	4
116	не как	3	4
117	его от	2	4
118	материала и	2	4
119	в высшей	1	4
120	и поэтического	1	4
121	мы видели	1	4
122	не столько	1	4
123	ничего не	4	4
124	к тому	7	4
125	в поэтической	1	4
126	того или	3	4
127	но в	3	4
128	по учению	2	4
129	в большинстве	1	4
130	что не	3	4
131	из них	4	4
132	так как	12	4
133	не о	1	4
134	в особенности	2	4
135	и даже	5	4
136	в некоторых	1	4
137	другой стороны	2	4
138	там где	2	4
139	мы говорим	1	4
140	как бы	6	4
141	дело идет	1	4
142	совершенно не	4	4
143	оно не	2	4
144	к этому	1	4
145	они не	1	4
146	например в	3	3
147	же как	4	3
148	сам по	4	3
149	тем же	1	3
150	и до	4	3
151	в зависимости	1	3
152	а как	1	3
153	из всего	1	3
154	мы не	3	3
155	то это	3	3
156	зависимости от	1	3
157	и на	5	3
158	значение и	2	3
159	если в	2	3
160	чем же	1	3
161	как к	3	3
162	однако не	2	3
163	и как	7	3
164	не приходится	1	3
165	что это	8	3
166	в целом	4	3
167	из этих	1	3
168	но ведь	1	3
169	роль в	2	3
170	только на	5	3
171	но именно	1	3
172	понятий и	1	3
173	искусство как	4	3
174	главным образом	3	3
175	и может	1	3
176	его в	1	3
177	это было	3	3
178	говорит эйхенбаум	2	3
179	в художественную	1	3
180	литературного произведения	1	3
181	он и	1	3
182	такой же	7	3
183	место в	2	3
184	произведения и	1	3
185	поэтическое произведение	1	3
186	произведения а	1	3
187	в области	1	3
188	но все	1	3
189	его с	2	3
190	не есть	1	3
191	того чтобы	14	3
192	и прием	1	3
193	так в	2	3
194	все дело	1	3
195	и здесь	2	3
196	к действительности	2	3
197	к нему	2	3
198	о звуках	1	3
199	для сюжетного	1	3
200	того что	8	3
201	в какой	2	3
202	именно на	2	3
203	к поэтической	1	3
204	мы знаем	7	3
205	и их	3	3
206	слова в	2	3
207	каждый из	2	3
208	для того	13	3
209	чтобы показать	3	3
210	формалисты и	1	3
211	с другой	3	3
212	а о	1	3
213	и прежде	1	3
214	от смысла	2	3
215	системы и	1	3
216	не то	1	3
217	речи и	1	3
218	материал и	2	3
219	приемы сюжетосложения	1	3
220	это приводит	1	3
221	том смысле	1	3
222	все это	5	3
223	сюжета и	1	3
224	на самом	5	3
225	или в	1	3
226	поэзии в	1	3
227	и все	4	3
228	была бы	2	3
229	жизни и	4	3
230	формы и	6	2
231	и то	3	2
232	идет о	1	2
233	к другому	1	2
234	игры с	1	2
235	едва ли	4	2
236	его не	1	2
237	по аналогии	1	2
238	при анализе	2	2
239	исследования в	1	2
240	столь же	4	2
241	не роман	1	2
242	всякого искусства	1	2
243	но не	2	2
244	но как	3	2
245	а только	3	2
246	очевидно что	2	2
247	и приемы	2	2
248	отношение к	2	2
249	отличие от	2	2
250	по первым	1	2
251	не оказалось	1	2
252	к сожалению	1	2
253	этот прием	1	2
254	самое понятие	2	2
255	что именно	3	2
256	в художественном	6	2
257	схемой для	1	2
258	кроме того	1	2
259	то в	1	2
260	та же	3	2
261	в которой	2	2
262	формализма и	2	2
263	он в	3	2
264	речи но	1	2
265	очень существенное	1	2
266	и критики	1	2
267	литературной науки	1	2
268	состоит в	3	2
269	не к	3	2
270	именно из	1	2
271	в понятии	1	2
272	и более	4	2
273	в плане	1	2
274	и по	4	2
275	на этом	3	2
276	в основу	1	2
277	то ни	2	2
278	том случае	4	2
279	разница между	1	2
280	же прием	1	2
281	но совершенно	3	2
282	для нее	2	2
283	от одного	1	2
284	должен был	2	2
285	и тем	4	2
286	ни в	2	2
287	произведение как	2	2
288	от него	1	2
289	должно быть	1	2
290	смысл и	2	2
291	лучше всего	1	2
292	этих авторов	1	2
293	том что	21	2
294	нужно было	1	2
295	в этих	2	2
296	не так	2	2
297	учению формалистов	1	2
298	представление о	3	2
299	себе а	1	2
300	в отличие	1	2
301	от его	1	2
302	должны были	1	2
303	органов речи	1	2
304	их в	2	2
305	не могли	3	2
306	для этого	3	2
307	тому что	4	2
308	она не	2	2
309	тем самым	1	2
310	что эта	1	2
311	с теми	1	2
312	и другое	2	2
