N	3gram	Propp_Isto_4	FransuaR
1	до сих пор	5	8
2	в большинстве случаев	1	6
3	как и в	1	4
4	в том числе	1	3
5	таким образом и	1	3
6	в связи с	2	3
7	мы видели что	3	3
8	и в особенности	1	2
9	в средние века	2	2
10	и др в	1	2
11	как мы видели	3	2
12	в узком смысле	1	2
13	в данном случае	3	2
14	в то время	1	2
15	о том что	2	2
16	можно сказать что	1	2
17	с другой стороны	4	2
18	мы видим что	1	2
19	не может быть	4	2
20	более высокую ступень	1	1
21	мы видим в	1	1
22	и в таких	1	1
23	образом связан с	1	1
24	здесь перед нами	1	1
25	подобно тому как	1	1
26	в некоторых случаях	3	1
27	и целый ряд	1	1
28	но и другие	1	1
29	в таких случаях	2	1
30	вместе с тем	1	1
31	не можем здесь	1	1
32	таким образом к	1	1
33	но и в	1	1
34	но он не	1	1
35	в приложении к	1	1
36	может быть и	1	1
37	и то что	5	1
38	это совершенно точно	1	1
39	и в других	1	1
40	и могут быть	1	1
41	и во всем	1	1
42	о том как	1	1
43	к нему к	1	1
44	в ход действия	1	1
45	не потому что	1	1
46	если бы мы	1	1
47	и на котором	1	1
48	глаз ушей и	1	1
49	но мы уже	1	1
50	так и в	2	1
51	по сравнению с	3	1
52	и вместе с	1	1
53	и с этой	1	1
54	не в том	1	1
55	и в саду	1	1
56	из которых он	1	1
57	во всех этих	1	1
58	мы не можем	1	1
59	в античности и	1	1
60	в точности соответствует	2	1
61	сих пор этот	1	1
62	и даже позже	1	1
63	приведем еще один	1	1
64	в главе о	2	1
65	как мы видим	1	1
66	после того как	2	1
67	иначе чем это	1	1
68	друг за другом	1	1
69	теснейшим образом связан	1	1
70	то же самое	2	1
