N	3gram	Potebnia_M_3	Psycholo
1	и т п	2	15
2	в том что	16	9
3	не может быть	3	8
4	с таким образом	1	8
5	на то что	1	8
6	и т д	3	8
7	в самом деле	1	7
8	в том чтобы	2	7
9	о том что	1	7
10	заключается в том	1	6
11	то время как	1	5
12	в то время	4	5
13	не в том	5	5
14	само по себе	3	5
15	подобно тому как	2	5
16	с другой стороны	4	5
17	с одной стороны	3	5
18	для того чтобы	3	5
19	как и в	2	4
20	только тогда когда	7	4
21	том что она	1	3
22	и той же	2	3
23	в художественном произведении	1	3
24	только в том	3	3
25	до сих пор	3	3
26	в собственном смысле	2	3
27	а не другие	1	3
28	одной и той	2	3
29	том чтобы показать	1	3
30	не только не	2	3
31	все то что	1	3
32	что внутренняя форма	2	2
33	потому что он	3	2
34	то что я	2	2
35	к чувственному образу	2	2
36	более или менее	3	2
37	то же самое	1	2
38	то есть к	3	2
39	в силу того	1	2
40	мы не можем	2	2
41	окно двери и	1	2
42	в произведении искусства	3	2
43	в таком случае	2	2
44	то что при	1	2
45	каждое из них	1	2
46	в этом отношении	2	2
47	из этих слов	2	2
48	вместе с тем	4	2
49	в том случае	1	2
50	не только из	1	2
51	ясно что и	1	2
52	что мы не	2	2
53	по себе не	1	2
54	и таким образом	1	2
55	а в том	5	2
56	силу того что	1	2
57	от того что	5	2
58	каждого из этих	1	2
59	внутренняя форма каждого	1	2
60	так и в	2	2
61	двери и сволок	1	2
62	и в самом	2	2
63	смысле этого слова	7	2
64	по этому поводу	1	2
65	сама по себе	2	2
66	на самом деле	1	2
67	тем не менее	3	2
68	форма каждого из	1	2
69	что и в	3	2
70	по себе а	4	2
71	не может стать	1	2
72	потому что образ	1	1
73	зацрни то есть	1	1
74	весами внутренняя форма	1	1
75	хотел было набрать	1	1
76	даже тогда когда	1	1
77	не дай боже	1	1
78	этим объясняется почему	1	1
79	и в поэзии	1	1
80	за наше личное	1	1
81	художественное значение во	1	1
82	внешняя форма женщины	1	1
83	а не за	1	1
84	можно себе представить	1	1
85	рассказы живут по	1	1
86	в незамысловатом рассказе	1	1
87	с такими же	1	1
88	а потом уже	1	1
89	увеличением затруднений при	1	1
90	веков могут сохранять	1	1
91	наше личное состояние	1	1
92	его места в	1	1
93	он сказал саво	1	1
94	в известной гибкости	1	1
95	силе внутренней формы	1	1
96	и столь же	1	1
97	выражение именно идея	1	1
98	в чем же	1	1
99	слове представление к	1	1
100	возбуждать самое разнообразное	1	1
101	потому что в	1	1
102	сволок может вызвать	1	1
103	если бы мы	1	1
104	что по самой	1	1
105	произведения можем употребить	1	1
106	по тому как	2	1
107	одним и тем	3	1
108	такое толкование будет	1	1
109	самой по себе	1	1
110	мы непосредственно не	1	1
111	образом это мраморная	1	1
112	глоток молока который	1	1
113	со стороны формы	2	1
114	мраморная статуя внешняя	1	1
115	слоев народа к	1	1
116	когда мы выдадим	1	1
117	в том как	3	1
118	в область истории	1	1
119	создания темных людей	1	1
120	вызвать мысль об	1	1
121	может кому-нибудь почудиться	1	1
122	ему при создании	1	1
123	ее отличие от	1	1
124	думалось ему при	1	1
125	был у него	1	1
126	во многих случаях	1	1
127	и вслед за	1	1
128	том что он	2	1
129	обыкновенное выражение именно	1	1
130	образ относится к	1	1
131	из сосуда его	1	1
132	те же самые	1	1
133	очевидно что подобные	1	1
134	слов иначе направляет	1	1
135	чашке как волна	1	1
136	в том же	2	1
137	вместо содержание художественного	1	1
138	одной стороны и	1	1
139	и сволок может	1	1
140	друге каже не	1	1
141	и там где	1	1
142	мы должны будем	2	1
143	из груди невозвратными	1	1
144	и как он	1	1
145	искусства образ относится	1	1
146	понимание но очевидно	1	1
147	как волна без	1	1
148	художественного произведения и	1	1
149	не заключает в	2	1
150	образа в силе	1	1
151	почудиться неумолимое стихийно-разрушительное	1	1
152	тесном смысле этого	1	1
153	именно то что	2	1
154	художественного произведения можем	1	1
155	нравственной научной идеи	1	1
156	к этому что	1	1
157	сами по себе	1	1
158	по самой своей	1	1
159	вложен этим объясняется	1	1
160	будет найти их	1	1
161	научной идеи и	1	1
162	бы ни было	1	1
163	что только в	2	1
164	окажется что в	1	1
165	это мраморная статуя	1	1
166	саво себе не	1	1
167	каждой из этих	1	1
168	сохранять свое художественное	1	1
169	как увидим ниже	1	1
170	а может быть	1	1
171	и такое толкование	1	1
172	незамысловатом рассказе как	1	1
173	мнимую вечность искусства	1	1
174	а вместе с	1	1
175	не за наше	1	1
176	одно окно двери	1	1
177	представляющая правосудие содержание	1	1
178	произведении искусства образ	1	1
179	заключает в себе	5	1
180	употребить более обыкновенное	1	1
181	забвением внутренней формы	1	1
182	за объективное значение	1	1
183	воды из савы	1	1
