N	4gram	Vygotskiy__6	Psycholo
1	заключается в том что	5	4
2	не что иное как	1	2
3	состоит в том что	2	2
4	мы могли бы сказать	2	2
5	одного и того же	4	2
6	одной и той же	3	2
7	могли бы сказать что	2	2
8	находится в зависимости от	1	2
9	в зависимости от того	1	2
10	можно было бы показать	1	1
11	мы имеем дело с	1	1
12	принять во внимание что	1	1
13	совпадает с тем что	1	1
14	видим таким образом что	1	1
15	в том что мы	2	1
16	с психологической точки зрения	1	1
17	было бы показать что	1	1
18	в то время как	5	1
19	с этой точки зрения	1	1
20	мы видим таким образом	1	1
21	это вполне совпадает с	1	1
22	в силу того что	5	1
23	к тому что он	2	1
24	вперед по сравнению с	1	1
25	то что мы нашли	2	1
26	если принять во внимание	2	1
27	в том что в	1	1
28	идет все время речь	1	1
29	принять во внимание то	1	1
30	в том что оно	3	1
31	в зависимости от той	1	1
32	состоят в том что	1	1
33	один и тот же	1	1
34	в этом отношении и	1	1
35	но вместе с тем	1	1
36	в том что всякое	1	1
37	в собственном смысле слова	1	1
38	на то что в	1	1
39	так же как и	1	1
40	сами по себе совершенно	1	1
41	которые сами по себе	1	1
42	приводит к тому что	1	1
43	друг к другу как	2	1
44	несмотря на то что	2	1
45	оказывается не в состоянии	1	1
46	но что самое важное	1	1
