N	2gram	Vygotskiy__7	Literetu
1	а не	6	20
2	и в	26	19
3	может быть	7	17
4	то же	8	12
5	и не	18	11
6	как и	15	10
7	в том	18	10
8	но и	11	10
9	в этом	29	9
10	состоит в	3	9
11	в то	3	9
12	не может	11	9
13	не только	24	8
14	с другой	4	8
15	слова и	10	7
16	том что	17	7
17	так и	3	7
18	и т.д	1	7
19	с одной	5	7
20	то что	24	7
21	в себе	9	6
22	при этом	1	6
23	не менее	4	6
24	одной стороны	5	6
25	я не	3	5
26	столь же	2	5
27	но не	3	5
28	конечном счете	2	5
29	он не	3	5
30	одна из	1	5
31	в конечном	2	5
32	в качестве	5	5
33	у нас	2	5
34	того что	14	5
35	вместе с	12	5
36	мы не	7	4
37	того же	1	4
38	по отношению	6	4
39	так что	4	4
40	отнюдь не	1	4
41	едва ли	4	4
42	для него	3	4
43	точки зрения	28	4
44	не в	4	4
45	даже в	2	4
46	в области	4	4
47	ли не	2	4
48	в ней	3	4
49	еще в	1	4
50	в его	4	4
51	один из	2	4
52	и других	2	4
53	тем что	9	4
54	прежде всего	7	4
55	в частности	1	4
56	другой стороны	1	4
57	что в	12	4
58	одним из	2	3
59	и то	7	3
60	идет о	2	3
61	тем же	5	3
62	в сущности	9	3
63	и он	2	3
64	во всех	6	3
65	как правило	1	3
66	как к	3	3
67	в этой	3	3
68	то и	4	3
69	в нем	2	3
70	в глазах	1	3
71	перестает быть	1	3
72	мы с	1	3
73	такой же	3	3
74	в их	2	3
75	с точки	21	3
76	тем самым	8	3
77	без остатка	1	3
78	никогда не	4	3
79	ничего не	2	3
80	и его	12	3
81	данном случае	5	3
82	в себя	1	3
83	всей своей	1	3
84	и с	5	3
85	быть может	1	3
86	в другом	1	3
87	другого в	1	3
88	но с	2	3
89	а в	2	3
90	так как	14	3
91	этом отношении	3	3
92	в равной	1	3
93	в разговоре	1	3
94	в данном	5	3
95	а именно	1	3
96	по существу	1	3
97	но это	3	3
98	в начале	5	3
99	и для	5	3
100	и как	1	3
101	что он	8	3
102	отношению к	5	3
103	от слова	6	3
104	как на	6	3
105	себя как	1	2
106	ту же	2	2
107	и т	1	2
108	же как	8	2
109	в ситуации	7	2
110	слов но	1	2
111	и до	2	2
112	поэзии и	2	2
113	той же	8	2
114	на первом	2	2
115	с ее	2	2
116	из того	3	2
117	слово не	2	2
118	но как	1	2
119	если в	4	2
120	очевидно что	3	2
121	все же	6	2
122	и наконец	4	2
123	и к	7	2
124	как феномен	2	2
125	но в	4	2
126	то в	2	2
127	в целом	5	2
128	представляет собой	19	2
129	в нашем	4	2
130	о которой	1	2
131	подобно тому	1	2
132	на этом	1	2
133	одно и	3	2
134	не станем	1	2
135	а затем	2	2
136	в них	1	2
137	все равно	1	2
138	соответствии с	1	2
139	с этой	5	2
140	с тем	5	2
141	он и	1	2
142	превращаясь в	1	2
143	как бы	6	2
144	в такой	4	2
145	и без	1	2
146	не к	1	2
147	мысли и	11	2
148	что я	1	2
149	что было	2	2
150	тем не	3	2
151	не раз	2	2
152	на два	1	2
153	не по	4	2
154	в основе	3	2
155	но только	3	2
156	перед ним	1	2
157	в образах	1	2
158	могут быть	2	2
159	для того	18	2
160	для себя	24	2
161	в виду	5	2
162	в ее	6	2
163	то как	2	2
164	еще не	4	2
165	ко всему	2	2
166	для этого	3	2
167	о том	4	2
168	и что	6	2
169	для нас	2	2
170	и только	4	2
171	было бы	6	2
172	одной из	4	2
173	в какой	6	2
174	друг друга	4	2
175	потому что	16	2
176	уже в	2	2
177	с другим	2	2
178	речь в	4	2
179	из них	1	2
180	одно из	5	2
181	не так	1	2
182	ведь это	2	2
183	в одном	1	2
184	в конце	4	2
185	что и	3	2
186	вовсе не	2	2
187	у него	1	2
188	как раз	3	2
189	наконец в	2	2
190	себя и	2	2
191	что не	2	2
192	выше и	1	2
193	не было	1	2
194	до конца	5	2
195	было сказано	3	2
196	как это	5	2
197	жизни а	1	2
198	из которых	2	2
199	и столь	3	2
200	подчинения и	1	2
201	тому как	1	2
202	быть не	1	2
203	этом случае	14	2
204	не является	3	2
205	в результате	1	2
206	а к	1	2
207	с ним	3	2
208	же в	1	2
209	из тех	1	2
210	к этой	2	2
211	в своих	2	2
212	все что	6	2
213	том числе	1	2
214	эта новая	1	1
215	с новыми	1	1
216	отношения к	2	1
217	начинается с	1	1
218	образом развивается	1	1
219	которого в	1	1
220	совершенно аналогична	1	1
221	это и	4	1
222	отношений в	1	1
223	что слово	2	1
224	сказано что	1	1
225	в первом	3	1
226	отношения между	4	1
227	же общее	1	1
228	нас на	1	1
229	у каждой	1	1
230	не пошел	1	1
231	из всех	5	1
232	не меньшей	1	1
233	мы имеем	1	1
234	это совершенно	1	1
235	как мы	14	1
236	к женщине	1	1
237	что уже	1	1
238	на место	1	1
239	имеет характер	1	1
240	он как	1	1
241	равной мере	1	1
242	ему в	1	1
243	нам о	2	1
244	но напротив	2	1
245	начала в	1	1
246	к общему	2	1
247	оказывается что	2	1
248	когда речь	1	1
249	он сам	1	1
250	в существовании	1	1
251	в чем	3	1
252	его так	1	1
253	сказать и	1	1
254	самом деле	6	1
255	путь для	1	1
256	принадлежит не	1	1
257	отличие от	2	1
258	и будет	1	1
259	за пределы	1	1
260	относится к	2	1
261	которые не	1	1
262	как в	4	1
263	данный момент	1	1
264	стороны и	4	1
265	этой точки	4	1
266	есть в	3	1
267	однако не	1	1
268	что по	2	1
269	самом начале	3	1
270	в действительности	2	1
271	и свою	1	1
272	слов становится	1	1
273	площади в	1	1
274	от этого	1	1
275	в этот	3	1
276	за собой	1	1
277	в самом	9	1
278	что это	6	1
279	оказывается как	1	1
280	все эти	6	1
281	сказано в	1	1
282	не оставляет	1	1
283	еще один	1	1
284	в известном	2	1
285	но он	2	1
286	и те	1	1
287	на то	4	1
288	в случае	2	1
289	в переводе	1	1
290	а скорее	1	1
291	но именно	2	1
292	конце концов	1	1
293	показал как	1	1
294	всех этих	1	1
295	с нашим	1	1
296	как одной	1	1
297	никак не	5	1
298	и по	3	1
299	таким образом	23	1
300	нам остается	1	1
301	со всеми	2	1
302	только не	11	1
303	речь а	2	1
304	а по	2	1
305	при соответствующих	1	1
306	от земли	1	1
307	по выражению	1	1
308	с другими	3	1
309	является общим	2	1
310	это не	3	1
311	всю свою	1	1
312	должен был	1	1
313	не служит	1	1
314	слово я	1	1
315	в слове	11	1
316	мы видели	3	1
317	иначе говоря	1	1
318	в этих	2	1
319	мы стремились	2	1
320	от первой	1	1
321	в своей	3	1
322	где мы	1	1
323	для уяснения	2	1
324	место в	1	1
325	в отличие	2	1
326	от его	1	1
327	является в	5	1
328	не путем	1	1
329	но эта	2	1
330	слова к	5	1
331	их в	1	1
332	вещей и	1	1
333	что этот	5	1
334	тому что	9	1
335	дело как	1	1
336	что есть	1	1
337	в отношении	2	1
338	знал что	1	1
339	сущности говоря	2	1
340	что ему	3	1
341	не имеет	2	1
342	того как	2	1
343	и снова	1	1
344	не могло	1	1
345	того и	2	1
346	казалось бы	2	1
347	имеем дело	1	1
348	до их	1	1
349	этих двух	2	1
350	неузнаваемой и	1	1
351	пути и	3	1
352	по своей	10	1
353	на себе	1	1
354	во всем	3	1
355	внутренней и	2	1
356	есть не	3	1
357	связи с	4	1
358	в сознании	6	1
359	для другого	1	1
360	мы и	2	1
361	что на	2	1
362	за ними	1	1
363	как отмечает	1	1
364	не станет	1	1
365	не могут	4	1
366	работ и	1	1
367	в любви	2	1
368	сравнительно с	1	1
369	в других	1	1
370	же самое	5	1
371	числе и	1	1
372	к тому	7	1
373	как для	2	1
374	раньше не	1	1
375	именно таким	1	1
376	мы ее	1	1
377	и о	3	1
378	но по	1	1
379	того чтобы	19	1
380	свою очередь	2	1
381	и мысль	2	1
382	здесь не	1	1
383	на основе	1	1
384	в собственном	3	1
385	как по	1	1
386	что делает	2	1
387	по сути	1	1
388	своей полноте	1	1
389	мысль о	1	1
390	и говорит	1	1
391	идет не	1	1
392	приводит к	4	1
393	можно было	2	1
394	мог бы	3	1
395	во второй	5	1
396	мы в	3	1
397	же мере	5	1
398	поэтому в	1	1
399	в словах	1	1
400	и внешней	1	1
401	нас и	2	1
402	как раньше	1	1
403	в таком	1	1
404	находится в	2	1
405	движения и	1	1
406	приближается к	1	1
407	вот почему	1	1
408	два момента	1	1
409	но мы	3	1
410	одного из	2	1
411	после того	1	1
412	и просто	1	1
413	можно сказать	5	1
414	пор пока	1	1
415	самому себе	1	1
416	любви к	1	1
417	должно было	2	1
418	ним с	1	1
419	во втором	3	1
420	ним и	1	1
421	бы в	5	1
422	в слово	1	1
423	и мы	1	1
424	в литературе	1	1
425	еще несколько	1	1
426	развивается в	1	1
427	тех пор	1	1
428	в новой	3	1
