N	2gram	Bakhtin_Fr_5	Istorich
1	и в	45	26
2	так как	6	18
3	никогда не	1	13
4	потому что	7	13
5	и на	5	12
6	в этом	14	12
7	таким образом	8	12
8	в том	10	12
9	что в	12	12
10	мы видели	7	11
11	может быть	2	11
12	связь с	3	11
13	не только	14	10
14	том что	7	10
15	представления о	1	10
16	в образе	1	10
17	и не	15	10
18	еще не	1	9
19	а именно	2	9
20	что он	6	9
21	но и	10	9
22	и это	4	8
23	все эти	5	8
24	все же	2	8
25	в нем	10	8
26	на том	2	8
27	с ним	5	8
28	вместе с	3	8
29	например в	5	7
30	но в	14	7
31	мы можем	2	7
32	и его	13	7
33	о том	4	7
34	представлений о	1	7
35	у него	4	7
36	превращается в	2	7
37	мы уже	4	6
38	мы не	4	6
39	эта связь	4	6
40	как в	3	6
41	как он	3	6
42	так в	2	6
43	и с	10	6
44	в виде	1	6
45	то что	2	6
46	и там	2	6
47	в более	1	6
48	ее в	1	6
49	не может	5	6
50	то же	11	5
51	в ней	8	5
52	не будет	1	5
53	чаще всего	1	5
54	как и	10	5
55	и что	2	5
56	в то	11	5
57	то это	1	5
58	очень часто	4	5
59	так и	6	5
60	нас к	1	5
61	в его	13	5
62	мы видим	5	5
63	только в	4	5
64	с представлениями	1	5
65	тем что	1	5
66	связаны с	4	5
67	у нас	1	5
68	там где	3	5
69	как это	4	5
70	этот мотив	1	5
71	его в	5	5
72	на небе	3	5
73	представлениями о	1	5
74	объясняется что	1	4
75	как мы	8	4
76	и он	3	4
77	с его	7	4
78	но как	1	4
79	царства и	1	4
80	из этих	3	4
81	на его	1	4
82	на земле	1	4
83	и по	1	4
84	это не	3	4
85	с тем	2	4
86	на землю	1	4
87	здесь же	3	4
88	но здесь	1	4
89	а также	4	4
90	что и	7	4
91	себе в	1	4
92	в других	1	4
93	до сих	3	4
94	прежде всего	10	4
95	связано с	1	4
96	как бы	12	4
97	в это	1	4
98	сих пор	3	4
99	в книге	1	4
100	но это	5	4
101	есть и	5	4
102	на своем	1	4
103	же как	4	3
104	и через	1	3
105	связана с	1	3
106	почти всегда	3	3
107	видели что	1	3
108	независимо от	2	3
109	когда он	2	3
110	и наконец	2	3
111	та же	1	3
112	в себе	1	3
113	вообще не	3	3
114	что она	3	3
115	при этом	2	3
116	если бы	1	3
117	и вот	3	3
118	особенно ясно	1	3
119	так например	2	3
120	в них	6	3
121	такой же	4	3
122	в своей	3	3
123	и ее	1	3
124	в одном	3	3
125	не в	7	3
