N	2gram	Vygotskiy__2	StatiiOP
1	и в	32	29
2	том что	21	27
3	в том	37	27
4	в этом	13	21
5	не только	12	19
6	но и	10	19
7	что в	20	19
8	о том	6	17
9	в и	1	13
10	в его	2	13
11	что он	13	13
12	у пушкина	1	12
13	в которой	2	11
14	то что	21	11
15	все это	5	11
16	таким образом	21	10
17	к тому	7	10
18	и т	10	9
19	он не	6	9
20	потому что	21	9
21	так и	3	9
22	этом отношении	5	9
23	и не	10	9
24	как на	5	9
25	но в	3	8
26	бахчисарайском фонтане	1	8
27	как раз	5	8
28	по поводу	1	8
29	в ней	5	7
30	в самом	12	7
31	так например	1	7
32	но все	1	7
33	в своей	3	7
34	в котором	1	7
35	не столько	1	7
36	тому что	4	7
37	того как	4	7
38	для того	13	7
39	в виду	3	7
40	с тем	11	7
41	вместе с	2	7
42	одним из	1	6
43	и на	5	6
44	все же	4	6
45	т д	2	6
46	факт что	1	6
47	вовсе не	2	6
48	того чтобы	14	6
49	и его	7	6
50	об этом	3	6
51	и что	22	6
52	в одном	2	6
53	до сих	5	6
54	было бы	11	5
55	точки зрения	17	5
56	в русской	1	5
57	была бы	2	5
58	в языке	4	5
59	того что	8	5
60	между тем	4	5
61	в качестве	1	5
62	прежде всего	1	5
63	а не	7	5
64	в той	1	5
65	как бы	6	5
66	сих пор	5	5
67	речь идет	1	4
68	то обстоятельство	1	4
69	кроме того	1	4
70	и к	3	4
71	не приходится	1	4
72	в нем	4	4
73	что у	5	4
74	в другом	1	4
75	и с	4	4
76	должен был	2	4
77	не в	8	4
78	дело в	1	4
79	ничего не	4	4
80	обстоятельство что	1	4
81	и о	1	4
82	времени и	1	4
83	разумеется что	1	4
84	после того	2	4
85	связи с	1	4
86	при помощи	10	4
87	для него	1	4
88	с другой	3	4
89	именно в	1	4
90	действующих лиц	3	4
91	в частности	3	4
92	тот факт	1	4
93	еще более	3	4
94	а как	1	4
95	в романе	2	4
96	к этому	1	4
97	например в	3	3
98	же как	4	3
99	самом деле	16	3
100	на самом	5	3
101	идет о	1	3
102	в их	3	3
103	его не	1	3
104	оба эти	2	3
105	хотя бы	3	3
106	и он	3	3
107	но не	2	3
108	могло быть	1	3
109	не то	1	3
110	в общем	3	3
111	которые не	3	3
112	меньше всего	2	3
113	как в	9	3
114	с этим	4	3
115	в полном	2	3
116	не было	2	3
117	пушкина который	1	3
118	что это	8	3
119	тому же	1	3
120	вообще не	1	3
121	в россии	1	3
122	из них	4	3
123	самого пушкина	1	3
124	ни в	2	3
125	в эту	1	3
126	в этих	2	3
127	и сейчас	3	3
128	в поэме	1	3
129	но он	3	3
130	по себе	12	3
131	не менее	8	3
132	что эта	1	3
133	самого начала	1	3
134	что ему	1	3
135	никогда не	9	3
136	и по	4	3
137	тем что	9	3
138	оно не	2	3
139	ни у	2	3
140	действующие лица	1	3
141	с самого	1	3
142	на нее	1	3
143	за то	1	3
144	столько же	3	3
145	и здесь	2	3
146	на вопрос	2	3
147	в пользу	1	3
148	как у	1	3
149	материал для	4	3
150	но это	2	3
151	так что	3	3
152	ни одного	1	3
153	как трагедия	1	3
154	всяком случае	2	3
155	т п	8	3
156	из нее	1	3
157	что на	4	3
158	и даже	5	3
159	а с	2	3
160	до конца	3	3
161	так же	18	3
162	другой стороны	2	3
163	похоже на	1	3
164	отношении к	3	3
165	во всяком	2	3
166	как известно	1	2
167	также и	2	2
168	того же	2	2
169	вне всякого	1	2
170	только потому	2	2
171	такое же	2	2
172	тем же	1	2
173	из его	1	2
174	то же	13	2
175	поэзии и	7	2
176	и была	1	2
177	почти все	1	2
178	виде не	1	2
179	бы то	2	2
180	с его	2	2
181	отличие от	2	2
182	что они	7	2
183	на то	11	2
184	к сожалению	1	2
185	там где	2	2
186	в истории	1	2
187	мере в	1	2
188	он по	1	2
189	и как	7	2
190	по пути	1	2
191	более или	1	2
192	все эти	7	2
193	в этой	6	2
194	в себе	2	2
195	и те	4	2
196	как он	2	2
197	на его	2	2
198	при этом	13	2
199	если бы	6	2
200	тем не	4	2
201	видел в	1	2
202	не к	3	2
203	и более	4	2
204	том же	2	2
205	то ни	2	2
206	тем в	1	2
207	не дает	1	2
208	его в	1	2
209	это было	3	2
210	на почве	1	2
211	борьбе за	1	2
212	как и	10	2
213	во внимание	2	2
214	несмотря на	4	2
215	всякого сомнения	1	2
216	или менее	1	2
217	которую он	1	2
218	спрашивает как	1	2
219	нас не	1	2
220	в отношении	3	2
221	с точки	10	2
222	как произведение	1	2
223	в отличие	1	2
224	века и	1	2
225	от его	1	2
226	что было	1	2
227	не могли	3	2
228	что этот	2	2
229	в устах	1	2
230	нет никакого	1	2
231	суждения о	1	2
232	что с	3	2
233	в то	5	2
234	дело не	1	2
235	не имеет	4	2
236	в процессе	2	2
237	есть еще	1	2
238	только не	1	2
239	и всегда	2	2
240	очень мало	1	2
241	не может	17	2
242	не по	1	2
243	только с	1	2
244	доказать что	1	2
245	не до	2	2
246	в области	1	2
247	образом не	1	2
248	в каком	3	2
249	не потому	2	2
250	с и	12	2
251	искусства и	9	2
252	взглянуть на	1	2
253	чтобы сделать	1	2
254	поэт не	1	2
255	на это	3	2
256	и это	4	2
257	в ее	2	2
258	этому поводу	1	2
259	и сам	4	2
260	принять во	1	2
261	еще в	1	2
262	даны в	2	2
263	никак не	4	2
264	что оба	1	2
265	что и	17	2
266	у всех	2	2
267	этот вопрос	3	2
268	в какой	2	2
269	только в	7	2
270	это очень	2	2
271	по этому	1	2
272	место из	2	2
273	знаком с	1	2
274	на всем	1	2
275	очевидно что	2	2
276	сами по	3	2
277	в конце	3	2
278	так как	12	2
279	случае не	1	2
280	свое выражение	1	2
281	может быть	18	2
282	в них	2	2
283	в особенности	2	2
284	со стороны	1	2
285	с той	4	2
286	только к	1	2
287	говорит о	2	2
288	в некоторых	1	2
289	на этот	2	2
290	не на	2	2
291	следующее место	1	2
292	как говорит	3	2
293	и вообще	2	2
294	должна была	1	2
295	как это	4	2
296	что именно	3	2
297	к своему	2	2
298	по своему	3	2
299	в данном	4	2
300	что за	1	2
301	такого рода	1	2
302	в тех	1	2
303	по существу	3	2
304	том смысле	1	2
305	только о	1	2
306	с этой	4	2
307	в первые	1	2
308	в результате	1	2
309	а к	2	2
310	находим в	1	2
311	только что	1	2
312	ни было	1	2
313	сказать что	7	2
314	совершенно не	4	2
315	утверждать что	4	2
316	и другие	1	2
317	они не	1	2
318	а между	1	1
319	ту же	4	1
320	в русских	1	1
321	жил в	1	1
322	сам по	4	1
323	и то	3	1
324	совершенно новый	1	1
325	трагедии и	1	1
326	это и	1	1
327	в первом	1	1
328	это однако	1	1
329	по преимуществу	1	1
330	и до	4	1
331	а об	1	1
332	не имеют	2	1
333	для понимания	1	1
334	высшей степени	1	1
335	справиться с	2	1
336	в зависимости	1	1
337	той же	8	1
338	их и	1	1
339	из всех	2	1
340	смотреть на	1	1
341	на тех	3	1
342	и значение	1	1
343	с с	1	1
344	характер его	1	1
345	нуждаются в	1	1
346	мы не	3	1
347	употребляются в	1	1
348	точкой зрения	1	1
349	это что	1	1
350	является прямым	1	1
351	что самый	1	1
352	о бахчисарайском	1	1
353	есть нечто	2	1
354	в сущности	7	1
355	эстетики и	1	1
356	не вполне	2	1
357	на тему	1	1
358	на свою	1	1
359	из того	2	1
360	эти стремления	1	1
361	которое в	1	1
362	указал что	1	1
363	как не	2	1
364	одного слова	1	1
365	критики этого	1	1
366	о роли	1	1
367	в каждой	1	1
368	утверждая что	1	1
369	прямой связи	1	1
370	литературы и	1	1
371	еще не	2	1
372	он сам	1	1
373	в чем	4	1
374	это похоже	1	1
375	действительно все	1	1
376	на своих	1	1
377	это имеет	1	1
378	на другой	2	1
379	истинный смысл	1	1
380	но как	3	1
381	ответ на	2	1
382	одни и	2	1
383	установилась репутация	1	1
384	таких сопоставлений	1	1
385	отношение к	2	1
386	себе и	2	1
387	не просто	1	1
388	чем же	1	1
389	этот прием	1	1
390	более чем	1	1
391	если она	2	1
392	независимо от	1	1
393	что как	1	1
394	что касается	1	1
395	в творчестве	4	1
396	для поэтической	1	1
397	когда он	10	1
398	целый ряд	6	1
399	говорит что	7	1
400	сказал бы	1	1
401	против такого	1	1
402	чтобы показать	3	1
403	важны не	1	1
404	не очень	1	1
405	к другому	1	1
406	в литературном	1	1
407	формы в	3	1
408	из этих	1	1
409	им в	1	1
410	и тот	2	1
411	зависимости от	1	1
412	и кто	1	1
413	только один	1	1
414	говорят о	1	1
415	приемов с	2	1
416	и если	1	1
417	к выводу	1	1
418	что она	16	1
419	не следует	1	1
420	а то	1	1
421	но именно	1	1
422	вследствие этого	1	1
423	где все	1	1
424	в принципе	1	1
425	к одному	4	1
426	не как	3	1
427	нам только	1	1
428	трагедию как	1	1
429	на совершенно	1	1
430	например как	1	1
431	свое время	1	1
432	же сколько	2	1
433	его от	2	1
434	на этом	3	1
435	говоря в	1	1
436	одно и	1	1
437	в основу	1	1
438	русском языке	1	1
439	составной частью	1	1
440	он просто	1	1
441	а когда	1	1
442	и характер	1	1
443	в совершенно	1	1
444	значение в	2	1
445	различие между	1	1
446	же касается	1	1
447	те же	6	1
448	была в	2	1
449	говорил что	1	1
450	а по	1	1
451	разница между	1	1
452	и поэтом	1	1
453	в несколько	1	1
454	заключается в	12	1
455	с другими	2	1
456	основным и	1	1
457	евгения онегина	3	1
458	сколько и	1	1
459	этом смысле	1	1
460	роль в	2	1
461	и избрал	1	1
462	и тем	4	1
463	к расширению	1	1
464	эта поэтическая	1	1
465	в высшей	1	1
466	к которым	3	1
467	на основании	1	1
468	и уже	1	1
469	для чего	1	1
470	мы видели	1	1
471	которому относится	1	1
472	с такой	1	1
473	со времени	1	1
474	ряд новых	1	1
475	такой же	7	1
476	они делают	1	1
477	еще раз	1	1
478	но если	1	1
479	от своего	1	1
480	и их	3	1
481	то для	1	1
482	рядом других	1	1
483	что вся	1	1
484	место в	2	1
485	но сами	1	1
486	представление о	3	1
487	что до	1	1
488	путем в	1	1
489	вплоть до	2	1
490	сам же	1	1
491	и той	4	1
492	и эти	2	1
493	помощи этой	1	1
494	и очень	1	1
495	что есть	1	1
496	сущности говоря	4	1
497	в таких	1	1
498	она не	2	1
499	с теми	1	1
500	хотелось бы	1	1
501	и проч	1	1
502	попытаться взглянуть	1	1
503	принадлежат к	2	1
504	одна из	1	1
505	на него	2	1
506	тех пор	1	1
507	в основе	11	1
508	материала в	1	1
509	при этой	1	1
510	героев и	1	1
511	о них	1	1
512	но только	4	1
513	совершенно правильно	4	1
514	он с	2	1
515	все свои	1	1
516	элемент в	1	1
517	и без	2	1
518	же время	2	1
519	этих двух	2	1
520	таким путем	4	1
521	к ней	1	1
522	как она	4	1
523	вместо того	1	1
524	одному и	1	1
525	как будто	7	1
526	на все	5	1
527	формы для	1	1
528	и далее	2	1
529	именно такой	1	1
530	свое собственное	3	1
531	п в	1	1
532	с искусством	1	1
533	нам что	2	1
