N	2gram	Propp_Isto_1	Myshleni
1	в том	9	33
2	том что	7	27
3	то что	9	20
4	в этом	8	19
5	того что	4	17
6	мышления и	1	16
7	не только	12	15
8	и в	28	15
9	таким образом	8	14
10	что в	12	14
11	того чтобы	1	12
12	что он	10	12
13	мы не	10	10
14	в целом	2	10
15	было бы	7	10
16	для того	1	10
17	но и	10	10
18	мы можем	1	10
19	в своем	5	9
20	мышления в	1	9
21	о том	9	9
22	связи с	4	9
23	может быть	25	9
24	что мы	7	9
25	не может	15	9
26	не в	9	8
27	никогда не	14	8
28	так и	9	8
29	если бы	8	8
30	и что	10	8
31	едва ли	1	7
32	на основе	5	7
33	он не	2	7
34	по себе	3	7
35	к тому	6	7
36	тот же	2	7
37	с одной	4	7
38	потому что	4	7
39	мы знаем	4	7
40	одной стороны	4	7
41	как бы	2	7
42	и не	9	7
43	во всяком	1	7
44	в зависимости	2	6
45	мы уже	1	6
46	зависимости от	2	6
47	по отношению	3	6
48	в этой	6	6
49	в истории	1	6
50	мы должны	13	6
51	и к	1	6
52	что это	8	6
53	как он	2	6
54	на то	4	6
55	как и	4	6
56	мы видели	2	6
57	точку зрения	3	6
58	в отношении	1	6
59	что эта	1	6
60	как мы	3	6
61	в виду	1	6
62	но в	8	6
63	по своей	2	6
64	по этому	2	6
65	если мы	3	6
66	вовсе не	2	6
67	с другой	6	6
68	к которому	5	6
69	на этот	2	6
70	там где	4	6
71	в частности	2	6
72	вместе с	6	6
73	как это	3	6
74	в связи	4	6
75	сказать что	5	6
76	то же	12	5
77	вопрос о	5	5
78	видели что	3	5
79	последнее время	1	5
80	приводит к	2	5
81	это не	7	5
82	тогда когда	2	5
83	во всей	2	5
84	можно было	5	5
85	и даже	4	5
86	связь между	3	5
87	этот вопрос	7	5
88	и их	3	5
89	друг друга	1	5
90	представление о	1	5
91	и др	7	5
92	по существу	5	5
93	отношению к	3	5
94	по сравнению	1	5
95	связана с	1	4
96	хотя бы	4	4
97	из этих	1	4
98	независимо от	1	4
99	как в	2	4
100	все же	10	4
101	могли бы	3	4
102	в которой	1	4
103	том чтобы	2	4
104	в них	1	4
105	несмотря на	1	4
106	в эту	1	4
107	в своей	1	4
108	от его	1	4
109	к этому	2	4
110	их в	5	4
111	даже в	4	4
112	того как	3	4
113	и его	3	4
114	что оно	1	4
115	в совершенно	1	4
116	и с	4	4
117	нам известно	1	4
118	в пользу	2	4
119	мы могли	1	4
120	на вопрос	2	4
121	в конечном	2	4
122	мы видим	11	4
123	так как	6	4
124	только в	11	4
125	который в	1	4
126	в качестве	5	4
127	для всех	2	4
128	в начале	3	4
129	при помощи	2	4
130	как раз	2	4
131	в предисловии	1	4
132	а с	2	4
133	прежде всего	10	4
134	так же	7	4
135	возникает из	2	4
136	все это	4	4
137	для нас	13	4
138	а в	7	4
139	на самом	1	3
140	мы имеем	13	3
141	рассматривается как	1	3
142	и ее	1	3
143	мы будем	5	3
144	точка зрения	2	3
145	должны были	2	3
146	что они	5	3
147	что именно	1	3
148	с этим	4	3
149	что как	1	3
150	смысле этого	1	3
151	когда он	6	3
152	он в	2	3
153	все эти	4	3
154	это представление	2	3
155	что она	5	3
156	при этом	3	3
157	что у	1	3
158	и по	3	3
159	об этом	4	3
160	те же	1	3
161	социальной функции	1	3
162	во время	3	3
163	таким же	1	3
164	бы к	1	3
165	в которых	1	3
166	для этого	3	3
167	из которых	3	3
168	вытекает из	1	3
169	в самой	1	3
170	этом отношении	1	3
171	в основе	4	3
172	детей в	3	3
173	и это	1	3
174	действия и	3	3
175	с собой	1	3
176	с ним	2	3
177	ничего не	2	3
178	но мы	2	3
179	этому поводу	2	3
180	и только	2	3
181	одной из	2	3
182	но не	5	3
183	вот почему	1	3
184	из них	3	3
185	для него	2	3
186	отличие от	2	3
187	со стороны	2	3
188	в отличие	2	3
189	что для	1	3
190	ничем не	1	3
191	а не	15	3
192	этого слова	1	3
193	только для	2	3
194	не существует	2	3
195	об отношении	1	3
196	или в	5	3
197	в результате	1	3
198	и все	1	3
199	лежит в	1	3
200	бы с	1	3
201	чем это	4	3
202	к этой	1	3
203	не можем	3	3
204	они не	4	3
205	ту же	1	2
206	речь идет	1	2
207	также и	3	2
208	же как	2	2
209	увидим ниже	2	2
210	и есть	1	2
211	в котором	3	2
212	из всех	2	2
213	что если	2	2
214	которую мы	1	2
215	имеет свою	1	2
216	он как	1	2
217	есть нечто	1	2
218	говорить о	1	2
219	в их	3	2
220	которые он	1	2
221	столь же	2	2
222	во всех	2	2
223	то он	2	2
224	не то	4	2
225	только тогда	1	2
226	еще один	2	2
227	отнюдь не	1	2
228	пришел бы	1	2
229	наряду с	3	2
230	стороны и	1	2
231	ней в	1	2
232	перед нами	3	2
233	в полном	1	2
234	целый ряд	1	2
235	как уже	2	2
236	вопросом о	1	2
237	и как	2	2
238	он находится	1	2
239	более или	5	2
240	увидим что	5	2
241	в противоположность	1	2
242	что связь	1	2
243	от этого	2	2
244	за собой	2	2
245	к чему	3	2
246	представляет собой	4	2
247	само по	2	2
248	там мы	1	2
249	в себе	2	2
250	но ведь	1	2
251	этот вывод	1	2
252	всей его	1	2
253	своем развитии	1	2
254	после этого	1	2
255	показал как	1	2
256	уже видели	1	2
257	с несомненностью	2	2
258	он должен	2	2
259	в силу	5	2
260	и более	1	2
261	друг с	4	2
262	подобно тому	1	2
263	ход развития	1	2
264	другой вид	1	2
265	в другом	3	2
266	развития на	1	2
267	и мы	2	2
268	этом смысле	1	2
269	должно быть	2	2
270	в один	1	2
271	и тогда	3	2
272	нисколько не	2	2
273	или менее	5	2
274	в этих	7	2
275	но если	2	2
276	в такой	2	2
277	с уверенностью	1	2
278	всякий раз	1	2
279	бы мы	2	2
280	тому чтобы	1	2
281	нас к	1	2
282	с которой	1	2
