N	2gram	Bakhtin_Pr_4	Problemy
1	из подполья	1	36
2	и в	46	34
3	и не	27	29
4	как бы	19	27
5	что он	6	23
6	в его	9	22
7	к другому	5	20
8	в нем	17	19
9	может быть	23	19
10	не может	19	19
11	и все	9	19
12	как и	12	18
13	о себе	5	18
14	себе самому	4	18
15	к себе	6	17
16	в этом	16	16
17	но в	6	16
18	и его	6	16
19	все это	6	16
20	внутреннего диалога	1	15
21	он не	4	15
22	и с	7	15
23	что я	6	15
24	прежде всего	9	15
25	то же	6	14
26	с самим	5	14
27	к нему	5	14
28	самом деле	4	13
29	для него	2	13
30	у достоевского	16	13
31	по замыслу	1	12
32	и к	9	12
33	в то	5	12
34	же время	5	12
35	потому что	4	12
36	но и	12	12
37	на самом	1	11
38	в сущности	7	11
39	вовсе не	9	11
40	с другим	1	11
41	себя самого	1	11
42	то что	4	11
43	не только	14	10
44	слова и	7	10
45	а я	1	10
46	самим собою	3	9
47	не в	10	9
48	в отношении	3	9
49	героя и	4	9
50	а не	11	9
51	в двойнике	1	8
52	с самого	1	8
53	самого начала	1	8
54	никогда не	6	8
55	в речах	1	8
56	с ним	2	8
57	в другом	2	8
58	в самом	9	8
59	себя и	3	8
60	так же	3	8
61	что же	3	8
62	рассказа в	1	8
63	и слово	1	8
64	о мире	1	8
65	и для	3	8
66	точки зрения	11	8
67	слово о	4	7
68	замыслу достоевского	1	7
69	знает и	1	7
70	на него	3	7
71	как будто	1	7
72	я сам	1	7
73	как мы	12	7
74	настасьи филипповны	6	7
75	слова в	13	7
76	и даже	3	7
77	что не	1	7
78	там где	2	7
79	этого слова	2	7
80	все же	4	7
81	отношении к	2	7
82	что в	4	7
83	мы уже	3	6
84	и на	11	6
85	с его	5	6
86	с собою	2	6
87	отношение к	3	6
88	своему предмету	3	6
89	в пределах	10	6
90	что у	1	6
91	в плане	1	6
92	самим собой	2	6
93	я все	1	6
94	от себя	1	6
95	у меня	3	6
96	для себя	1	6
97	не хочу	1	6
98	так и	4	6
99	слово с	5	6
100	в себе	7	6
101	только в	6	6
102	от него	1	6
103	не знает	4	6
104	отношению к	5	6
105	он сам	2	5
106	во внутренний	1	5
107	по отношению	5	5
108	чужого слова	23	5
109	и наконец	4	5
110	и у	1	5
111	что это	1	5
112	в целом	1	5
113	в диалоге	3	5
114	и вот	1	5
115	но все	2	5
116	я вам	1	5
117	лишь в	2	5
118	в слове	3	5
119	он и	4	5
120	я ведь	4	5
121	двух голосов	6	5
122	в конце	3	5
123	даже в	1	5
124	это слово	5	5
125	таким образом	4	5
126	к тому	2	5
127	настасья филипповна	4	5
128	второй голос	4	5
129	себе самом	5	5
130	и сам	5	5
131	это я	1	5
132	и что	3	5
133	что и	3	5
134	это не	5	5
135	все время	2	5
136	и так	2	5
137	так что	2	5
138	творчестве достоевского	2	5
139	всяком случае	1	5
140	в одном	11	5
141	себе и	3	5
142	ну так	3	5
143	к своему	3	5
144	другого человека	3	5
145	хотя бы	2	5
146	а в	2	5
147	героя в	3	5
148	во всяком	2	5
149	из его	1	4
150	он как	2	4
151	собою и	1	4
152	еще не	7	4
153	но не	4	4
154	но как	1	4
155	как в	4	4
156	героев достоевского	3	4
157	бы и	2	4
158	все эти	4	4
159	но на	2	4
160	на его	1	4
161	при этом	5	4
162	в диалогах	2	4
163	на этом	3	4
164	последнее слово	1	4
165	что все	1	4
166	в мире	3	4
167	его в	1	4
168	этом смысле	2	4
169	переходим к	2	4
170	ни в	6	4
171	рядом с	5	4
172	и вы	1	4
173	все равно	2	4
174	с точки	9	4
175	все и	1	4
176	но это	6	4
177	друг другу	1	4
178	слово без	1	4
179	ничего не	2	4
180	как раз	7	4
181	стиль и	1	4
182	его с	1	4
183	и это	3	4
184	если бы	3	4
185	а впрочем	1	4
186	герой из	1	4
187	диалога с	1	4
188	только на	3	4
189	не принимает	2	4
190	в общем	2	4
191	так как	5	4
192	не о	1	4
193	у него	5	4
194	на меня	1	4
195	даже и	1	4
196	с другой	3	4
197	тем что	3	4
198	вместе с	2	4
199	слова о	1	4
200	и голос	1	4
201	мы остановимся	1	4
202	да и	4	4
203	как к	1	4
204	к чужому	7	4
205	бы он	1	4
206	из своего	1	4
207	для достоевского	2	4
208	я в	1	4
209	ни было	1	4
210	отношением к	1	4
211	слово героя	3	4
212	а между	2	3
213	функции в	1	3
214	в такой	1	3
215	и то	1	3
216	достоевского в	8	3
217	ведь и	5	3
218	высшей степени	1	3
219	сливается с	1	3
220	стиля в	1	3
221	так чтобы	3	3
222	в виду	4	3
223	в ней	1	3
224	ивана карамазова	1	3
225	к рогожину	1	3
226	нет и	2	3
227	в одной	2	3
228	вот как	2	3
229	романах достоевского	7	3
230	хотя и	6	3
231	и как	2	3
232	поэтому он	1	3
233	своего слова	1	3
234	уже в	4	3
235	ее как	1	3
236	вы меня	1	3
237	как он	3	3
238	в братьях	2	3
239	к одному	6	3
240	не как	3	3
241	их в	3	3
242	в каждом	6	3
243	чужого сознания	1	3
244	знает что	1	3
245	звучат в	1	3
246	оно стремится	1	3
247	он все	1	3
248	мышкина и	1	3
249	его и	1	3
250	достоевского и	2	3
251	в высшей	1	3
252	а что	4	3
253	далеко не	3	3
254	и тон	1	3
255	должно быть	4	3
256	его слова	3	3
257	такой же	3	3
258	раз и	4	3
259	голосов в	7	3
260	в своей	3	3
261	в котором	5	3
262	второго голоса	1	3
263	и другого	2	3
264	не менее	2	3
265	но он	3	3
266	по себе	7	3
267	том что	4	3
268	от чужого	1	3
269	сам знаю	3	3
270	во всем	4	3
271	и уверенный	1	3
272	мире достоевского	2	3
273	перед его	1	3
274	слова с	7	3
275	последующем творчестве	1	3
276	с ее	3	3
277	в ее	1	3
278	два голоса	3	3
279	характер и	1	3
280	еще в	1	3
281	для этого	2	3
282	абстрактный характер	1	3
283	и во	3	3
284	между тем	2	3
285	быть даже	1	3
286	наконец в	1	3
287	в него	6	3
288	но так	1	3
289	в том	9	3
290	человека с	1	3
291	большинстве случаев	8	3
292	братьях карамазовых	2	3
293	к самому	2	3
294	с оглядкой	4	3
295	а с	1	3
296	своего собственного	1	3
297	другому и	1	3
298	в стиле	2	3
299	он только	2	3
300	до конца	4	3
301	в последующем	1	3
302	он уже	2	3
303	со словом	2	3
304	установкой на	1	3
305	в романах	5	3
306	вот я	1	3
307	в чужих	1	3
308	слов в	2	3
309	чужому сознанию	1	3
310	чужая реплика	2	3
311	чужой голос	2	3
312	словом и	3	3
313	но для	3	3
314	сознания и	2	3
315	бы в	3	3
316	конце концов	1	3
317	но зато	1	3
318	слово рассказчика	2	3
319	его к	2	3
320	только с	1	3
321	другой стороны	3	3
322	им и	1	3
323	жизни и	5	3
324	я и	1	2
325	обращено к	1	2
326	в обычном	1	2
327	например в	4	2
328	себя как	3	2
329	он может	1	2
330	уж теперь	1	2
331	здесь и	3	2
332	сам и	1	2
333	не хочет	2	2
334	той же	3	2
335	а как	2	2
336	речи героя	2	2
337	для его	1	2
338	себе как	2	2
339	и тут	1	2
340	и свой	2	2
341	та же	1	2
342	это дано	1	2
343	героя но	2	2
344	совпадает с	1	2
345	на тему	1	2
346	мы и	3	2
347	свой предмет	7	2
348	того же	3	2
349	и он	6	2
350	почти на	1	2
351	слово не	9	2
352	независимость от	1	2
353	в которых	2	2
354	братьев карамазовых	1	2
355	в преступлении	2	2
356	во всех	5	2
357	бы не	2	2
358	друг на	2	2
359	в сторону	1	2
360	эта особенность	1	2
361	диалог у	1	2
362	отличие от	3	2
363	за пределы	5	2
364	сама по	2	2
365	начал с	1	2
366	к третьему	1	2
367	в произведениях	2	2
368	этого диалога	1	2
369	диалога и	1	2
370	с этим	2	2
371	в своем	3	2
372	и слова	2	2
373	когда он	2	2
374	знаю что	4	2
375	увидим что	2	2
376	да еще	2	2
377	бы с	1	2
378	свой голос	1	2
379	с порфирием	1	2
380	в большинстве	9	2
381	раз в	2	2
382	чужое слово	40	2
383	чужой реакции	1	2
384	тому же	1	2
385	героя к	1	2
386	так сказать	5	2
387	в первых	2	2
388	а вовсе	1	2
389	он должен	1	2
390	пределах одного	6	2
391	и если	1	2
392	друг с	5	2
393	не бывает	1	2
394	хочет чтобы	1	2
395	же не	1	2
396	двумя пределами	1	2
397	те же	2	2
398	входит в	1	2
399	диалога в	3	2
400	было бы	3	2
401	он есть	2	2
402	только себя	1	2
403	может до	1	2
404	лишь на	1	2
405	уж не	1	2
406	в жизни	5	2
407	кажется что	3	2
408	в них	1	2
409	делает свое	1	2
410	что такое	2	2
411	от времени	1	2
412	в отличие	3	2
413	своего рода	4	2
414	мышкина с	1	2
415	оно должно	2	2
416	которые в	2	2
417	замысла но	1	2
418	войти в	3	2
419	однако в	1	2
420	на всю	1	2
421	между двумя	3	2
422	в той	3	2
423	тому что	1	2
424	слова мы	2	2
425	я для	2	2
426	этими двумя	1	2
427	во время	1	2
428	его собственного	1	2
429	остановимся еще	1	2
430	о них	1	2
431	но только	1	2
432	голос самого	1	2
433	и без	1	2
434	слова как	3	2
435	и лишь	1	2
436	этом случае	1	2
437	к ней	2	2
438	как на	1	2
439	и мысли	2	2
440	же он	2	2
441	о нем	6	2
442	слова его	1	2
443	тон и	3	2
444	для другого	2	2
445	голосов и	3	2
446	с другом	5	2
447	очень часто	4	2
448	лежит в	1	2
449	отличается от	3	2
450	той или	2	2
451	внутренней полемики	2	2
452	особый тип	1	2
453	что вы	1	2
454	вы не	1	2
455	авторское слово	8	2
456	всем этим	1	2
457	так в	2	2
458	стремится быть	1	2
459	особенно в	5	2
460	жизнь и	3	2
461	в диалог	1	2
462	и вообще	1	2
463	от власти	1	2
464	с человеком	1	2
465	голядкина с	2	2
466	только так	2	2
467	о том	5	2
468	голоса в	1	2
469	все его	1	2
470	речь голядкина	2	2
471	на нее	1	2
472	переходит в	1	2
