N	2gram	Vinokur_Ku_1	slovoVRo
1	и в	24	39
2	может быть	13	37
3	и т	33	35
4	и его	5	33
5	т п	18	33
6	не только	10	24
7	и не	12	22
8	но и	6	21
9	не может	7	20
10	в нем	4	19
11	до конца	2	17
12	в этом	14	16
13	чужой речи	1	16
14	все это	6	16
15	так и	7	15
16	а не	8	14
17	отличие от	1	13
18	как в	4	13
19	в процессе	1	13
20	в пределах	4	13
21	слова в	1	13
22	во всех	1	12
23	в отличие	1	12
24	в истории	3	11
25	слово в	1	11
26	вовсе не	10	10
27	к своему	2	9
28	и с	5	9
29	не в	11	9
30	языков и	1	9
31	языка и	8	9
32	таким образом	12	8
33	языков в	1	8
34	оно не	3	8
35	себя в	1	8
36	прежде всего	9	8
37	слова и	4	8
38	точки зрения	14	8
39	еще не	5	7
40	с его	4	7
41	о слове	1	7
42	в него	1	7
43	при этом	6	7
44	в этих	4	7
45	для него	1	7
46	с ним	5	7
47	никогда не	2	7
48	могут быть	1	7
49	как мы	1	7
50	язык и	1	7
51	в его	12	7
52	языка как	5	7
53	и даже	3	7
54	и потому	4	7
55	как бы	7	7
56	в сущности	3	6
57	но не	5	6
58	в своем	3	6
59	все же	12	6
60	но в	2	6
61	все эти	6	6
62	так сказать	5	6
63	в них	7	6
64	в слове	2	6
65	как и	2	6
66	языка в	12	6
67	язык в	5	6
68	в большинстве	2	6
69	человек в	1	6
70	там где	4	6
71	этом случае	2	6
72	жизни и	1	6
73	например в	5	5
74	в быту	1	5
75	своему предмету	1	5
76	это не	7	5
77	том что	21	5
78	по себе	2	5
79	не могут	2	5
80	но все	2	5
81	той или	1	5
82	с другой	7	5
83	один из	4	5
84	в том	30	5
85	с ними	4	5
86	с одной	1	5
87	конечно не	2	5
88	уже не	8	5
89	со словом	3	5
90	и их	1	5
91	одной стороны	1	5
92	или иной	3	5
93	большинстве случаев	1	5
94	и для	2	5
95	только в	11	5
96	для нас	2	5
97	и все	2	5
98	языку и	1	4
99	в зависимости	5	4
100	его не	1	4
101	и на	4	4
102	по отношению	8	4
103	отношение к	1	4
104	связанные с	1	4
105	всех этих	1	4
106	то же	8	4
107	его в	1	4
108	и иных	1	4
109	на почве	1	4
110	ни в	2	4
111	не менее	7	4
112	в то	2	4
113	одна из	1	4
114	же время	2	4
115	зависимости от	6	4
116	что оно	3	4
117	здесь не	3	4
118	для этого	3	4
119	дело с	1	4
120	поэтому и	1	4
121	и других	1	4
122	так как	9	4
123	этой категории	1	4
124	даже и	3	4
125	себя и	1	4
126	языка не	3	4
127	с помощью	7	4
128	xix века	5	4
129	в той	5	4
130	в основном	1	4
131	как предмет	1	4
132	в чужом	1	4
133	в смысле	2	4
134	а в	5	4
135	отношении к	1	4
136	слова с	1	4
137	отношению к	9	4
138	в таком	3	4
139	литературный язык	1	3
140	ту же	1	3
141	как это	3	3
142	п все	1	3
143	должна быть	3	3
144	собственном смысле	1	3
145	той же	3	3
146	язык как	9	3
147	говорить о	1	3
148	в чем	1	3
149	слова на	1	3
150	можно прямо	1	3
151	в собственном	2	3
152	перед нами	1	3
153	и как	2	3
154	не приходится	1	3
155	бы и	2	3
156	с их	3	3
157	борьбы с	1	3
158	и социальной	2	3
159	на этом	1	3
160	не с	3	3
161	лишь в	2	3
162	еще раз	1	3
163	с точки	9	3
164	не столько	2	3
165	точку зрения	1	3
166	быть очень	1	3
167	и остается	1	3
168	связи с	7	3
169	этом отношении	5	3
170	в ней	6	3
171	исторической жизни	2	3
172	а также	1	3
173	языке как	3	3
174	между тем	5	3
175	что и	4	3
176	слов и	1	3
177	этого процесса	1	3
178	или даже	1	3
179	рядом с	5	3
180	в особенности	3	3
181	связан с	1	3
182	здесь в	1	3
183	в свою	3	3
184	может иметь	2	3
185	в некоторых	1	3
186	связано с	3	3
187	и там	1	3
188	как к	1	3
189	и стилистических	1	3
190	в контексте	2	3
191	и от	1	3
192	но это	1	3
193	слово для	1	3
194	что в	17	3
195	хотя бы	10	3
196	сказать что	1	3
197	речи и	5	3
198	языка то	2	3
199	во всяком	5	3
200	человеческой речи	1	2
201	можно говорить	2	2
202	одним из	2	2
203	также и	2	2
204	в сфере	1	2
205	языка с	1	2
206	это и	4	2
207	и исторические	1	2
208	ведь и	1	2
209	с таким	1	2
210	в германии	1	2
211	на материале	1	2
212	именно к	1	2
213	при его	1	2
214	слова например	1	2
215	неразрывно связан	1	2
216	конечно и	1	2
217	данном языке	2	2
218	языка этот	1	2
219	в прямой	1	2
220	не был	1	2
221	в противовес	3	2
222	его так	2	2
223	но как	1	2
224	что язык	7	2
225	не все	2	2
226	менее всего	1	2
227	в новом	1	2
228	иметь дело	1	2
229	не входят	1	2
230	с этим	4	2
231	кроме того	1	2
232	хотя и	3	2
233	более или	3	2
234	в нашем	1	2
235	в себе	3	2
236	роль в	4	2
237	воспитания и	1	2
238	как он	1	2
239	с языком	2	2
240	а вовсе	1	2
241	но прежде	1	2
242	на его	3	2
243	т д	14	2
244	он не	2	2
245	и более	2	2
246	из него	1	2
247	значение в	1	2
248	конечно в	1	2
249	здесь это	1	2
250	далеко не	1	2
251	мы видели	1	2
252	смысл и	2	2
253	или менее	3	2
254	несколько слов	3	2
255	и при	2	2
256	в их	3	2
257	мы сказали	1	2
258	которые в	1	2
259	но он	1	2
260	и общества	1	2
261	однако в	1	2
262	слов о	2	2
263	даже в	3	2
264	в историческом	1	2
265	в идеологическом	1	2
266	тогда когда	6	2
267	дело в	1	2
268	того как	4	2
269	того чтобы	17	2
270	свой язык	3	2
271	в одном	3	2
272	возможно и	1	2
273	только и	3	2
274	слова как	3	2
275	речи не	2	2
276	с одним	1	2
277	языка это	4	2
278	лишь при	1	2
279	а лишь	1	2
280	внутреннюю форму	1	2
281	и форм	1	2
282	в области	7	2
283	должен быть	4	2
284	говорит и	1	2
285	свою очередь	3	2
286	на нем	1	2
287	без всякого	1	2
288	необходимо еще	1	2
289	в себя	1	2
290	в дальнейшем	1	2
291	мы наблюдаем	2	2
292	и исторически	1	2
293	как с	2	2
294	здесь как	2	2
295	языке в	1	2
296	особых формальных	1	2
297	о нем	2	2
298	и здесь	3	2
299	о том	9	2
300	не выходят	1	2
301	влияние на	1	2
302	в различных	1	2
303	данного языка	1	2
304	чужую речь	1	2
305	своим предметом	1	2
306	значение темы	1	2
307	нуждается в	3	2
308	в форме	1	2
309	еще более	1	2
310	как например	2	2
311	речь о	1	2
312	что он	6	2
313	мы увидим	3	2
314	речи все	1	2
315	всяком случае	5	2
316	же и	2	2
317	уже в	3	2
318	на протяжении	1	2
319	его и	1	2
320	для того	16	2
321	то что	9	2
322	не было	3	2
323	именно как	1	2
324	до сих	4	2
325	именно в	6	2
326	а именно	2	2
327	более того	1	2
328	приходится иметь	1	2
329	его как	1	2
330	как о	2	2
331	не всегда	2	2
332	в одно	1	2
333	в связи	3	2
334	эти слова	1	2
335	вместе с	7	2
336	эта идея	1	2
337	может стать	1	2
338	в данном	4	2
339	себя то	1	2
340	слов в	2	2
341	сих пор	4	2
342	в более	2	2
343	этих случаях	2	2
344	предмет как	1	2
345	всем этим	1	2
346	или в	2	2
347	в результате	5	2
348	в языке	8	2
349	обстоит дело	1	2
350	жизни в	1	2
351	может и	1	2
352	не знает	1	2
353	лишь тогда	1	2
354	к его	1	2
355	только о	1	2
356	речи как	1	2
357	языка если	2	2
358	все что	1	2
359	они не	3	2
360	смысле слова	1	1
361	речь идет	2	1
362	он также	1	1
363	словом как	1	1
364	наших дней	1	1
365	того же	4	1
366	проблемы в	1	1
367	легко становится	1	1
368	науки о	3	1
369	и должны	1	1
370	идет о	2	1
371	и есть	2	1
372	мы говорим	2	1
373	жанрах как	1	1
374	в грамматике	1	1
375	из самых	1	1
376	явления и	1	1
377	по преимуществу	2	1
378	моменты языка	1	1
379	sui generis	1	1
380	все те	2	1
381	от которых	1	1
382	речь здесь	1	1
383	и этот	1	1
384	есть не	1	1
385	говорящих на	1	1
386	и значение	2	1
387	наша речь	1	1
388	говорящего коллектива	1	1
389	и современной	1	1
390	языка должна	1	1
391	возможным с	1	1
392	социальной действительности	1	1
393	способности и	1	1
394	к началу	1	1
395	например слово	1	1
396	свой предмет	2	1
397	не знают	2	1
398	как не	1	1
399	так называемые	3	1
400	слово не	1	1
401	момент в	1	1
402	и иначе	1	1
403	суждения и	1	1
404	не нужно	1	1
405	оно стоит	1	1
406	того еще	1	1
407	быть в	2	1
408	слова эти	1	1
409	что его	2	1
410	то мы	3	1
411	интерпретации и	1	1
412	совсем не	1	1
413	то он	1	1
414	но язык	2	1
415	в сторону	2	1
416	к ним	1	1
417	его во	1	1
418	с легкой	1	1
419	что так	3	1
420	не просто	5	1
421	материала так	1	1
422	две основные	1	1
423	в одной	1	1
424	применении к	1	1
425	могли бы	2	1
426	целый ряд	5	1
427	нужно вывести	1	1
428	п наконец	1	1
429	увидим что	2	1
430	что слово	3	1
431	в самом	10	1
432	та же	1	1
433	ряде случаев	2	1
434	в целом	4	1
435	почву для	1	1
436	выражение в	1	1
437	в этой	3	1
438	однако как	1	1
439	этом на	1	1
440	говорят о	1	1
441	и те	1	1
442	научных и	1	1
443	на то	4	1
444	вообще не	1	1
445	что она	3	1
446	больше всего	2	1
447	первая же	1	1
448	но именно	1	1
449	и только	1	1
450	культур в	1	1
451	и еще	2	1
452	не значит	1	1
453	действии и	1	1
454	речи в	4	1
455	широком смысле	1	1
456	и сам	1	1
457	века это	1	1
458	и по	1	1
459	без исключения	1	1
460	конца и	1	1
461	одно и	1	1
462	русском языке	4	1
463	в каждом	2	1
464	или так	1	1
465	значения они	1	1
466	об этом	1	1
467	речь а	1	1
468	них не	1	1
469	а его	1	1
470	на все	1	1
471	и русский	1	1
472	на этой	1	1
473	стилей и	1	1
474	от степени	1	1
475	это было	2	1
476	те или	1	1
477	не умеет	1	1
478	то все	1	1
479	и тем	2	1
480	не соответствует	1	1
481	мог бы	1	1
482	истории языка	5	1
483	но уже	5	1
484	он является	1	1
485	и представить	1	1
486	все равно	2	1
487	в соединении	1	1
488	письменной речи	3	1
489	в действии	1	1
490	несмотря на	3	1
491	этих областях	1	1
492	же два	1	1
493	действительно может	1	1
494	одного и	2	1
495	и становится	2	1
496	на первый	1	1
497	категории в	1	1
498	в своей	2	1
499	что среди	1	1
500	в такой	1	1
501	и без	1	1
502	языков с	1	1
503	мысли и	1	1
504	должны были	1	1
505	жанров речи	1	1
506	слову как	1	1
507	но во	1	1
508	через посредство	3	1
509	тем не	4	1
510	своего времени	2	1
511	делает их	1	1
512	в таких	4	1
513	как проблема	1	1
514	освободиться от	1	1
515	например и	1	1
516	не узнали	1	1
517	в двух	1	1
518	и жанров	1	1
519	от чисто	1	1
520	человека но	1	1
521	можно понимать	1	1
522	и притом	1	1
523	на себе	6	1
524	весь этот	1	1
525	связанная с	2	1
526	дело не	2	1
527	иметь в	1	1
528	к такому	1	1
529	их значение	1	1
530	и уже	1	1
531	важном и	1	1
532	служит предметом	1	1
533	ничего не	2	1
534	и существенное	1	1
535	сырого материала	1	1
536	таким путем	1	1
537	в русском	4	1
538	она имеет	1	1
539	лишь с	1	1
540	прежде чем	1	1
541	это слово	3	1
542	языка который	2	1
543	в сознании	1	1
544	не столь	1	1
545	или иных	1	1
546	происходящие в	1	1
547	xx века	1	1
548	к себе	4	1
549	в духе	3	1
550	и должно	2	1
551	во все	2	1
552	иногда даже	1	1
553	как только	1	1
554	указать на	4	1
555	языках и	1	1
556	в недрах	1	1
557	и разрешить	1	1
558	между членами	1	1
559	в применении	1	1
560	значение это	1	1
561	п например	1	1
562	и самое	1	1
563	как они	2	1
564	своим языком	1	1
565	то она	1	1
566	в виду	5	1
567	из главных	1	1
568	вариации в	1	1
569	чтобы быть	2	1
570	и говорит	2	1
571	и может	3	1
572	слова всегда	1	1
573	на том	3	1
574	помощью самого	1	1
575	понимание и	1	1
576	речь как	1	1
577	в научном	1	1
578	во второй	1	1
579	в последней	1	1
580	предметом речи	1	1
581	поэтому в	1	1
582	известную социальную	1	1
583	это как	1	1
584	одно из	2	1
585	языковых форм	2	1
586	к языку	5	1
587	с некоторыми	1	1
588	не на	4	1
589	образом в	1	1
590	что часто	1	1
591	за пределами	1	1
592	никак не	2	1
593	и что	5	1
594	можно сказать	3	1
595	на данном	1	1
596	нас в	1	1
597	должно было	1	1
598	самый процесс	1	1
599	следствие его	1	1
600	или иные	1	1
601	здесь за	1	1
602	тем как	1	1
603	когда оно	2	1
604	лишь к	1	1
605	соединении с	1	1
606	стилистической организации	1	1
607	и следовательно	1	1
608	пушкина конечно	1	1
609	на те	2	1
610	того что	9	1
611	его основное	1	1
612	всегда в	1	1
613	есть процесс	1	1
614	важное значение	1	1
615	среди других	1	1
616	в какой	6	1
617	не имеющих	1	1
618	стилистическая задача	1	1
619	вопрос об	1	1
620	слов на	2	1
621	в качестве	7	1
622	чаще всего	1	1
623	есть чисто	1	1
624	и немецкой	1	1
625	только на	1	1
626	значение и	2	1
627	а это	3	1
628	рано или	2	1
629	постановка вопроса	1	1
630	и социально	1	1
631	распространенных и	1	1
632	в известной	1	1
633	сами по	1	1
634	и со	1	1
635	в конце	1	1
636	не для	1	1
637	конкретное содержание	1	1
638	истинности или	1	1
639	к явлениям	1	1
640	может служить	2	1
641	живом языковом	1	1
642	мы можем	1	1
643	речи к	1	1
644	речи является	1	1
645	свое выражение	1	1
646	как такового	1	1
647	как раз	8	1
648	тем что	8	1
649	в других	1	1
650	науки в	1	1
651	источникам и	1	1
652	в письменной	1	1
653	или поздно	2	1
654	имя собственное	1	1
655	себе представить	1	1
656	говорим о	1	1
657	или иначе	2	1
658	речи а	1	1
659	это необходимо	1	1
660	случаев в	1	1
661	лингвистических дисциплин	1	1
662	на которые	1	1
663	ему принадлежит	1	1
664	что не	5	1
665	говорит о	1	1
666	должно быть	3	1
667	притом не	1	1
668	к сожалению	1	1
669	превращается в	2	1
670	в подлинном	1	1
671	а на	2	1
672	этого не	2	1
673	зависит от	1	1
674	однако и	1	1
675	другой стороны	6	1
676	именно так	2	1
677	слово из	1	1
678	все время	1	1
679	отнюдь не	1	1
680	когда она	1	1
681	проникновения в	1	1
682	язык для	2	1
683	мы находим	1	1
684	все более	1	1
685	я говорю	1	1
686	в частности	4	1
687	все то	1	1
688	язык специфически	1	1
689	в рамках	4	1
690	даже не	1	1
691	в иных	2	1
692	философии языка	1	1
693	неизбежно при	1	1
694	он говорит	1	1
695	языках в	1	1
696	какой мере	1	1
697	если они	1	1
698	или иного	3	1
699	этого необходимо	1	1
700	в литературе	1	1
701	быть только	1	1
702	шире и	1	1
703	да и	1	1
704	образом на	1	1
705	зрения так	1	1
706	особенно важное	1	1
707	этого слова	3	1
708	протестует против	1	1
709	в систему	1	1
710	в условиях	1	1
711	только для	1	1
712	того или	4	1
713	и таким	1	1
714	этом и	1	1
715	однако не	6	1
716	в наше	1	1
717	тех или	1	1
718	не является	2	1
719	только одна	1	1
720	сюжета и	1	1
721	слова но	2	1
722	живет и	2	1
723	бы говорить	1	1
724	него путем	1	1
725	на улице	2	1
726	отсюда следует	2	1
727	но на	1	1
728	в силах	2	1
729	социального языка	1	1
730	развития и	1	1
731	речи с	1	1
732	себя самого	2	1
733	или нет	1	1
734	разных языках	1	1
735	интерес к	1	1
736	из своего	1	1
737	речи так	1	1
738	нужно чтобы	1	1
739	и косвенное	1	1
740	содержание этой	1	1
741	сказал бы	1	1
742	беседа с	1	1
743	же в	4	1
744	учителей и	1	1
745	в системе	3	1
746	нисколько не	3	1
747	значит конечно	1	1
748	здесь только	2	1
749	возможно лишь	1	1
750	только как	1	1
751	также в	1	1
752	самого языка	2	1
753	в последнем	2	1
754	смысл в	2	1
755	сам в	1	1
756	выходят за	1	1
757	что такое	6	1
758	также не	1	1
759	в своих	1	1
760	только не	1	1
761	языком как	1	1
762	свою задачу	1	1
763	к этому	1	1
764	гораздо более	3	1
