N	3gram	Bakhtin_Pr_1	Problema
1	с точки зрения	6	11
2	той или иной	2	11
3	тем не менее	3	10
4	в том что	3	8
5	то же самое	2	6
6	с другой стороны	4	6
7	то есть в	1	6
8	в данном случае	4	5
9	в какой мере	2	4
10	можно было бы	3	4
11	ни в какой	1	4
12	не только в	2	4
13	мы имеем дело	2	3
14	то есть не	1	3
15	на самом деле	3	3
16	в этом смысле	3	3
17	ни в коем	2	3
18	и тем не	1	3
19	в коем случае	2	3
20	и с точки	1	3
21	смысле слова но	1	3
22	в связи с	1	3
23	того или иного	2	3
24	и т д	1	3
25	хотя и не	1	2
26	только в пределах	1	2
27	не говоря уже	1	2
28	что иное как	1	2
29	и в других	1	2
30	хотя бы и	1	2
31	сами по себе	1	2
32	в том смысле	1	2
33	в другом случае	1	2
34	и в частности	2	2
35	то время как	1	2
36	едва ли кто-нибудь	1	2
37	а также и	1	2
38	может обойтись без	1	2
39	не есть ни	1	2
40	только в таком	1	2
41	для того чтобы	2	2
42	самом же деле	1	2
43	на самом же	1	2
44	есть не что	1	2
45	не что иное	1	2
46	не обходится без	1	2
47	чем иным как	1	2
48	в то время	1	2
49	и независимо от	1	2
50	не чем иным	1	2
51	и прежде всего	5	2
52	не выходит за	1	2
53	не может обойтись	1	2
54	в то же	3	2
55	и может быть	1	1
56	но едва ли	1	1
57	а следовательно и	1	1
58	в чем не	2	1
59	в других областях	1	1
60	то есть как	1	1
61	и для всякой	1	1
62	не обходится и	1	1
63	иметь в виду	1	1
64	дело в том	1	1
65	тем что оно	1	1
66	далеко не все	1	1
67	равно как и	1	1
68	еще не вполне	1	1
69	здесь прежде всего	1	1
70	ног до головы	1	1
71	о том как	1	1
72	по своему значению	1	1
73	в нем и	1	1
74	по сравнению с	1	1
75	и не в	1	1
76	и не может	2	1
77	и в то	2	1
78	вообще не могли	1	1
79	за их пределы	2	1
80	бы то ни	3	1
81	ни в чем	2	1
82	но можно ли	1	1
83	всего то что	1	1
84	не в наличии	1	1
85	в основе своей	3	1
86	и потому в	1	1
87	есть перестает быть	1	1
88	говоря уже о	1	1
89	до сих пор	1	1
90	отнюдь не является	1	1
91	как таковое в	1	1
92	значимости то есть	1	1
93	если бы мы	1	1
94	то ни было	2	1
95	образ и в	1	1
96	с одной стороны	3	1
97	до головы он	1	1
98	в том как	1	1
99	т д мы	1	1
100	все они суть	1	1
101	и как бы	1	1
102	имеем дело с	1	1
103	в россии особенно	1	1
104	как бы сопротивляется	1	1
105	не в том	1	1
106	обходится и без	1	1
107	в каждой капле	1	1
108	хотя они могут	1	1
109	все эти моменты	2	1
110	или иной области	1	1
111	не было этого	1	1
112	вопрос о том	1	1
113	то есть перестает	1	1
114	то есть чисто	2	1
115	в себе все	1	1
116	мы вообще не	1	1
117	они отнюдь не	1	1
118	независимо от их	1	1
119	то есть только	1	1
120	жизни таким образом	1	1
121	связи с теорией	1	1
122	что не имеет	1	1
123	а в том	1	1
124	в одном и	1	1
125	смысле слова и	1	1
126	в этом произведении	1	1
127	то что в	1	1
128	то имеют в	1	1
129	характерно и для	1	1
130	в художественном созерцании	1	1
131	том смысле что	1	1
132	так и в	2	1
133	коем случае не	2	1
134	сказать и о	2	1
135	в свою очередь	1	1
136	это и есть	1	1
137	в совершенно разных	1	1
138	и т п	13	1
139	вовсе не как	1	1
140	то что не	1	1
141	с ног до	1	1
142	начало и конец	2	1
143	и тем самым	2	1
144	к выводу что	1	1
145	в его чисто	2	1
146	но отнюдь не	7	1
147	в настоящее время	1	1
148	на то что	1	1
149	за пределы данной	1	1
150	может быть лишь	1	1
151	имеют в виду	1	1
152	к тому что	1	1
153	конечно не в	1	1
154	они могут быть	1	1
155	у нас в	1	1
156	других художественных произведений	1	1
157	если бы все	1	1
158	относится не к	1	1
159	выходит за пределы	1	1
160	как и в	1	1
161	и наконец все	1	1
162	не менее как	1	1
