N	2gram	Bakhtin_fo_1	FransuaR
1	и в	50	45
2	то есть	33	25
3	и т.п	4	16
4	и не	14	15
5	в этом	25	14
6	но в	10	14
7	не только	9	14
8	во всех	6	13
9	и его	16	13
10	в его	13	13
11	как бы	2	12
12	во время	1	12
13	что в	5	12
14	то же	11	11
15	в своем	4	11
16	в то	9	11
17	в романе	32	11
18	в нем	24	10
19	и с	4	10
20	как и	8	10
21	в том	9	10
22	но и	8	10
23	прежде всего	15	10
24	же время	9	9
25	в ней	4	8
26	таким образом	11	8
27	в самой	2	8
28	как мы	14	8
29	жизни и	8	8
30	вовсе не	13	8
31	и др	9	8
32	так же	6	8
33	также и	2	7
34	он был	1	7
35	с его	9	7
36	том что	4	7
37	не в	5	7
38	потому что	4	7
39	в эпоху	1	7
40	что и	3	7
41	на мир	1	7
42	в конце	9	7
43	и все	6	7
44	все это	4	7
45	здесь не	4	6
46	в этой	1	6
47	он не	5	6
48	всех этих	5	6
49	в них	4	6
50	того чтобы	5	6
51	связи с	6	6
52	так и	12	6
53	что он	1	6
54	так как	6	6
55	для того	5	6
56	одним из	1	5
57	например в	6	5
58	самом деле	1	5
59	здесь и	2	5
60	с ее	6	5
61	и на	8	5
62	хотя и	3	5
63	и как	10	5
64	и к	2	5
65	в себя	1	5
66	и у	5	5
67	все эти	9	5
68	его в	3	5
69	страха и	1	5
70	с ним	2	5
71	этом отношении	3	5
72	свободу и	1	5
73	мы видим	3	5
74	одной из	3	5
75	со всеми	3	5
76	человека с	1	5
77	и их	8	5
78	как раз	13	5
79	существенную роль	2	5
80	в связи	5	5
81	не может	6	5
82	от всех	1	5
83	же как	2	4
84	в доме	1	4
85	мы уже	11	4
86	той же	2	4
87	мы не	3	4
88	в сущности	3	4
89	но не	5	4
90	перед нами	1	4
91	кроме того	4	4
92	в самом	8	4
93	тому же	2	4
94	по своему	1	4
95	об этом	2	4
96	зрения на	1	4
97	это было	1	4
98	между собою	1	4
99	точки зрения	5	4
100	известной степени	1	4
101	в их	6	4
102	своего рода	1	4
103	до известной	1	4
104	вернемся к	1	4
105	в основе	5	4
106	у него	6	4
107	и это	4	4
108	здесь как	2	4
109	ничего не	9	4
110	и здесь	1	4
111	о том	1	4
112	и во	7	4
113	связаны с	3	4
114	только в	4	4
115	с этим	6	4
116	характерно что	4	4
117	мы находим	2	4
118	и даже	2	4
119	здесь в	2	4
120	сказать что	3	4
121	а не	3	4
122	и от	1	4
123	бы в	1	4
124	все они	1	4
125	а также	2	4
126	а в	3	4
127	том числе	4	4
128	ведь и	1	3
129	единство и	1	3
130	почти все	1	3
131	но она	2	3
132	того же	8	3
133	и он	1	3
134	форм в	1	3
135	из этих	1	3
136	менее всего	1	3
137	как в	6	3
138	но его	1	3
139	как он	2	3
140	но на	4	3
141	вообще не	3	3
142	связанные с	1	3
143	и вот	1	3
144	на площади	4	3
145	как они	1	3
146	здесь нет	3	3
147	говорить в	1	3
148	ни в	8	3
149	основные моменты	1	3
150	здесь все	2	3
151	до сих	3	3
152	в своей	2	3
153	в которых	2	3
154	мир и	2	3
155	но они	3	3
156	дело в	2	3
157	своего единства	1	3
158	не имеет	4	3
159	здесь же	1	3
160	от их	1	3
161	и образ	3	3
162	всего этого	2	3
163	не могло	5	3
164	необходимости и	1	3
165	то время	4	3
166	в другом	1	3
167	этой жизни	1	3
168	и внутреннее	3	3
169	и миром	1	3
170	он его	1	3
171	нем не	3	3
172	этот момент	1	3
173	это не	6	3
174	именно в	3	3
175	того что	2	3
176	и прежде	2	3
177	характерно для	1	3
178	до нас	5	3
179	поэтому и	3	3
180	для всех	2	3
181	есть в	2	3
182	для него	2	3
183	в одном	3	3
184	но он	2	3
185	не было	7	3
186	еще и	2	3
187	на весь	1	3
188	о чем	1	3
189	там где	2	3
190	вместе с	3	3
191	в течение	2	3
192	по существу	12	3
193	дело здесь	1	3
194	сих пор	3	3
195	и для	4	3
196	с помощью	2	3
197	и ни	1	3
198	находим в	1	3
199	речей и	1	3
200	и другие	5	3
201	и наиболее	1	2
202	ту же	2	2
203	в этот	2	2
204	особые функции	2	2
205	в средние	1	2
206	и есть	1	2
207	с точки	2	2
208	и до	5	2
209	др в	2	2
210	и за	1	2
211	мы говорили	3	2
212	совершенно так	1	2
213	в целом	2	2
214	переплетается с	1	2
215	это время	7	2
216	в различных	2	2
217	в чем	2	2
218	в данном	2	2
219	вступают в	1	2
220	отличие от	2	2
221	нет и	2	2
222	в истории	2	2
223	независимо от	1	2
224	сочетается с	2	2
225	все же	6	2
226	и наконец	1	2
227	от этого	2	2
228	что это	1	2
229	очень важно	1	2
230	раз в	4	2
231	и человеческие	1	2
232	роль в	9	2
233	при этом	3	2
234	оно было	1	2
235	в xvii	3	2
236	он должен	2	2
237	в начале	3	2
238	чувствует себя	2	2
239	но дело	2	2
240	том же	2	2
241	конечно в	1	2
242	лишь в	6	2
243	с которой	1	2
244	было бы	2	2
245	от оков	1	2
246	и смерти	1	2
247	для них	3	2
248	рядом с	2	2
249	она и	1	2
250	с тем	3	2
251	от образов	1	2
252	одно из	3	2
253	и внешнее	1	2
254	в положительном	1	2
255	не столько	1	2
256	но эта	3	2
257	точку зрения	2	2
258	предсказаний и	1	2
259	во времени	3	2
260	в отношении	3	2
261	вплоть до	1	2
262	эти дни	1	2
263	слова но	1	2
264	у этого	1	2
265	к ней	2	2
266	они и	1	2
267	конечно и	4	2
268	с другом	1	2
269	еще жив	1	2
270	начиная с	1	2
271	не могут	3	2
272	что все	2	2
273	числе и	2	2
274	к тому	3	2
275	в каждом	1	2
276	народа в	1	2
277	должен быть	1	2
278	если мы	2	2
279	чем не	3	2
280	данном случае	1	2
281	так в	1	2
282	на том	1	2
283	мировой литературе	2	2
284	жизнь и	4	2
285	самой жизни	1	2
286	образ самого	1	2
287	и вообще	2	2
288	мира а	1	2
289	особенности в	1	2
290	другом месте	1	2
291	и т.д	1	2
292	в значительной	2	2
293	эта правда	1	2
294	нас в	3	2
295	переходит в	1	2
296	в ту	1	2
297	происходит в	2	2
298	всякого рода	2	2
299	важное значение	2	2
300	жизни она	1	2
301	уже говорили	3	2
302	это очень	1	2
303	в эти	1	2
304	в качестве	3	2
305	в большинстве	1	2
306	значение и	3	2
307	xvii веке	2	2
308	и нового	1	2
309	ведь это	1	2
310	традиции на	2	2
311	мы можем	1	2
312	в средневековом	1	2
313	может быть	11	2
314	они есть	1	2
315	тут же	1	2
316	характер носит	1	2
317	и только	1	2
318	в особенности	9	2
319	не подлежит	1	2
320	внешнее и	2	2
321	в отличие	2	2
322	мы еще	3	2
323	себя и	3	2
324	последующие века	1	2
325	один из	3	2
326	и выражений	1	2
327	этой игры	1	2
328	от мира	1	2
329	здесь только	2	2
330	в одно	3	2
331	эти особенности	2	2
332	эти последние	1	2
333	в пределах	5	2
334	конечно не	4	2
335	во все	2	2
336	друг с	1	2
337	слова и	2	2
338	в условиях	7	2
339	своей жизни	4	2
340	неразрывно связаны	1	2
341	могло не	1	2
342	которой можно	1	2
343	в другое	1	2
344	в эту	1	2
345	почти вовсе	2	2
346	хотя бы	2	2
347	всеми его	3	2
348	на фоне	3	2
349	то что	6	2
350	жизни в	8	2
351	становления и	1	2
352	средние века	1	2
353	и солнце	1	2
354	к этому	3	2
355	разделения на	1	1
356	женщины и	1	1
357	он становится	2	1
358	и через	1	1
359	связана с	1	1
360	века но	1	1
361	необходимо отметить	2	1
362	играют в	1	1
363	он может	1	1
364	они здесь	1	1
365	далее и	1	1
366	тем же	1	1
367	есть подлинное	1	1
368	из самых	1	1
369	роли но	1	1
370	не имеют	3	1
371	в какой-то	3	1
372	собою в	1	1
373	по его	1	1
374	которыми он	2	1
375	всей ее	1	1
376	иногда довольно	1	1
377	а как	3	1
378	есть не	3	1
379	нужен и	1	1
380	этого нет	1	1
381	та же	1	1
382	большую роль	3	1
383	дан в	2	1
384	нам в	1	1
385	только благодаря	1	1
386	за несколько	1	1
387	с радостью	1	1
388	который был	1	1
389	как я	1	1
390	не совсем	1	1
391	за всеми	1	1
392	жизни это	2	1
393	тесно переплетаются	1	1
394	и отец	1	1
395	время в	6	1
396	служит для	1	1
397	внешний и	1	1
398	и всего	1	1
399	в священном	1	1
400	него также	1	1
401	могло быть	4	1
402	но как	1	1
403	одном и	1	1
404	для других	4	1
405	свою жизнь	1	1
406	по отношению	3	1
407	значение имеет	1	1
408	и речи	5	1
409	особенно у	1	1
410	в вине	1	1
411	нет как	1	1
412	где бы	1	1
413	характер и	7	1
414	что во	1	1
415	другой день	2	1
416	его на	2	1
417	века и	1	1
418	прямой и	1	1
419	же живой	1	1
420	о жизни	1	1
421	это был	1	1
422	и механический	1	1
423	что дело	1	1
424	вне их	1	1
425	в фольклоре	1	1
426	самом начале	1	1
427	имеет в	2	1
428	эту проблему	1	1
429	он на	1	1
430	и свою	1	1
431	где все	1	1
432	сливается с	1	1
433	бы и	1	1
434	здесь дается	3	1
435	время это	1	1
436	последующей жизни	1	1
437	пародию на	1	1
438	бы не	1	1
439	романа но	4	1
440	от фольклора	1	1
441	нами в	1	1
442	в себе	3	1
443	были связаны	1	1
444	на то	1	1
445	человек не	1	1
446	так сказать	7	1
447	время и	4	1
448	он ни	1	1
449	о которой	1	1
450	без страха	1	1
451	и еще	2	1
452	которая является	1	1
453	в понимании	1	1
454	не как	2	1
455	притом все	1	1
456	поцелуй и	1	1
457	характер в	2	1
458	но вместе	1	1
459	уже за	1	1
460	особенно важное	1	1
461	и по	2	1
462	позже в	1	1
463	ни был	1	1
464	в основу	3	1
465	но все	5	1
466	человека в	17	1
467	план но	1	1
468	как оно	2	1
469	значительной степени	1	1
470	на всю	1	1
471	и характер	2	1
472	имеют в	1	1
473	значение в	5	1
474	в мире	1	1
475	и неизбежно	1	1
476	них не	1	1
477	самим собой	2	1
478	глубокий и	1	1
479	на этой	4	1
480	было в	1	1
481	ко второму	1	1
482	еще вернемся	1	1
483	все может	1	1
484	и перерождения	2	1
485	чаще всего	1	1
486	в жизни	6	1
487	по всему	1	1
488	на свои	1	1
489	но уже	1	1
490	о которых	1	1
491	далеко не	2	1
492	были в	2	1
493	что не	3	1
494	место и	3	1
495	нигде не	1	1
496	говорили и	1	1
497	все моменты	2	1
498	жизни но	5	1
499	продолжают жить	1	1
500	и формы	1	1
501	строгом смысле	2	1
502	мир в	2	1
503	этого произведения	2	1
504	и того	6	1
505	между ними	3	1
506	очень характерно	2	1
507	в котором	4	1
508	он дает	1	1
509	должны были	1	1
510	мы сказали	1	1
511	своему существу	1	1
512	вот эта	1	1
513	которые в	1	1
514	наконец как	1	1
515	с такою	1	1
516	совершенно иной	3	1
517	и более	1	1
518	их в	3	1
519	уже сказали	2	1
520	не должно	1	1
521	что этот	1	1
522	существенное место	1	1
523	мере и	1	1
524	для нее	1	1
525	городе и	1	1
526	раз и	2	1
527	роль играют	1	1
528	благодаря этой	2	1
529	частный и	2	1
530	тесную связь	1	1
531	на три	1	1
532	его целом	2	1
533	романом рабле	1	1
534	и функции	1	1
535	человека были	1	1
536	наконец и	2	1
537	почти полностью	1	1
538	тогда когда	2	1
539	одна из	2	1
540	и конкретности	1	1
541	в процессе	4	1
542	путь развития	1	1
543	есть еще	1	1
544	не вызывает	1	1
545	какой мы	1	1
546	но здесь	1	1
547	особый характер	1	1
548	принадлежит к	2	1
549	все действие	2	1
550	следовательно и	1	1
551	никогда не	2	1
552	нет места	1	1
553	под углом	2	1
554	правда в	1	1
555	это то	2	1
556	на землю	1	1
557	при всем	1	1
558	с нами	1	1
559	в поступках	2	1
560	из древнейших	1	1
561	войны в	1	1
562	становится почти	1	1
563	все стороны	1	1
564	к концу	3	1
565	как она	2	1
566	ровно ничего	1	1
567	на природу	1	1
568	углом зрения	2	1
569	это слово	1	1
570	мире и	2	1
571	честь богини	1	1
572	не нужен	1	1
573	исходный пункт	1	1
574	и всевозможные	1	1
575	и позволяет	1	1
576	у нас	1	1
577	все то	2	1
578	в мировой	2	1
579	я об	1	1
580	составная часть	1	1
581	места для	1	1
582	выход из	2	1
583	здесь совершенно	2	1
584	с исключительной	2	1
585	и такие	1	1
586	как только	1	1
587	еще яснее	1	1
588	все последующие	1	1
589	но за	1	1
590	бы он	1	1
591	той или	2	1
592	для его	1	1
593	целом в	1	1
594	всегда есть	1	1
595	и потому	3	1
596	время он	1	1
597	специфический характер	2	1
598	где он	1	1
599	в последующие	4	1
600	и со	1	1
601	из нее	2	1
602	правда не	2	1
603	дается как	1	1
604	и самое	1	1
605	существенное значение	1	1
606	свою очередь	1	1
607	значительной мере	1	1
608	и сами	1	1
609	о власти	1	1
610	на другой	2	1
611	формы и	3	1
612	нет например	1	1
613	в организации	1	1
614	чтобы быть	1	1
615	через три	1	1
616	включает в	1	1
617	эта носит	1	1
618	приводит к	1	1
619	в дальнейшем	6	1
620	к жизни	2	1
621	он правда	1	1
622	и сам	1	1
623	в образе	5	1
624	те же	2	1
625	времени и	10	1
626	которым и	1	1
627	в последующих	1	1
628	отсюда и	2	1
629	которая была	1	1
630	еще не	5	1
631	вокруг этого	1	1
632	стороне от	1	1
633	жизнь это	1	1
634	не были	2	1
635	понятно что	4	1
636	века эта	1	1
637	если бы	5	1
638	лишенный всякого	1	1
639	смысле и	1	1
640	образом в	1	1
641	находится в	1	1
642	но вокруг	1	1
643	часто и	2	1
644	в состав	1	1
645	тех кто	1	1
646	характер этого	1	1
647	и поэтому	1	1
648	т.п в	1	1
649	притом в	1	1
650	или на	1	1
651	все его	3	1
652	здесь почти	1	1
653	времени в	7	1
654	второй природы	1	1
655	и были	2	1
656	судьбы человека	1	1
657	связь между	2	1
658	на протяжении	1	1
659	которой мы	1	1
660	от них	1	1
661	и события	2	1
662	не чувствует	1	1
663	никаких сомнений	1	1
664	во всей	3	1
665	в форме	3	1
666	глубоко различны	1	1
667	громадное сходство	1	1
668	тесно переплетается	1	1
669	тем более	1	1
670	или косвенно	1	1
671	у всех	1	1
672	и последнее	2	1
673	поэтому все	2	1
674	сохраняется в	2	1
675	власть в	1	1
676	быть и	2	1
677	этом моменте	1	1
678	связанными между	1	1
679	тот же	1	1
680	время когда	1	1
681	речи о	1	1
682	с ними	1	1
683	от всего	1	1
684	и является	2	1
685	пор не	1	1
686	и особые	2	1
687	в стороне	2	1
688	на своей	2	1
689	которое мы	1	1
690	комплекс мотивов	1	1
691	он действует	1	1
692	на несколько	1	1
693	между этими	4	1
694	и ее	3	1
695	романа к	2	1
696	по этому	1	1
697	причем в	1	1
698	иной характер	2	1
699	какой-то степени	2	1
700	себя в	1	1
701	и роста	1	1
702	успеха в	1	1
703	литературы в	1	1
704	неразрывно связана	1	1
705	и они	1	1
706	является не	1	1
707	из них	1	1
708	его и	2	1
709	прямое и	1	1
710	истории этого	2	1
711	времени на	1	1
712	говорит о	1	1
713	и также	1	1
714	с этими	2	1
715	к первой	1	1
716	к ним	2	1
717	при всей	1	1
718	не о	2	1
719	друг друга	3	1
720	противоречии с	1	1
721	реального времени	1	1
722	жизни на	2	1
723	тем что	2	1
724	время уже	1	1
725	в других	9	1
726	смерти и	1	1
727	процесс в	2	1
728	и полагается	1	1
729	дошедшие до	1	1
730	но к	1	1
731	или иной	2	1
732	здесь от	1	1
733	время этой	1	1
734	это особая	1	1
735	частной бытовой	1	1
736	и тех	2	1
737	стороны он	1	1
738	не связанными	1	1
739	являются только	1	1
740	ориентируется на	1	1
741	нашим задачам	1	1
742	бы эти	1	1
743	наконец в	1	1
744	было и	4	1
745	на ней	1	1
746	несколько дней	2	1
747	и люди	1	1
748	более того	3	1
749	дошедших до	1	1
750	сплетается с	1	1
751	и своего	1	1
752	и стал	2	1
753	не знает	3	1
754	до конца	4	1
755	еще достаточно	1	1
756	и раскрыть	1	1
757	человеческой жизни	6	1
758	и внутренне	1	1
759	мы говорим	1	1
760	бытия как	1	1
761	громадную роль	2	1
762	мы остановимся	1	1
763	и том	1	1
764	на корабле	1	1
765	время оно	2	1
766	века поэтому	1	1
767	мира в	3	1
768	от труда	1	1
769	форм которые	1	1
770	сложный и	1	1
771	если не	1	1
772	для этой	1	1
773	себя на	1	1
774	как ни	1	1
775	в это	2	1
776	и вперед	1	1
777	но оно	2	1
778	была уже	2	1
779	в частности	6	1
780	в честь	2	1
781	участник его	1	1
782	время с	1	1
783	подлежит конечно	1	1
784	и ограниченность	1	1
785	но кроме	1	1
786	основной комплекс	1	1
787	из форм	1	1
788	в присутствии	4	1
789	в строгом	2	1
790	с реальным	1	1
791	к своему	2	1
792	эпох и	1	1
793	ибо оно	1	1
794	это произведение	1	1
