N	2gram	Potebnia_M_3	Myshleni
1	и в	30	28
2	в том	32	28
3	то что	18	28
4	в этом	10	27
5	того что	18	24
6	потому что	46	22
7	том что	18	19
8	не может	6	19
9	таким образом	14	18
10	что он	6	18
11	только в	21	18
12	в силу	3	17
13	что в	17	17
14	не только	21	16
15	так же	3	15
16	точки зрения	2	13
17	может быть	28	13
18	сказать что	5	13
19	в сфере	1	12
20	мы могли	1	12
21	тому что	3	11
22	и не	15	11
23	что мы	8	11
24	как бы	3	11
25	понятия к	1	11
26	но не	7	10
27	по отношению	5	10
28	с точки	1	10
29	того чтобы	3	10
30	к тому	7	10
31	как мы	7	10
32	развития и	1	10
33	так как	13	10
34	от того	8	10
35	но и	19	10
36	отношению к	5	10
37	понятия и	2	10
38	могли бы	1	9
39	было бы	9	9
40	в процессе	1	9
41	мы можем	3	9
42	перехода от	1	9
43	в самом	8	8
44	мы видели	4	8
45	тем самым	7	8
46	тем что	7	8
47	для того	4	8
48	еще не	5	8
49	ребенка в	1	8
50	того же	1	7
51	то же	23	7
52	в сущности	1	7
53	отношение к	2	7
54	в своем	5	7
55	в которой	3	7
56	с самого	1	7
57	он не	4	7
58	в нем	9	7
59	заключается в	1	7
60	показывает что	2	7
61	если бы	12	7
62	мы видим	2	7
63	там где	3	7
64	вместе с	12	7
65	что оно	11	7
66	между ними	1	7
67	мы не	9	6
68	в чем	3	6
69	и как	5	6
70	как и	10	6
71	для него	9	6
72	не имеет	6	6
73	тогда когда	9	6
74	обобщения и	1	6
75	когда мы	2	6
76	же самое	1	6
77	то время	4	6
78	так и	11	6
79	и что	10	6
80	можно сказать	3	6
81	его в	3	6
82	для ребенка	2	6
83	так что	7	6
84	развития в	2	6
85	в области	2	6
86	к другой	3	6
87	в то	10	6
88	том же	2	5
89	вопрос о	1	5
90	время как	1	5
91	из того	2	5
92	и на	3	5
93	но в	1	5
94	то в	1	5
95	в этой	2	5
96	что все	3	5
97	и тем	5	5
98	с тем	7	5
99	того как	4	5
100	в разных	2	5
101	с другом	1	5
102	не могут	5	5
103	могут быть	3	5
104	для развития	2	5
105	языка и	2	5
106	силу того	1	5
107	это не	1	5
108	в понятиях	1	5
109	иначе как	1	5
110	друг с	1	5
111	мышления в	1	5
112	и все	3	5
113	по самой	1	5
114	например в	6	4
115	и то	8	4
116	в первом	3	4
117	отношения между	1	4
118	той же	2	4
119	если я	1	4
120	в каждой	4	4
121	во всех	1	4
122	же самые	1	4
123	только тогда	9	4
124	относится к	4	4
125	в одной	1	4
126	с этим	6	4
127	в мысли	2	4
128	целый ряд	2	4
129	в себе	16	4
130	на то	2	4
131	в наших	1	4
132	в понятии	2	4
133	но если	1	4
134	он должен	1	4
135	возможны только	2	4
136	от одной	2	4
137	на первых	2	4
138	знаем что	1	4
139	не в	15	4
140	своей природе	1	4
141	в сознании	15	4
142	что на	1	4
143	оно не	4	4
144	что при	3	4
145	своего развития	1	4
146	самой своей	1	4
147	как по	1	4
148	ясно что	1	4
149	связь между	2	4
150	что и	13	4
151	именно в	3	4
152	между этими	1	4
