N	3gram	Losev_Prob_2	Formalny
1	не может быть	3	14
2	на самом деле	2	12
3	в то же	4	7
4	во всяком случае	10	6
5	и т д	6	6
6	в зависимости от	1	5
7	с другой стороны	5	5
8	а вовсе не	1	4
9	в самом деле	2	4
10	подобно тому как	2	4
11	и не может	1	4
12	в данном случае	5	4
13	в связи с	5	4
14	бы то ни	2	4
15	то ни было	1	4
16	для того чтобы	2	4
17	то же самое	5	3
18	в этом отношении	1	3
19	вместе с тем	1	3
20	обстоит дело с	1	3
21	в том что	4	3
22	вовсе не является	3	3
23	да и не	1	2
24	так же и	2	2
25	ни в каких	1	2
26	одним и тем	1	2
27	и в данном	2	2
28	в этом смысле	5	2
29	нам кажется что	1	2
30	о том как	1	2
31	самом же деле	1	2
32	то или иное	2	2
33	и в то	1	2
34	и со стороны	1	2
35	сами по себе	2	2
36	на самом же	1	2
37	может быть только	2	2
38	но и самый	1	2
39	и тем же	1	2
40	только то что	3	2
41	мы не можем	1	2
42	так и в	1	2
43	не только не	2	2
44	тем не менее	12	2
45	так и от	1	2
46	в конце концов	7	2
47	для нас важно	1	1
48	что в этом	1	1
49	что же такое	4	1
50	содержания и формы	1	1
51	иметь в виду	1	1
52	какой бы то	1	1
53	вовсе не есть	10	1
54	находится еще в	2	1
55	имеем в виду	2	1
56	для данного момента	1	1
57	что в данном	1	1
58	для нас важны	1	1
59	в настоящее время	16	1
60	в виду именно	1	1
61	один и тот	2	1
62	в этом случае	7	1
63	том что это	1	1
64	обойтись без этого	1	1
65	может быть определен	1	1
66	самым простым и	1	1
67	на первый план	3	1
68	но для нас	1	1
69	в том или	1	1
70	он не был	1	1
71	мы говорили в	1	1
72	тот или иной	4	1
73	хотя бы и	3	1
74	только в связи	2	1
75	время не может	1	1
76	котором мы говорили	1	1
77	в чистом виде	3	1
78	не совпадает с	2	1
79	потому что и	1	1
80	в собственном смысле	1	1
81	к тому чтобы	1	1
82	смысла о котором	1	1
83	в данное время	2	1
84	том или ином	2	1
85	сказать что каждый	1	1
86	представляется нам в	1	1
87	и потому в	1	1
88	до сих пор	4	1
89	и тем не	1	1
90	ту или иную	1	1
91	так или иначе	6	1
92	между знаком и	5	1
93	но в таком	3	1
94	от того что	1	1
95	и сводится к	1	1
96	так же как	1	1
97	и для всех	1	1
98	не потому что	1	1
99	в данном месте	1	1
100	не только в	2	1
101	только в этом	1	1
102	с одной стороны	5	1
103	и тот же	2	1
104	только один из	1	1
105	можно говорить о	2	1
106	если бы в	1	1
107	один из моментов	2	1
108	связаны между собой	1	1
109	вовсе не потому	1	1
110	те или другие	4	1
111	при этом условии	1	1
112	с нашей точки	1	1
113	все более и	1	1
114	в последнее время	1	1
115	в таком случае	10	1
116	всему тому что	1	1
117	вовсе не являются	1	1
118	о котором мы	1	1
119	язык как система	1	1
120	и той же	2	1
121	данное время и	1	1
122	потому что они	1	1
123	между тем как	1	1
124	о том что	14	1
125	того или иного	5	1
126	и все другие	1	1
127	в частности в	2	1
128	ни в каком	4	1
129	можно было бы	2	1
130	время и в	1	1
131	он был бы	1	1
132	мы и называем	1	1
133	с самого начала	2	1
134	но отнюдь не	1	1
135	роль в языке	1	1
136	и не будет	1	1
137	не только на	1	1
138	более и более	1	1
139	но никак не	2	1
140	той или иной	1	1
141	но все же	1	1
142	нашей точки зрения	1	1
143	можно сказать что	3	1
144	мы имеем в	1	1
145	на то что	4	1
146	здесь вовсе не	1	1
147	так как здесь	1	1
148	в этих случаях	1	1
149	никак не могут	1	1
150	может быть никакого	1	1
151	в данном контексте	1	1
152	в том числе	2	1
153	одной и той	2	1
154	сама по себе	4	1
155	в ту или	1	1
156	свою роль в	1	1
157	то он был	1	1
158	случае не может	1	1
159	том числе и	2	1
160	ясно что при	1	1
161	в отдельности и	1	1
162	мы еще не	2	1
163	и только в	1	1
