N	2gram	Bakhtin_Fr_3	Hudozhes
1	том что	4	16
2	и в	40	14
3	так и	3	13
4	не только	13	12
5	при этом	3	12
6	о том	4	12
7	в том	8	12
8	а не	5	12
9	и т	1	11
10	в себе	3	11
11	в этом	15	11
12	прежде всего	16	11
13	в своей	6	10
14	для него	5	10
15	то же	7	9
16	как и	11	9
17	что он	2	9
18	в качестве	1	9
19	у него	8	9
20	по отношению	3	8
21	в этой	3	8
22	как в	3	8
23	то что	5	8
24	же время	6	8
25	ничего не	1	8
26	в его	13	8
27	между тем	3	8
28	отношению к	2	8
29	в то	6	8
30	еще не	3	7
31	это не	2	7
32	своего рода	2	7
33	не в	1	7
34	именно в	2	7
35	не может	3	7
36	как бы	3	7
37	а в	3	7
38	художественного мышления	1	6
39	в первой	2	6
40	было бы	4	6
41	никогда не	1	6
42	что в	12	6
43	самом деле	3	5
44	с его	3	5
45	перед нами	1	5
46	но в	8	5
47	об этом	3	5
48	ни в	4	5
49	точки зрения	2	5
50	не менее	2	5
51	и его	17	5
52	потому что	2	5
53	и он	1	5
54	можно было	3	5
55	только в	3	5
56	может быть	9	5
57	но и	11	5
58	в частности	3	5
59	к жизни	2	5
60	в этих	6	5
61	одновременно и	2	5
62	жизни и	4	5
63	с с	1	4
64	мы уже	13	4
65	и о	4	4
66	в ней	4	4
67	в своем	7	4
68	и к	3	4
69	в самом	6	4
70	он не	9	4
71	и с	8	4
72	несмотря на	1	4
73	этой связи	1	4
74	тому что	1	4
75	с ним	1	4
76	по своей	1	4
77	связи с	6	4
78	как будто	1	4
79	в духе	7	4
80	и это	2	4
81	можно сказать	2	4
82	того что	1	4
83	один из	4	4
84	из них	4	4
85	в конце	3	4
86	как раз	5	4
87	не было	5	4
88	и все	9	4
89	мы узнаем	1	4
90	и от	3	4
91	по преимуществу	2	3
92	с точки	1	3
93	на тех	1	3
94	в мире	4	3
95	и на	8	3
96	в ее	3	3
97	отнюдь не	1	3
98	все же	2	3
99	но он	2	3
100	в нем	5	3
101	и по	1	3
102	на этом	2	3
103	лишь в	2	3
104	его в	1	3
105	с этим	2	3
106	даже в	4	3
107	и смерти	3	3
108	в своих	5	3
109	ничем не	1	3
110	такой же	1	3
111	она в	1	3
112	возвращается к	1	3
113	все эти	8	3
114	тем что	3	3
115	этом отношении	2	3
116	как мы	10	3
117	того чтобы	4	3
118	в пределах	1	3
119	еще в	3	3
120	том как	1	3
121	если бы	3	3
122	о нем	3	3
123	а также	4	3
124	это в	2	3
125	романа в	2	3
126	же в	1	3
127	в литературе	5	3
128	в заключительной	1	3
129	но не	2	3
130	будто бы	1	3
131	как его	2	3
132	и даже	4	3
133	превращается в	1	3
134	однако и	1	3
135	в связи	5	3
136	в творчестве	1	3
137	заключительной главе	1	3
138	такого рода	3	3
139	своего времени	1	3
140	встрече с	1	3
141	в следующей	1	3
142	и для	5	3
143	в таком	1	3
144	к этой	3	3
145	говоря о	1	2
146	например в	2	2
147	по адресу	2	2
148	на самом	3	2
149	первой половины	1	2
150	оно было	1	2
151	в их	4	2
152	той же	8	2
153	мы не	2	2
154	не была	1	2
155	вместо того	1	2
156	жизни как	1	2
157	к своему	1	2
158	но как	2	2
159	себе и	1	2
160	в одной	1	2
161	не согласиться	1	2
162	в художественном	1	2
163	к художественному	1	2
164	лежит на	2	2
165	в целом	2	2
166	так в	4	2
167	только на	4	2
168	раз в	2	2
169	как он	2	2
170	так сказать	5	2
171	жизнью и	4	2
172	на его	2	2
173	характер в	1	2
174	значительной степени	2	2
175	и ей	1	2
176	в другом	3	2
177	особенно в	4	2
178	по себе	1	2
179	одной из	2	2
180	все равно	1	2
181	должно быть	1	2
182	ни единого	1	2
183	сих пор	4	2
184	несет на	1	2
185	лица у	1	2
186	все это	4	2
187	для нее	1	2
188	они не	3	2
189	не раз	2	2
190	не имеет	1	2
191	одна из	3	2
192	на себе	1	2
193	заметить что	1	2
194	тех кто	1	2
195	что на	1	2
196	не слышит	2	2
197	представляется нам	2	2
198	этой книги	2	2
199	все еще	1	2
200	здесь не	3	2
201	на основе	2	2
202	в землю	1	2
203	при котором	1	2
204	как по	1	2
205	характер и	2	2
206	в себя	1	2
207	произведения с	1	2
208	внимание на	1	2
209	никак не	3	2
210	и что	1	2
211	до сих	4	2
212	с того	2	2
213	там же	1	2
214	в значительной	3	2
215	при встрече	1	2
216	из толпы	1	2
217	в форме	2	2
218	и об	1	2
219	как она	1	2
220	в него	1	2
221	согласиться с	1	2
222	с ними	1	2
223	от лица	1	2
224	и потому	4	2
225	с другим	1	2
226	и так	2	2
227	поэтому и	3	2
228	так что	1	2
229	характер ее	1	2
230	слова в	2	2
231	в начале	3	2
232	участие в	1	2
233	мы знаем	2	2
234	на том	1	2
235	в бытовой	1	2
236	влияние на	2	2
237	ему не	2	2
238	с той	1	2
239	что не	1	2
240	до конца	6	2
241	в третьей	1	2
242	отсюда и	1	2
243	в человеке	1	2
244	характера и	1	2
245	да и	1	2
246	дело здесь	1	2
247	в это	1	2
248	под ред	1	2
249	и не	13	2
250	каждого из	1	2
251	своей жизни	2	2
252	только для	3	2
253	видно что	4	2
254	в результате	1	2
255	о котором	1	2
256	ни к	1	2
257	его жизнь	1	2
258	в системе	2	2
259	не знает	1	2
260	этот момент	1	2
261	смысле слова	4	1
262	как известно	2	1
263	ли мы	1	1
264	связана с	2	1
265	смеха и	7	1
266	и др	7	1
267	это и	2	1
268	в первом	1	1
269	рассказывает историю	1	1
270	и до	8	1
271	из его	1	1
272	исходит из	1	1
273	ведь и	1	1
274	высшей степени	1	1
275	века в	2	1
276	долгое время	1	1
277	также и	4	1
278	интересовался не	1	1
279	общества и	2	1
280	не во	1	1
281	что уже	1	1
282	есть нечто	1	1
283	в сущности	9	1
284	узнаем что	1	1
285	принадлежит к	1	1
286	этом так	1	1
287	хотя бы	2	1
288	не сразу	1	1
289	духе и	1	1
290	на другом	1	1
291	литературы и	1	1
292	на них	2	1
293	мы еще	6	1
294	в четвертой	5	1
295	к слову	1	1
296	в общем	1	1
297	отношение к	8	1
298	тут же	2	1
299	нет и	1	1
300	связи и	1	1
301	относится к	1	1
302	писатель в	1	1
303	и я	1	1
304	его на	1	1
305	вот как	2	1
306	односторонней серьезности	2	1
307	сознания в	1	1
308	и как	3	1
309	не являются	1	1
310	что этим	1	1
311	глава вторая	1	1
312	от этого	1	1
313	в этот	2	1
314	где все	1	1
315	в произведении	1	1
316	в которой	2	1
317	ориентирована на	1	1
318	он в	2	1
319	из этих	2	1
320	и тот	1	1
321	эпохи и	2	1
322	во многих	1	1
323	но ведь	3	1
324	но на	1	1
325	современной ему	1	1
326	не могла	1	1
327	главным образом	1	1
328	но именно	3	1
329	всех этих	3	1
330	он должен	1	1
331	в узком	1	1
332	к одному	1	1
333	не как	1	1
334	и вот	2	1
335	с таким	1	1
336	ее и	1	1
337	том чтобы	1	1
338	свое время	1	1
339	что ни	1	1
340	и этот	2	1
341	серьезности в	1	1
342	жить в	1	1
343	то ни	1	1
344	была в	1	1
345	а как	1	1
346	xvii в	1	1
347	роль в	4	1
348	истории и	1	1
349	смеха к	1	1
350	весь мир	1	1
351	в последующих	1	1
352	и тем	1	1
353	мы встречаемся	1	1
354	характерное в	1	1
355	бы совершенно	1	1
356	для них	1	1
357	литературного произведения	1	1
358	он восклицает	1	1
