N	3gram	Bakhtin_Pr_2	Dialekti
1	с точки зрения	9	14
2	в таком случае	1	10
3	тем не менее	1	10
4	не может быть	6	6
5	в самом деле	3	5
6	по крайней мере	2	5
7	само по себе	2	5
8	о том что	3	5
9	подобно тому как	2	4
10	то время как	1	4
11	в то время	1	4
12	сама по себе	5	4
13	как раз и	1	3
14	сами по себе	1	3
15	даже и не	1	3
16	в каком смысле	1	3
17	в том что	4	3
18	что он есть	1	3
19	ни в каком	1	3
20	на то что	2	3
21	хотя и не	1	2
22	он не может	1	2
23	не есть и	1	2
24	в зависимости от	3	2
25	так же как	3	2
26	и в этом	6	2
27	ничего не знает	1	2
28	с другой стороны	1	2
29	мы не видим	1	2
30	этой точки зрения	2	2
31	и эти две	1	2
32	той или иной	3	2
33	к тому же	1	2
34	может быть или	1	1
35	ни видеть ни	1	1
36	а потому что	1	1
37	в этом мире	1	1
38	как же она	1	1
39	по существу своему	1	1
40	так что оно	1	1
41	и той же	1	1
42	имеем в виду	2	1
43	на самом деле	1	1
44	вы говорите что	1	1
45	же как и	2	1
46	точки зрения истории	1	1
47	что с точки	1	1
48	до сих пор	2	1
49	и не может	2	1
50	в лучшем случае	1	1
51	сознания но и	1	1
52	он и не	2	1
53	в этом отношении	2	1
54	о себе самом	3	1
55	может находиться в	1	1
56	это вовсе не	2	1
57	на первом плане	1	1
58	тем или другим	1	1
59	может быть только	2	1
60	на мир как	1	1
61	в ней не	1	1
62	внешний мир в	1	1
63	в данном случае	1	1
64	далеко не всегда	1	1
65	у нее нет	1	1
66	жизнь и смерть	1	1
67	то стало быть	1	1
68	и как бы	2	1
69	каждый из них	1	1
70	симпатии и антипатии	1	1
71	это не значит	1	1
72	как раз на	1	1
73	что же вы	1	1
74	я не могу	1	1
75	это конечно не	1	1
76	и в том	2	1
77	вовсе еще не	1	1
78	более или менее	1	1
79	то же время	3	1
80	в нем нет	1	1
81	жизни и смерти	7	1
82	во всем этом	1	1
83	которые сами по	1	1
84	в одном из	1	1
85	не может нас	1	1
86	что у него	1	1
87	свободы и необходимости	1	1
88	есть с точки	1	1
89	мы имеем в	2	1
90	том что все	1	1
91	положения которые сами	1	1
92	в то же	3	1
93	в том смысле	1	1
94	одной и той	1	1
95	тех или иных	1	1
96	сама она не	1	1
