N	3gram	Vygotskiy__5	Istorich
1	с другой стороны	2	8
2	с одной стороны	3	7
3	в этом случае	3	6
4	в том что	11	5
5	до сих пор	3	4
6	о том что	4	4
7	мы имеем в	1	4
8	о том как	2	3
9	вместе с тем	2	3
10	так как это	3	3
11	то время как	4	3
12	в тех случаях	1	3
13	в то время	4	3
14	тех случаях когда	1	3
15	не может быть	3	3
16	потому что он	5	2
17	в ней нет	1	2
18	том что в	2	2
19	влечет за собой	1	2
20	на первый план	1	2
21	мы можем установить	1	2
22	приводит нас к	2	2
23	не могло быть	1	2
24	таким образом и	1	2
25	во всяком случае	1	2
26	по отношению к	12	2
27	но все же	2	2
28	можно было бы	3	2
29	как мы видели	2	2
30	в другом месте	4	1
31	как производное от	1	1
32	что иное как	1	1
33	в обоих случаях	1	1
34	что с ним	1	1
35	мы хотели бы	1	1
36	в прямом смысле	1	1
37	более или менее	1	1
38	в том числе	1	1
39	том что он	2	1
40	новые и новые	1	1
41	одной стороны и	1	1
42	все же эта	1	1
43	же как и	1	1
44	знает что он	2	1
45	мы находим в	1	1
46	то и другое	2	1
47	и не может	2	1
48	говорит он что	1	1
49	в зависимости от	2	1
50	есть частный случай	1	1
51	для этой цели	1	1
52	таким образом в	2	1
53	по аналогии с	1	1
54	с ним происходит	1	1
55	том числе и	1	1
56	к тому чтобы	4	1
57	кроме того что	1	1
58	есть одно и	1	1
59	если бы она	1	1
60	на этот вопрос	4	1
61	на первом месте	1	1
62	прямом смысле этого	1	1
63	с этой точки	4	1
64	и то что	2	1
65	одно и то	1	1
66	несколько иной вид	1	1
67	на передний план	1	1
68	так же как	7	1
69	вообще не существует	1	1
70	но и на	1	1
71	чтобы ответить на	1	1
72	это происходит потому	1	1
73	но при этом	2	1
74	потому что оно	1	1
75	и то же	1	1
76	а с другой	2	1
77	но вместе с	1	1
78	мы уже говорили	1	1
79	между этими двумя	1	1
80	в том смысле	1	1
81	в свое время	2	1
82	этой точки зрения	4	1
83	что оно имеет	1	1
84	есть не что	1	1
85	надо сказать что	1	1
86	независимо от того	1	1
87	от того что	2	1
88	таким образом мы	1	1
89	том смысле что	1	1
90	так и в	1	1
91	и вместе с	1	1
92	сходство по существу	1	1
93	это значит что	4	1
94	и тем самым	1	1
95	к выводу что	1	1
96	и тем более	2	1
97	и те же	1	1
98	подобно тому как	4	1
99	можно сказать что	5	1
100	как мы видим	1	1
101	у нас на	1	1
102	не что иное	1	1
103	тем не менее	1	1
104	друг с другом	7	1
105	происходит потому что	1	1
106	для того чтобы	14	1
107	смысле этого слова	1	1
108	мы только что	1	1
