N	3gram	Bakhtin_Fr_8	formyVre
1	то же время	10	9
2	как мы уже	2	8
3	и как раз	1	6
4	в то же	10	6
5	и в то	5	5
6	в связи с	3	5
7	для того чтобы	2	5
8	и в других	1	4
9	в том числе	3	4
10	по отношению к	1	3
11	до сих пор	8	3
12	в этом отношении	1	3
13	мы уже говорили	7	3
14	не может быть	2	3
15	между этими двумя	1	3
16	в то время	2	3
17	прямо сказать что	1	2
18	друг за другом	1	2
19	громадную роль в	1	2
20	дело в том	2	2
21	как мы видим	1	2
22	мы уже сказали	1	2
23	и в особенности	2	2
24	и до конца	4	2
25	одной стороны и	1	2
26	с точки зрения	2	2
27	играет большую роль	1	2
28	в отличие от	1	2
29	но и в	1	2
30	том числе и	2	2
31	и др в	2	2
32	вместе с тем	1	2
33	и в частности	1	2
34	с одной стороны	2	2
35	может быть и	1	2
36	по сравнению с	1	2
37	удельный вес в	1	2
38	друг к другу	1	2
39	можно прямо сказать	1	2
40	под углом зрения	1	2
41	а также и	1	2
42	в романе не	1	2
43	в ее целом	1	2
44	с самого начала	1	2
45	существенную роль в	2	2
46	и прежде всего	1	2
47	той или иной	1	2
48	в том что	6	2
49	как и в	4	2
50	к тому же	1	2
51	в другом месте	3	1
52	лишь один из	1	1
53	до наших дней	1	1
54	и до наших	1	1
55	а следовательно и	1	1
56	зрения на мир	1	1
57	в одном ряду	1	1
58	мы видим в	1	1
59	в той или	1	1
60	играют громадную роль	1	1
61	в романе имеется	1	1
62	прежде всего в	1	1
63	с их специфическими	1	1
64	том что все	1	1
65	и до сих	2	1
66	в самом деле	1	1
67	то время когда	1	1
68	не похож на	1	1
69	самом месте где	1	1
70	в средние века	2	1
71	были чрезвычайно распространены	2	1
72	вещи и явления	1	1
73	между собой в	1	1
74	главным образом в	1	1
75	и во многом	1	1
76	в той же	3	1
77	точка зрения на	1	1
78	в больших жанрах	1	1
79	но он не	1	1
80	или иной степени	1	1
81	с природой и	1	1
82	в значительной мере	1	1
83	время в его	1	1
84	мы еще вернемся	1	1
85	говорит о том	1	1
86	включает в себя	1	1
87	в одном и	1	1
88	до известной степени	1	1
89	и тогда когда	1	1
90	существенных моментах и	1	1
91	в самом начале	1	1
92	в ту же	1	1
93	как мы сказали	1	1
94	в данном случае	2	1
95	его существенных моментах	1	1
96	в особенности же	1	1
97	но в то	2	1
98	таким образом и	3	1
99	вещей и явлений	1	1
100	еще не было	1	1
101	так и в	1	1
102	все без исключения	1	1
103	и в этом	1	1
104	остановимся здесь на	1	1
105	такие же свежие	1	1
106	и как бы	1	1
107	кроме того в	1	1
108	автора и его	1	1
109	ведь в этом	1	1
110	поэтому все эти	1	1
111	в новое время	1	1
112	здесь на одном	1	1
113	были связаны с	2	1
114	и были хорошо	1	1
115	могут быть найдены	1	1
116	их удельный вес	1	1
117	времени во всех	1	1
118	в его существенных	1	1
119	совершенно конкретный характер	1	1
120	во всех этих	1	1
121	весьма существенную роль	1	1
122	с одной из	2	1
123	в этом бытовом	1	1
124	имел в виду	1	1
125	характерно что даже	1	1
126	то есть все	1	1
127	в этом ряду	1	1
128	быть и речи	1	1
129	но дело не	2	1
130	и т.п в	2	1
131	на протяжении всего	1	1
132	о том что	2	1
133	никогда не бывает	1	1
134	и в самом	1	1
135	в этих условиях	2	1
136	одном ряду с	1	1
137	чрезвычайно распространены в	1	1
138	этому вопросу и	1	1
139	дело здесь идет	1	1
140	лишь там где	1	1
141	так и всей	1	1
142	роль в романе	1	1
143	ни с одной	2	1
144	но конечно не	1	1
145	друг с другом	1	1
146	этих условиях не	1	1
147	во всем и	1	1
148	один из самых	1	1
