N	2gram	Propp_Isto_2	FransuaR
1	и в	15	56
2	в его	6	18
3	таким образом	7	17
4	все эти	4	15
5	в этом	11	14
6	в том	6	13
7	так и	5	13
8	он был	3	12
9	в то	1	12
10	и его	3	12
11	то же	10	11
12	в них	1	11
13	в этих	11	11
14	до конца	1	11
15	как бы	6	11
16	мы уже	6	10
17	еще не	9	10
18	в самом	1	9
19	и не	11	9
20	только в	6	9
21	но и	14	9
22	в сущности	2	8
23	во всех	2	8
24	не только	18	8
25	в нем	7	8
26	и с	4	8
27	и их	2	8
28	до сих	6	8
29	и др	4	8
30	по своему	1	8
31	сих пор	7	8
32	все это	3	8
33	том что	7	8
34	и на	4	7
35	как мы	1	7
36	у него	4	7
37	в частности	1	7
38	той же	2	6
39	в этой	4	6
40	но в	6	6
41	на его	2	6
42	вовсе не	1	6
43	мы видим	8	6
44	связи с	8	6
45	связаны с	1	6
46	прежде всего	5	6
47	в той	1	6
48	все они	1	6
49	потому что	9	6
50	с ее	2	5
51	с его	1	5
52	но не	2	5
53	в пределах	1	5
54	он не	8	5
55	так сказать	2	5
56	роль в	3	5
57	мы видели	2	5
58	такой же	2	5
59	во время	2	5
60	своего рода	1	5
61	в процессе	1	5
62	никогда не	15	5
63	говорили что	2	5
64	один из	8	5
65	ни с	1	5
66	не было	2	5
67	как и	2	5
68	в результате	1	5
69	что в	12	5
70	есть и	2	5
71	и другие	4	5
72	они не	4	5
73	например в	2	4
74	и потому	1	4
75	но по	3	4
76	они были	2	4
77	в ней	4	4
78	и к	1	4
79	в которой	2	4
80	что это	6	4
81	в главе	1	4
82	в себе	4	4
83	при этом	4	4
84	их в	2	4
85	и ее	2	4
86	и более	2	4
87	даже в	1	4
88	одна из	2	4
89	того чтобы	2	4
90	во всем	1	4
91	в совершенно	1	4
92	и которые	1	4
93	и других	1	4
94	о том	3	4
95	с одной	4	4
96	в качестве	3	4
97	так как	14	4
98	в особенности	2	4
99	в свете	2	4
100	в их	3	3
101	время в	1	3
102	не просто	2	3
103	связи и	1	3
104	перед нами	2	3
105	кроме того	2	3
106	и наконец	5	3
107	его к	1	3
108	главным образом	2	3
109	всех этих	3	3
110	здесь нет	2	3
111	не мог	3	3
112	и рождения	1	3
113	не в	7	3
114	но он	4	3
115	в таких	2	3
116	казалось бы	1	3
117	во все	1	3
118	другом месте	2	3
119	здесь мы	3	3
120	и о	1	3
121	характер и	1	3
122	в другом	9	3
123	и здесь	9	3
124	а также	2	3
125	видели что	3	3
126	одной из	4	3
127	здесь с	1	3
128	так что	6	3
129	уже не	1	3
130	был бы	2	3
131	что и	6	3
132	может быть	17	3
133	здесь в	2	3
134	к которому	5	3
135	в некоторых	2	3
136	сказать что	2	3
137	там где	1	3
138	связь с	4	3
139	не были	1	3
140	в связи	5	3
141	не подлежит	1	3
142	то что	12	3
143	они еще	1	3
144	и то	2	2
145	самом деле	2	2
146	на самом	2	2
147	что эти	4	2
148	их и	1	2
149	мы не	3	2
150	с другой	2	2
151	что они	10	2
152	в центре	1	2
153	вот как	1	2
154	как к	1	2
155	когда он	3	2
156	и как	1	2
157	не стали	1	2
158	еще один	1	2
159	что она	5	2
160	так часто	1	2
161	но дело	1	2
162	так например	1	2
163	он знал	2	2
164	его в	10	2
165	ни в	2	2
166	из нее	1	2
167	превращаются в	1	2
168	с тем	9	2
169	он и	3	2
170	несмотря на	1	2
