N	3gram	Vygotskiy__1	Problemy
1	с точки зрения	18	8
2	до сих пор	4	7
3	по отношению к	7	5
4	сам по себе	3	5
5	то же время	2	5
6	в то же	2	5
7	и не может	1	4
8	как и все	1	4
9	в отличие от	1	4
10	сама по себе	1	4
11	не может быть	5	4
12	друг с другом	4	4
13	в самом деле	2	4
14	и т д	1	4
15	можно было бы	3	3
16	как мы увидим	1	3
17	с другой стороны	9	3
18	той или иной	1	3
19	с самим собой	1	3
20	как и в	1	3
21	хотя и не	1	2
22	в этом смысле	1	2
23	том что он	2	2
24	как раз и	1	2
25	на этот вопрос	2	2
26	как если бы	2	2
27	в конце концов	1	2
28	и то же	2	2
29	то время как	4	2
30	одно и то	2	2
31	друг к другу	1	2
32	я не могу	2	2
33	тем не менее	1	2
34	в то время	5	2
35	но все же	1	2
36	на то что	3	2
37	друг от друга	3	2
38	положение в котором	1	2
39	если бы он	2	1
40	а следовательно и	1	1
41	таким образом попытка	1	1
42	мысли и слова	1	1
43	же время не	1	1
44	время как в	2	1
45	прежде всего в	2	1
46	дело в том	1	1
47	большей или меньшей	1	1
48	мы увидим в	1	1
49	есть прежде всего	2	1
50	в том числе	1	1
51	то же самое	3	1
52	в том же	1	1
53	типа и в	1	1
54	одной стороны и	1	1
55	же как и	4	1
56	в этом пункте	1	1
57	по крайней мере	1	1
58	что с точки	1	1
59	что он не	1	1
60	но и в	1	1
61	так как если	1	1
62	в себе и	1	1
63	в собственном смысле	5	1
64	ввести их в	1	1
65	том числе и	1	1
66	от мысли к	1	1
67	смысле слова и	1	1
68	что было бы	1	1
69	в результате такого	1	1
70	в значительной степени	2	1
71	сознания и в	1	1
72	а с помощью	1	1
73	бы в самом	1	1
74	образом как и	1	1
75	по своей структуре	2	1
76	с одной стороны	8	1
77	речь как бы	1	1
78	смысле этого слова	3	1
79	как мы это	1	1
80	все больше и	1	1
81	отношение между ними	1	1
82	собственном смысле слова	1	1
83	во всяком случае	3	1
84	всего того что	1	1
85	своих целей и	1	1
86	о которых мы	1	1
87	вместо того чтобы	2	1
88	пока наконец не	1	1
89	то что у	2	1
90	о том что	6	1
91	между этими двумя	2	1
92	он не боится	1	1
93	но тем не	1	1
94	само по себе	1	1
95	на самом деле	1	1
96	в одном из	2	1
97	этой точки зрения	1	1
98	не только не	1	1
99	что может быть	2	1
100	мы будем говорить	1	1
101	можно сказать что	4	1
102	благоприятные условия для	1	1
103	больше и больше	1	1
104	как мы уже	1	1
105	таким образом и	2	1
106	части нашей работы	1	1
107	в том что	15	1
108	например в отношении	1	1
109	сказать что это	1	1
