N	2gram	Bakhtin_Pr_1	Tragedij
1	и в	29	18
2	в романе	9	10
3	в этом	22	9
4	не только	15	8
5	он сам	3	7
6	и с	4	7
7	и на	7	7
8	достоевский в	6	7
9	может быть	24	7
10	как бы	19	7
11	и не	31	7
12	но в	7	6
13	и его	14	6
14	же время	9	6
15	что он	8	6
16	у него	5	6
17	то же	14	5
18	все же	9	5
19	что это	1	5
20	это не	9	5
21	как и	12	5
22	несмотря на	6	5
23	в то	10	5
24	так и	7	5
25	это очень	1	5
26	не может	12	5
27	у достоевского	16	5
28	я не	3	4
29	еще не	5	4
30	в себе	7	4
31	в целом	6	4
32	что достоевский	1	4
33	в этой	4	4
34	в нем	19	4
35	об этом	1	4
36	том что	7	4
37	что я	1	4
38	достоевский не	3	4
39	и что	2	4
40	но и	14	4
41	но достоевский	1	4
42	и даже	2	4
43	прежде всего	7	4
44	так же	6	4
45	но это	4	4
46	все это	6	4
47	что в	8	4
48	и все	1	4
49	то что	15	4
50	достоевского в	12	3
51	в мире	6	3
52	и он	1	3
53	своего рода	1	3
54	как в	6	3
55	в своем	8	3
56	и как	7	3
57	все эти	9	3
58	при этом	2	3
59	должно быть	4	3
60	и сам	2	3
61	с ним	5	3
62	к нему	6	3
63	в его	24	3
64	один из	2	3
65	романа и	3	3
66	уже в	3	3
67	для него	18	3
68	в конце	6	3
69	как будто	3	3
70	что за	1	3
71	в основном	1	3
72	ставрогина и	1	3
73	если б	2	2
74	ивана карамазова	4	2
75	в первом	1	2
76	из самых	1	2
77	и до	3	2
78	она все	1	2
79	и за	1	2
80	а как	7	2
81	отказывается от	1	2
82	по замыслу	1	2
83	никогда не	3	2
84	но этого	2	2
85	с его	9	2
86	роман достоевского	12	2
87	автора но	2	2
88	отношение к	2	2
89	так что	2	2
90	романах достоевского	5	2
91	перед нами	5	2
92	впечатление что	1	2
93	в самом	10	2
94	бы и	4	2
95	то и	2	2
96	мудрено что	1	2
97	он не	5	2
98	что она	6	2
99	но все	5	2
100	что все	1	2
101	его в	6	2
102	знает что	1	2
103	к области	1	2
104	ни в	3	2
105	нет в	1	2
106	замыслу достоевского	1	2
107	роман о	1	2
108	что говорит	1	2
109	вопрос о	2	2
110	одном из	1	2
111	но эта	4	2
112	не в	7	2
113	раз и	4	2
114	но они	2	2
115	романа достоевского	12	2
116	одна из	3	2
117	не имеет	1	2
118	достоевским в	1	2
119	не могут	6	2
120	он и	5	2
121	к тому	1	2
122	и это	5	2
123	но при	1	2
124	в ее	1	2
125	данном случае	2	2
126	не мудрено	1	2
127	как у	1	2
128	ничего не	5	2
129	создается впечатление	1	2
130	и здесь	3	2
131	о том	1	2
132	времени в	1	2
133	что и	4	2
134	в том	8	2
135	даже если	1	2
136	который в	1	2
137	и ее	2	2
138	уже не	13	2
139	не так	1	2
140	в одном	10	2
141	друг друга	3	2
142	тем что	4	2
143	как же	4	2
144	только к	1	2
145	до конца	8	2
146	ничем не	1	2
147	под влиянием	1	2
148	в данном	2	2
149	для достоевского	5	2
150	потому что	8	2
151	личности и	1	2
152	в частности	1	2
153	в таком	1	2
154	точно так	1	2
155	эта новая	1	1
156	только он	2	1
157	в характеристику	1	1
158	также что	1	1
159	на творчество	1	1
160	и т	4	1
161	одним из	6	1
162	например в	3	1
163	достоевский но	1	1
164	и др	5	1
165	самом деле	6	1
166	замысел его	1	1
167	это и	5	1
168	же по	1	1
169	и есть	2	1
170	прием и	1	1
171	поэтому он	1	1
172	на две	1	1
173	сам автор	1	1
174	исходит из	1	1
175	должна быть	5	1
176	высшей степени	1	1
177	и могут	2	1
178	той же	5	1
179	то для	1	1
180	господствует над	1	1
181	и новые	1	1
182	роман в	1	1
183	на себя	2	1
184	достоевский прямо	1	1
185	в виду	1	1
186	не способен	1	1
187	как свой	2	1
188	в ней	2	1
189	и мира	1	1
190	во всех	1	1
191	романа не	4	1
192	в двойнике	1	1
193	но не	9	1
194	но как	3	1
195	тогда как	1	1
196	и достоевский	1	1
197	за пределы	7	1
198	в настоящем	2	1
199	его романа	1	1
200	к сожалению	1	1
201	в истории	2	1
202	что именно	1	1
203	вот как	1	1
204	час и	1	1
205	достоевского не	12	1
206	дистанция между	1	1
207	не удалась	1	1
208	и наконец	4	1
209	но несмотря	1	1
210	и входят	1	1
211	стиля и	4	1
212	идеи но	2	1
213	лежит печать	1	1
214	то в	1	1
215	со своей	1	1
216	в которой	2	1
217	автор в	1	1
218	сливается с	6	1
219	он в	3	1
220	всего необходимо	1	1
221	этого образа	1	1
222	как он	1	1
223	и если	1	1
224	вообще не	1	1
225	идей и	1	1
226	на западе	2	1
227	так сказать	4	1
228	перестает быть	4	1
229	и еще	1	1
230	не значит	4	1
231	к одному	1	1
232	не как	14	1
233	в россии	2	1
234	и по	1	1
235	на этом	1	1
236	дистанции между	1	1
237	таким образом	12	1
238	последнее слово	8	1
239	от нее	1	1
240	здесь мы	2	1
241	же не	2	1
242	в другом	1	1
243	самого автора	7	1
244	лишь в	1	1
245	это было	1	1
246	заключается в	1	1
247	и сердце	1	1
248	быть не	1	1
249	лишь на	3	1
250	с начала	2	1
251	этого нового	1	1
252	на свои	1	1
253	но уже	1	1
254	в них	3	1
255	идеи а	1	1
256	достоевского и	7	1
257	в высшей	1	1
258	достоевского чтобы	1	1
259	из подполья	10	1
260	со своими	2	1
261	и вне	1	1
262	ведет к	1	1
263	произведениях достоевского	5	1
264	все как	1	1
265	но если	1	1
266	в своей	8	1
267	к истории	1	1
268	взгляд на	1	1
269	эта тема	1	1
270	почти не	1	1
271	в котором	2	1
272	у лермонтова	1	1
273	знает и	1	1
274	не столько	1	1
275	не тип	1	1
276	понятно что	1	1
277	должны были	1	1
