N	3gram	Vygotskiy__3	StatiiOP
1	в том что	17	17
2	о том что	3	11
3	для того чтобы	7	10
4	с точки зрения	1	8
5	можно было бы	5	8
6	до сих пор	1	7
7	в этом отношении	3	7
8	в данном случае	1	6
9	с другой стороны	3	6
10	во всяком случае	4	6
11	в этой области	1	5
12	не может быть	2	5
13	не только в	1	4
14	в том отношении	1	4
15	так и в	2	4
16	того или иного	2	4
17	что и в	5	4
18	на то что	3	4
19	том что в	1	3
20	сказать что в	1	3
21	по отношению к	2	3
22	только в том	2	3
23	в применении к	1	3
24	так же как	6	3
25	и в этом	2	3
26	заключается в том	7	3
27	ничего общего с	1	3
28	и в самом	1	3
29	за то что	1	3
30	в деле изучения	1	2
31	одним и тем	1	2
32	так как в	1	2
33	в том числе	1	2
34	во многих случаях	1	2
35	в этом случае	1	2
36	и в том	1	2
37	хотя бы и	1	2
38	и то что	2	2
39	том числе и	1	2
40	то обстоятельство что	3	2
41	если бы мы	1	2
42	с одной стороны	5	2
43	в то время	4	2
44	всяком случае в	1	2
45	имеем дело с	1	2
46	так или иначе	1	2
47	то что в	2	2
48	и тем же	1	2
49	на этот раз	1	2
50	по этому поводу	1	2
51	тем не менее	5	2
52	как и в	2	2
53	всякий раз когда	1	1
54	в так называемой	1	1
55	в другом месте	1	1
56	речи в этом	1	1
57	как это делает	1	1
58	той или иной	2	1
59	в таком виде	1	1
60	в этом смысле	2	1
61	же как и	4	1
62	если судить по	1	1
63	в зависимости от	5	1
64	было бы с	1	1
65	является то что	4	1
66	сами по себе	3	1
67	бы то ни	1	1
68	обратить внимание на	1	1
69	точно так же	1	1
70	которой можно было	1	1
71	был свободен от	1	1
72	ту или иную	1	1
73	что там где	1	1
74	о том как	1	1
75	то время как	4	1
76	и что в	1	1
77	тот факт что	5	1
78	представление о том	1	1
79	в том чтобы	1	1
80	между одним и	1	1
81	не отметить того	1	1
82	что они являются	1	1
83	и в отношении	2	1
84	во всех этих	1	1
85	в какой степени	1	1
86	а с другой	3	1
87	всяком случае не	1	1
88	случае можно было	1	1
89	той и другой	1	1
90	в каком случае	1	1
91	потому что она	1	1
92	ту мысль что	1	1
93	значит что в	1	1
94	если бы это	1	1
95	этот вопрос в	1	1
96	но столь же	1	1
97	ни в каком	1	1
98	что и у	1	1
99	помимо того что	1	1
100	смысле этого слова	4	1
101	того как он	1	1
102	но все эти	1	1
103	друг от друга	1	1
104	к тому что	1	1
105	ни в малой	1	1
106	в результате этого	1	1
107	если бы оно	1	1
108	в такой форме	1	1
109	обратил внимание на	1	1
110	могло бы быть	1	1
111	в конце концов	1	1
112	со всеми его	1	1
113	как и всякая	1	1
114	что он в	1	1
