N	2gram	Vygotskiy__1	Dialekti
1	и не	9	30
2	может быть	14	20
3	не только	16	19
4	и в	23	19
5	по себе	5	18
6	и т	1	17
7	а не	3	16
8	в себе	6	15
9	т д	1	15
10	что она	4	14
11	потому что	6	14
12	то что	17	14
13	в том	24	14
14	так как	7	14
15	и даже	2	14
16	как бы	11	14
17	вовсе не	3	13
18	то же	8	12
19	точки зрения	26	12
20	не просто	1	12
21	но и	14	12
22	значит что	1	12
23	и все	5	12
24	и как	5	10
25	что это	3	10
26	в нем	1	10
27	ни в	4	10
28	как и	14	10
29	том что	21	10
30	сказать что	11	10
31	так и	5	10
32	это не	1	10
33	по крайней	1	9
34	никогда не	2	9
35	крайней мере	1	9
36	не может	12	9
37	мы уже	1	8
38	в этом	17	8
39	в своей	4	8
40	с точки	18	8
41	не в	4	8
42	она не	3	8
43	прежде всего	10	8
44	это значит	1	8
45	и то	3	7
46	есть не	2	7
47	время как	4	7
48	сама по	1	7
49	так что	1	7
50	и к	4	7
51	должно быть	2	7
52	как это	2	7
53	только тогда	2	7
54	но что	1	7
55	как будто	1	7
56	совершенно не	1	7
57	что в	14	7
58	я не	3	6
59	но не	4	6
60	что они	3	6
61	отнюдь не	1	6
62	тогда когда	3	6
63	в то	7	6
64	не могу	3	6
65	и та	1	6
66	что он	7	6
67	что не	1	6
68	того что	15	6
69	есть и	1	6
70	жизни и	2	6
71	и потому	2	5
72	и это	3	5
73	говорить о	2	5
74	в силу	6	5
75	же время	2	5
76	и его	6	5
77	и с	9	5
78	в виду	1	5
79	сознания и	3	5
80	о том	6	5
81	и что	5	5
82	можно сказать	5	5
83	не то	1	5
84	что и	1	5
85	с другой	10	5
86	а именно	1	5
87	и пр	2	5
88	и следовательно	3	5
89	в одно	1	5
90	по своему	1	5
91	в смысле	2	5
92	как раз	4	5
93	только что	4	5
94	в самом	7	5
95	только в	6	5
96	еще не	1	4
97	быть в	1	4
98	и нигде	1	4
99	самом деле	3	4
100	за пределы	2	4
101	в одной	3	4
102	независимо от	6	4
103	в своем	3	4
104	все же	3	4
105	только то	1	4
106	та же	1	4
107	как он	3	4
108	и если	3	4
109	при этом	4	4
110	он не	5	4
111	и вот	2	4
112	содержит в	1	4
113	одно и	2	4
114	таким образом	26	4
115	заключается в	8	4
116	как таковой	2	4
117	нисколько не	1	4
118	в одном	4	4
119	все это	6	4
120	по своей	5	4
121	связи с	3	4
122	в таком	1	4
123	в каком	3	4
124	что оно	3	4
125	той или	1	4
126	в ее	2	4
127	ясно что	2	4
128	говорят что	1	4
129	в другом	7	4
130	может не	3	4
131	вопрос об	6	4
132	без этого	2	4
133	уже в	3	4
134	одно из	2	4
135	то время	5	4
136	от того	6	4
137	нельзя сказать	1	4
138	могут быть	3	4
139	хотя бы	4	4
140	а в	2	4
141	другой стороны	9	4
142	же как	6	3
143	сам по	3	3
144	как мы	5	3
145	что если	2	3
146	вопрос о	7	3
147	оно есть	2	3
148	в чем	4	3
149	себе и	2	3
150	в этой	7	3
151	с этим	6	3
152	кроме того	1	3
153	от этого	2	3
154	себе как	1	3
155	но без	1	3
156	всех этих	2	3
157	об этом	3	3
158	и мы	3	3
159	было бы	4	3
160	уже знаем	1	3
161	в один	2	3
162	в этих	2	3
163	и более	5	3
164	что этот	2	3
165	даже в	2	3
166	не менее	1	3
167	ничего не	3	3
168	как только	1	3
169	должны быть	1	3
170	тут не	1	3
171	то как	1	3
172	все его	1	3
173	уже не	2	3
174	как они	1	3
175	нуждается в	2	3
176	все время	6	3
177	может иметь	1	3
178	сразу же	1	3
179	из них	1	3
180	мы находим	3	3
181	много раз	1	3
182	и из	1	3
183	о котором	2	3
184	не было	1	3
185	не сама	1	3
186	о чем	2	3
187	сейчас же	1	3
188	мы говорим	1	3
189	в данном	2	3
190	когда мы	1	3
191	в это	1	3
192	и от	3	3
193	время не	1	3
194	это как	1	3
195	и слова	1	3
196	или другой	1	3
197	только как	1	3
198	как известно	3	2
199	также и	1	2
200	в сфере	3	2
201	человека и	3	2
202	связана с	2	2
203	на самом	1	2
204	он может	2	2
205	этого последнего	1	2
206	он всегда	1	2
207	что эти	2	2
208	его не	3	2
209	например в	1	2
210	из всего	1	2
211	то это	1	2
212	как не	1	2
213	зависимости от	2	2
214	первого взгляда	1	2
215	в ней	1	2
216	и говорить	1	2
217	по линии	2	2
218	во всех	3	2
219	что я	1	2
220	мы начинаем	2	2
221	в общем	3	2
222	очевидно что	1	2
223	к сожалению	2	2
224	которые не	3	2
225	и я	2	2
226	в истории	1	2
227	если она	1	2
228	как в	4	2
229	более и	2	2
230	перед нами	5	2
231	но в	5	2
232	в противоположность	2	2
233	не очень	1	2
234	еще на	3	2
235	в которой	3	2
236	бы и	2	2
237	все эти	4	2
238	раз в	1	2
239	на его	1	2
240	в узком	1	2
241	оно должно	1	2
242	силу своей	1	2
243	их из	1	2
244	на этом	2	2
245	но все	2	2
246	об этой	3	2
247	на все	3	2
248	в жизни	1	2
249	реальности и	1	2
250	только лишь	1	2
251	с тем	7	2
252	несмотря на	2	2
253	хотя в	1	2
254	во время	1	2
255	и при	2	2
256	в их	3	2
257	в зависимости	2	2
258	яснее это	1	2
259	тем не	1	2
260	их в	4	2
261	тому что	5	2
262	что с	2	2
263	самого начала	8	2
264	того как	2	2
265	в сущности	6	2
266	и остается	3	2
267	на него	2	2
268	только не	1	2
269	наука и	1	2
270	только и	1	2
271	своей природе	2	2
272	убедиться в	4	2
273	и делает	1	2
274	в области	3	2
275	однако это	1	2
276	во все	1	2
277	к тому	4	2
278	в конце	2	2
279	с ее	1	2
280	данном случае	2	2
281	нами выше	1	2
282	с самого	8	2
283	что у	2	2
284	со всем	2	2
285	разница между	1	2
286	но мы	1	2
287	между тем	9	2
288	когда оно	1	2
289	эти два	1	2
290	всяком случае	3	2
291	этих последних	1	2
292	мы должны	5	2
293	как из	1	2
294	мы видим	4	2
295	в какой	5	2
296	этой линии	1	2
297	жизнь личности	1	2
298	с одной	8	2
299	если мы	2	2
300	или в	1	2
301	само по	1	2
302	тем что	6	2
303	будем говорить	1	2
304	мы это	1	2
305	до сих	4	2
306	именно в	6	2
307	человека но	1	2
308	в любой	1	2
309	не на	1	2
310	зависит от	1	2
311	как ни	1	2
312	что мы	5	2
313	когда я	1	2
314	в частности	2	2
315	нами как	1	2
316	вместе с	9	2
317	с первого	1	2
318	так же	16	2
319	или по	1	2
320	поэтому если	1	2
321	что же	1	2
322	в тех	1	2
323	в состоянии	2	2
