N	2gram	Voloshinov_1	Dialekti
1	не есть	3	54
2	и не	26	27
3	а не	7	26
4	точки зрения	34	25
5	и в	19	24
6	значит что	1	24
7	это значит	1	24
8	не только	8	23
9	что такое	2	21
10	по себе	4	20
11	не может	24	19
12	не просто	2	18
13	ничего не	6	17
14	и есть	3	16
15	это –	4	16
16	допустим что	2	16
17	и что	1	15
18	что все	2	14
19	с точки	20	14
20	то что	8	14
21	в таком	2	14
22	таким образом	17	13
23	что он	2	13
24	вовсе не	5	13
25	может быть	26	13
26	и даже	2	13
27	что это	1	12
28	того что	3	12
29	есть и	1	12
30	не менее	4	11
31	не имеет	3	11
32	что же	4	11
33	таком случае	2	10
34	в сущности	3	10
35	отнюдь не	6	10
36	тем не	2	10
37	только не	1	10
38	она есть	1	10
39	не существует	3	10
40	ни в	2	9
41	но и	8	9
42	нет ничего	3	9
43	в этом	16	8
44	и как	3	8
45	отличается от	1	8
46	так что	1	8
47	прежде всего	13	8
48	что мы	1	8
49	том что	3	8
50	если же	1	8
51	это и	3	7
52	– не	6	7
53	в самом	10	7
54	как и	12	7
55	никогда не	2	7
56	как раз	2	7
57	потому что	1	7
58	ясно что	5	7
59	в виду	2	7
60	другими словами	2	7
61	он –	3	7
62	только на	4	7
63	но что	1	7
64	в особенности	1	7
65	что в	4	7
66	самом деле	10	6
67	должна быть	2	6
68	– это	8	6
69	то же	7	6
70	и с	2	6
71	возможно только	1	6
72	превращается в	1	6
73	если бы	2	6
74	что и	2	6
75	и только	2	6
76	о том	2	6
77	так как	2	6
78	и пр	12	6
79	– в	10	6
80	и все	5	6
81	все это	3	6
82	кроме того	6	6
83	но если	2	6
84	не что	1	6
85	вопрос о	4	5
86	точка зрения	7	5
87	хотя и	1	5
88	и к	3	5
89	само по	1	5
90	он не	3	5
91	так и	11	5
92	было бы	4	5
93	мы не	6	5
94	в том	6	5
95	в то	3	5
96	тогда когда	1	5
97	и сама	2	5
98	и его	19	5
99	только в	9	5
100	уже не	1	5
101	как же	4	5
102	что не	2	5
103	что для	1	5
104	как это	1	5
105	с этой	2	5
106	жизни и	2	5
107	все остальное	2	4
108	и то	1	4
109	явления и	1	4
110	говорить о	1	4
111	первый план	2	4
112	в чем	2	4
113	нет и	4	4
114	сама по	2	4
115	в истории	3	4
116	конечно не	5	4
117	подобно тому	1	4
118	это не	1	4
119	истории и	1	4
120	на первый	2	4
121	тому что	2	4
122	что есть	1	4
123	от того	4	4
124	не могут	3	4
125	есть объект	3	4
126	и это	3	4
127	нет никакой	2	4
128	– и	4	4
129	можно только	1	4
130	о нем	1	4
131	к тому	2	4
132	с другой	5	4
133	материальная вещь	1	4
134	для него	9	4
135	оно –	1	4
136	если оно	1	4
137	есть история	1	4
138	или иной	3	4
139	у нас	2	4
140	так же	7	4
141	тому как	1	4
142	то следовательно	1	4
143	или только	1	4
144	сознания и	3	4
145	хотя бы	5	4
146	сказать что	4	4
147	была бы	1	3
148	мы уже	2	3
149	той же	2	3
150	зависимости от	2	3
151	и на	4	3
152	за пределы	5	3
153	в одной	2	3
154	с этим	4	3
155	в своем	2	3
156	все же	8	3
157	все эти	7	3
158	в нем	10	3
159	не значит	1	3
160	не будет	4	3
161	не логика	1	3
162	должно быть	2	3
163	и без	1	3
164	имеется в	1	3
165	не в	5	3
166	из которых	2	3
167	тем самым	1	3
168	она не	2	3
