1	в том что	9	17
2	для того чтобы	1	13
3	в самом деле	1	11
4	с точки зрения	2	10
5	заключается в том	3	10
6	не может быть	5	8
7	то же самое	7	6
8	на то что	1	6
9	до сих пор	2	5
10	на самом деле	2	5
11	в художественном произведении	1	5
12	можно было бы	3	4
13	сам по себе	6	4
14	только в том	1	4
15	тем не менее	10	4
16	так же как	1	4
17	в данном случае	7	4
18	о том что	3	4
19	таким образом и	1	3
20	само по себе	3	3
21	точно так же	3	3
22	в конце концов	3	3
23	сами по себе	6	3
24	в то время	4	3
25	что и в	3	3
26	с тем что	1	3
27	в том виде	2	3
28	том что он	1	3
29	в том чтобы	1	3
30	к тому что	1	2
31	указывает на то	1	2
32	и то что	7	2
33	того или иного	3	2
34	то же что	1	2
35	того и другого	1	2
36	что он не	1	2
37	как и в	1	2
38	по сравнению с	2	2
39	при таком понимании	1	2
40	это значит что	2	2
41	том и заключается	1	2
42	то время как	4	2
43	и тем что	1	2
44	в том и	1	2
45	в то же	4	2
46	этой точки зрения	2	2
47	это было бы	1	2
48	если же мы	1	2
49	на этот вопрос	1	2
50	потому что все	1	2
51	столько же сколько	2	2
52	бы то ни	4	2
53	таким образом в	1	2
54	с другой стороны	5	2
55	и никогда не	1	2
56	и т д	13	2
57	ни в каком	4	2
58	только потому что	2	2
59	во всяком случае	6	2
60	том виде как	2	2
61	тому или иному	1	2
62	и в частности	2	1
63	никакой роли и	1	1
64	и тем не	3	1
65	как будто бы	3	1
66	в нем так	1	1
67	жизнь и ее	1	1
68	нам хотелось бы	1	1
69	мы могли бы	3	1
70	как и другие	1	1
71	но и в	2	1
72	мы находим в	2	1
73	которые мы находим	1	1
74	то что мы	1	1
75	нечего и говорить	1	1
76	но только с	1	1
77	именно потому что	3	1
78	художественное произведение как	1	1
79	имеют ничего общего	1	1
80	даже не в	1	1
81	моря и земли	1	1
82	что иное как	4	1
83	не вещи не	1	1
84	художественного произведения и	1	1
85	в том смысле	3	1
86	только при помощи	2	1
87	никак не может	2	1
88	все дело в	1	1
89	по себе а	3	1
90	же мы возьмем	1	1
91	и не очень	1	1
92	не значит что	2	1
93	на основании этого	1	1
94	писателя и читателя	1	1
95	ясно что в	2	1
96	он в данном	1	1
97	что не только	1	1
98	то ни было	3	1
99	что бы то	1	1
100	в литературном произведении	1	1
101	бросается в глаза	1	1
102	само собой разумеется	1	1
103	по себе не	1	1
104	он не только	1	1
105	но при этом	1	1
106	принять во внимание	1	1
107	с одной стороны	1	1
108	то ни стало	1	1
109	в отличие от	2	1
110	не что иное	4	1
111	тот факт что	1	1
112	ни к какому	2	1
113	мы убеждаемся в	1	1
114	это и значит	1	1
115	одно и то	3	1
116	друг от друга	2	1
117	в связи с	7	1
118	что для нее	1	1
119	в чем же	1	1
120	же как и	2	1
121	то естественно что	1	1
122	и земли и	1	1
123	нет ничего кроме	1	1
124	что для него	1	1
125	то обстоятельство что	1	1
126	только о том	2	1
127	о ней не	1	1
128	одного и того	1	1
129	не имеет ничего	3	1
130	не в самом	1	1
131	в басне и	1	1
132	это можно было	1	1
133	в первой главе	1	1
134	которые могут быть	1	1
135	и может быть	1	1
136	области человеческой жизни	1	1
137	от того что	1	1
138	более или менее	1	1
139	по себе и	1	1
140	по себе как	2	1
141	с этой точки	1	1
142	к совершенству в	1	1
143	к выводу что	1	1
144	и в таком	1	1
145	по крайней мере	5	1
146	в этом случае	5	1
147	уже это одно	1	1
148	и что даже	2	1
149	только на одну	2	1
150	то что и	1	1
151	указанием на то	1	1
152	только сказать что	1	1
153	что же касается	4	1
154	так как она	1	1
155	и он будет	1	1
156	благодаря тому что	1	1
157	и заключается что	1	1
158	и все его	1	1
159	так что он	2	1
160	узком смысле слова	1	1
161	не имеют ничего	1	1
162	ни при чем	1	1
163	собой разумеется что	1	1
164	то или другое	1	1
165	есть не что	4	1
166	может быть не	1	1
167	в каком случае	2	1
168	имеет в виду	1	1
169	того или другого	3	1
170	можно сказать что	2	1
171	то или иное	2	1
172	мы начинаем понимать	1	1
173	не так как	1	1
174	то есть от	2	1
175	не было бы	3	1
176	значит что и	1	1
177	только в очень	1	1
178	во что бы	1	1
179	в таком случае	4	1
180	каком случае не	1	1
181	крайней мере в	1	1
182	несмотря на свою	1	1
183	том смысле что	3	1
184	к тому или	1	1
185	формы и содержания	1	1
186	при помощи этой	1	1
187	и того же	1	1
188	в первом случае	1	1
189	в одном случае	1	1
190	отличают его от	1	1
191	сказать что если	1	1
192	но он не	1	1
193	по себе но	1	1
194	потому что он	4	1
195	может быть даже	3	1
196	и тем самым	2	1
197	то есть с	2	1
198	ничего общего с	2	1
199	сама с собой	1	1
200	то это значит	2	1
201	указывает только на	1	1
202	же самое можно	1	1
203	ответ на этот	1	1
204	о том как	2	1
205	только то что	2	1
206	не имеет никакого	3	1
207	не только не	1	1
208	все же не	1	1
209	и то же	4	1
