N	2gram	Bakhtin_Fr_3	Narrotol
1	не только	13	26
2	а не	5	17
3	представляет собой	1	16
4	но и	11	15
5	при этом	3	14
6	в том	8	14
7	в качестве	1	14
8	и не	13	14
9	в этом	15	13
10	и в	40	13
11	том что	4	13
12	такого рода	3	12
13	только в	3	11
14	в частности	3	11
15	может быть	9	10
16	в данном	4	10
17	своего рода	2	9
18	так и	3	9
19	то есть	18	9
20	а в	3	9
21	в себе	3	8
22	то что	5	8
23	не в	1	8
24	не может	3	8
25	у него	8	6
26	в своем	7	6
27	все же	2	6
28	и к	3	6
29	но в	8	6
30	никогда не	1	6
31	ничего не	1	6
32	данном случае	2	6
33	и т.п	10	6
34	можно сказать	2	6
35	а также	4	6
36	в его	13	6
37	того что	1	6
38	прежде всего	16	6
39	как бы	3	6
40	отличие от	3	5
41	что он	2	5
42	как в	3	5
43	в нем	5	5
44	он не	9	5
45	таким образом	10	5
46	на протяжении	3	5
47	и тем	1	5
48	далеко не	2	5
49	точки зрения	2	5
50	в котором	2	5
51	тем самым	1	5
52	в то	6	5
53	о том	4	5
54	в форме	2	5
55	с одной	1	5
56	по отношению	3	5
57	с другой	2	5
58	в той	6	5
59	в отличие	3	5
60	отношению к	2	5
61	то же	7	4
62	в ее	3	4
63	в этой	3	4
64	отнюдь не	1	4
65	перед нами	1	4
66	встрече с	1	4
67	что это	1	4
68	в мире	4	4
69	об этом	3	4
70	все его	1	4
71	и уже	1	4
72	в своей	6	4
73	не к	2	4
74	в конце	3	4
75	не менее	2	4
76	в себя	1	4
77	времени и	2	4
78	если бы	3	4
79	в другом	3	4
80	свидетельствует о	2	4
81	для него	5	4
82	как и	11	4
83	мира в	1	4
84	как это	1	4
85	в литературе	5	4
86	и все	9	4
87	с ним	1	4
88	же в	1	4
89	и у	2	4
90	жизни и	4	4
91	что в	12	4
92	все что	2	4
93	самом деле	3	3
94	а как	1	3
95	мы имеем	1	3
96	с его	3	3
97	но не	2	3
98	что они	1	3
99	в целом	2	3
100	все эти	8	3
101	в известном	1	3
102	и его	17	3
103	так сказать	5	3
104	и по	1	3
105	при встрече	1	3
106	характер и	2	3
107	тому что	1	3
108	одна из	3	3
109	того чтобы	4	3
110	же время	6	3
111	по своей	1	3
112	этом отношении	2	3
113	той или	2	3
114	как по	1	3
115	на том	1	3
116	и сам	2	3
117	мира и	1	3
118	между собой	1	3
119	о котором	1	3
120	о нем	3	3
121	внимание на	1	3
122	за пределами	1	3
123	существенную роль	1	3
124	это не	2	3
125	один из	4	3
126	с ними	1	3
127	никак не	3	3
128	между тем	3	3
129	как раз	5	3
130	и даже	4	3
131	или иной	2	3
132	только к	1	3
133	характера и	1	3
134	да и	1	3
135	и для	5	3
136	сказать что	3	3
137	в таком	1	3
138	и т	1	2
139	мы не	2	2
140	подчеркнуть что	1	2
141	в ней	4	2
142	еще не	3	2
143	на самом	3	2
144	себе и	1	2
145	не являются	1	2
146	со своей	1	2
147	в самом	6	2
148	в нашем	4	2
149	из этих	2	2
150	раз в	2	2
151	роль в	4	2
152	как он	2	2
153	жизнью и	4	2
154	к миру	1	2
155	мы его	1	2
156	той же	8	2
157	было бы	4	2
158	несмотря на	1	2
159	с точки	1	2
160	и что	1	2
161	жизни с	2	2
162	от его	1	2
163	всякий раз	1	2
164	но он	2	2
165	и более	1	2
166	в культуре	4	2
167	не имеет	1	2
168	как о	2	2
169	только не	1	2
170	потому что	2	2
171	с таким	1	2
172	в области	4	2
173	у нас	4	2
174	и здесь	4	2
175	все то	2	2
176	в направлении	1	2
177	мы узнаем	1	2
178	но для	1	2
179	и он	1	2
180	подобно тому	1	2
181	здесь не	3	2
182	можно было	3	2
183	те же	5	2
184	начала и	5	2
185	участия в	1	2
186	том как	1	2
187	все те	1	2
188	что и	3	2
189	в современной	1	2
190	дело с	1	2
191	узнаем что	1	2
192	со всеми	5	2
193	с нею	2	2
194	и внутреннего	1	2
195	в виде	1	2
196	в начале	3	2
197	о них	1	2
