N	3gram	Bakhtin_Pr_2	Istorich
1	с другой стороны	1	8
2	в этом случае	1	6
3	в том что	4	5
4	до сих пор	2	4
5	не только в	1	4
6	о том что	3	4
7	мы имеем в	2	4
8	в данном случае	1	3
9	то время как	1	3
10	в то время	1	3
11	не может быть	6	3
12	здесь же мы	1	2
13	так как он	1	2
14	по отношению к	8	2
15	но все же	2	2
16	можно было бы	1	2
17	как мы видели	3	2
18	в другом месте	1	1
19	в этом мире	1	1
20	лицом к лицу	1	1
21	более или менее	1	1
22	в том числе	2	1
23	том что на	1	1
24	нам кажется что	1	1
25	же как и	2	1
26	этот вопрос не	1	1
27	и не может	2	1
28	в таком случае	1	1
29	в зависимости от	3	1
30	мне кажется что	1	1
31	у него в	1	1
32	таким образом в	2	1
33	том числе и	2	1
34	но и эта	1	1
35	на этот вопрос	1	1
36	и др в	1	1
37	все что он	1	1
38	но в таком	1	1
39	из его основных	1	1
40	так же как	3	1
41	имеет как бы	1	1
42	не потому что	1	1
43	который никогда не	1	1
44	с ним не	1	1
45	образом мы можем	1	1
46	например в истории	1	1
47	как один из	1	1
48	мы не видим	1	1
49	это не значит	1	1
50	мы уже говорили	2	1
51	как он его	1	1
52	что у него	1	1
53	как бы в	2	1
54	в воздухе в	1	1
55	и в том	2	1
56	в том смысле	1	1
57	в свое время	2	1
58	этой точки зрения	2	1
59	по ту сторону	1	1
60	независимо от того	1	1
61	и некоторые другие	1	1
62	таким образом мы	1	1
63	и не потому	1	1
64	он почувствовал себя	1	1
65	подобно тому как	2	1
66	можно сказать что	2	1
67	можно прийти к	1	1
68	на то что	2	1
69	если и нет	1	1
70	в случае если	1	1
71	тем не менее	1	1
72	друг с другом	2	1
73	для того чтобы	1	1
74	здесь не в	1	1
75	смысле этого слова	2	1
