N	2gram	Vygotskiy__3	Myslijsy
1	потому что	14	46
2	то есть	15	34
3	в слове	1	32
4	в том	25	32
5	и в	38	30
6	может быть	19	28
7	то же	10	23
8	не только	12	21
9	только в	4	21
10	для нас	8	20
11	но и	5	19
12	того что	4	18
13	том что	14	18
14	то что	35	18
15	не есть	1	17
16	что в	20	17
17	в себе	4	16
18	и не	10	15
19	не в	12	15
20	а не	7	15
21	таким образом	12	14
22	что и	4	13
23	так как	6	13
24	если бы	14	12
25	вместе с	5	12
26	а в	7	12
27	так и	1	11
28	что оно	2	11
29	этого слова	2	11
30	как в	4	10
31	в этом	13	10
32	как и	8	10
33	в то	3	10
34	и что	18	10
35	мы не	5	9
36	из этих	3	9
37	в нем	4	9
38	было бы	12	9
39	между тем	7	9
40	для него	2	9
41	и то	8	8
42	в ней	15	8
43	в самом	25	8
44	что не	3	8
45	что мы	1	8
46	только что	2	8
47	есть не	1	7
48	с одной	6	7
49	но не	1	7
50	с тем	8	7
51	тем самым	1	7
52	тем что	3	7
53	как мы	7	7
54	так что	8	7
55	вовсе не	8	7
56	с другой	7	7
57	смысле этого	2	7
58	к тому	6	7
59	например в	2	6
60	то это	2	6
61	с этим	8	6
62	художественное произведение	1	6
63	с ним	2	6
64	не имеет	6	6
65	указывает на	6	6
66	те же	1	6
67	что он	11	6
68	уже не	2	6
69	то и	3	6
70	из них	6	6
71	зависит от	1	6
72	не может	7	6
73	что только	2	6
74	но это	3	6
75	художественного произведения	1	5
76	на деле	4	5
77	и т	14	5
78	еще не	1	5
79	независимо от	1	5
80	в своем	5	5
81	и как	8	5
82	думать что	2	5
83	не следует	1	5
84	заключает в	1	5
85	одно и	3	5
86	с другими	1	5
87	и тем	3	5
88	в них	3	5
89	вместе и	2	5
90	к ней	2	5
91	как на	3	5
92	не могут	2	5
93	мысль о	1	5
94	одно из	2	5
95	очевидно что	2	5
96	есть только	2	5
97	тому как	1	5
98	должно быть	1	5
99	сказать что	4	5
100	только как	1	5
101	в действительности	1	5
102	или же	1	4
103	в каждой	1	4
104	столь же	2	4
105	не все	1	4
106	относится к	1	4
107	что именно	2	4
108	от нашего	1	4
109	не было	1	4
110	что это	10	4
111	бы не	3	4
112	он не	6	4
113	не к	3	4
114	одной и	2	4
115	и по	2	4
116	мы видели	6	4
117	в один	3	4
118	мысли что	1	4
119	и при	1	4
120	в котором	6	4
121	для меня	1	4
122	того как	3	4
123	это слово	1	4
124	и его	6	4
125	для того	8	4
126	на это	3	4
127	и это	8	4
128	то время	2	4
129	без сомнения	1	4
130	по мере	1	4
131	в его	5	4
132	один из	6	4
133	что даже	2	4
134	образа в	1	4
