N	2gram	Bakhtin_Fr_7	Vladivir
1	и в	41	30
2	в году	5	24
3	в этом	15	20
4	то что	8	20
5	у него	6	19
6	и не	7	18
7	в том	11	18
8	и с	4	14
9	что он	3	13
10	в конце	8	13
11	не только	5	12
12	том что	4	12
13	там же	1	12
14	что в	9	12
15	как мы	11	11
16	в его	12	11
17	а в	5	11
18	сказать что	1	11
19	года он	2	10
20	а также	2	10
21	не было	3	10
22	и даже	1	10
23	все же	1	9
24	кроме того	3	9
25	было бы	4	9
26	не в	9	9
27	в то	10	9
28	не может	3	9
29	для него	6	9
30	потому что	5	9
31	в своем	9	8
32	но в	8	8
33	не мог	2	8
34	связи с	1	8
35	в письме	1	8
36	но и	9	8
37	в связи	2	8
38	вместе с	5	8
39	до конца	2	7
40	то есть	20	7
41	ни в	6	7
42	точки зрения	5	7
43	никогда не	2	7
44	может быть	4	7
45	а не	2	7
46	как это	1	7
47	между прочим	1	7
48	и все	14	7
49	также и	2	6
50	он был	3	6
51	хотя и	4	6
52	и к	5	6
53	в себе	11	6
54	об этом	1	6
55	в париже	1	6
56	и его	9	6
57	у нас	1	6
58	его жизни	1	6
59	только в	6	6
60	всяком случае	1	6
61	еще и	1	6
62	прежде всего	11	6
63	о чем	1	6
64	к этому	5	6
65	жизни и	3	6
66	во всяком	2	6
67	того же	3	5
68	и то	2	5
69	с этим	2	5
70	все эти	13	5
71	при этом	3	5
72	как и	14	5
73	в своей	3	5
74	в котором	1	5
75	по себе	1	5
76	так как	3	5
77	к концу	1	5
78	в дальнейшем	1	5
79	так и	10	5
80	с ним	2	5
81	другими словами	2	5
82	и что	1	5
83	того что	2	5
84	тот же	2	5
85	он уже	1	5
86	так что	1	5
87	в течение	2	5
88	как бы	7	5
89	в основном	1	5
90	все это	10	5
91	в результате	2	5
92	из этого	1	5
93	то же	13	4
94	той же	3	4
95	я не	3	4
96	в ней	5	4
97	и на	4	4
98	время в	2	4
99	что его	1	4
100	с его	2	4
101	совсем не	3	4
102	отношение к	2	4
103	в которой	2	4
104	что это	4	4
105	в этой	13	4
106	в нем	7	4
107	он не	4	4
108	содержит в	1	4
109	его в	3	4
110	это было	2	4
111	несмотря на	3	4
112	в этих	2	4
113	не есть	2	4
114	и о	1	4
115	здесь не	1	4
116	все существующее	2	4
117	о том	6	4
118	с которыми	1	4
119	вовсе не	7	4
120	именно в	2	4
121	так же	5	4
122	в это	3	4
123	с этой	1	4
124	но это	3	4
125	в начале	1	4
126	и наконец	4	4
127	на этот	1	4
128	ко всему	1	4
129	него в	1	4
130	это время	1	4
131	отношения к	1	3
132	едва ли	1	3
133	был и	1	3
134	и вот	2	3
135	этого времени	1	3
136	именно к	1	3
137	быть в	1	3
138	во всех	3	3
139	но не	1	3
140	отличие от	1	3
141	мы сейчас	2	3
142	его на	1	3
143	как в	5	3
144	и как	2	3
145	более или	2	3
146	учение о	2	3
147	им в	1	3
148	таким образом	19	3
149	в них	7	3
150	должно быть	4	3
151	или менее	2	3
152	в отношении	3	3
153	в следующем	2	3
154	с точки	3	3
155	что я	1	3
156	но он	4	3
157	том же	1	3
158	только и	1	3
159	же время	9	3
160	в области	2	3
161	он и	1	3
162	и это	5	3
163	в весьма	1	3
164	что и	5	3
165	января года	1	3
166	уже не	2	3
167	уже в	5	3
168	в виде	1	3
169	никакого отношения	1	3
170	само собой	1	3
171	даже и	1	3
172	в июле	1	3
173	дело в	2	3
174	наконец в	1	3
175	конце концов	4	3
176	нет ничего	1	3
177	в данном	2	3
178	по существу	8	3
179	и для	5	3
180	еще более	2	3
181	тем более	1	3
182	в свою	3	3
183	в таком	1	3
184	это в	3	3
185	и особенно	1	3
186	сам по	1	2
187	не имел	1	2
188	и есть	3	2
189	очень много	1	2
190	в чисто	1	2
191	и до	6	2
192	мы уже	12	2
193	его не	1	2
194	есть нечто	1	2
195	время как	1	2
196	как я	4	2
197	ему в	1	2
198	к брату	3	2
199	же нужно	1	2
200	есть для	1	2
201	не был	1	2
202	только после	1	2
203	по своему	2	2
204	при жизни	1	2
205	а он	1	2
206	себе и	1	2
207	он пишет	1	2
208	июле года	1	2
209	как к	1	2
210	первых двух	2	2
211	я должен	1	2
212	он на	1	2
213	в самом	1	2
214	еще один	1	2
215	но его	1	2
216	как он	2	2
217	не могла	1	2
218	человек не	1	2
219	с новым	1	2
220	мысли и	1	2
221	же это	1	2
222	том чтобы	1	2
223	на земле	4	2
224	и по	3	2
225	на этом	5	2
226	но все	4	2
227	и может	2	2
228	на все	1	2
229	это не	6	2
230	с начала	2	2
231	начала и	2	2
232	этого не	1	2
233	с тем	1	2
234	которой он	2	2
235	мы видели	5	2
236	говорится о	1	2
237	мы не	2	2
238	народа и	1	2
239	на первый	1	2
240	с нами	1	2
241	и при	1	2
242	ли он	1	2
243	оставаться в	1	2
244	в их	3	2
245	он дает	4	2
246	всех вещей	1	2
247	жизни с	1	2
248	к той	1	2
249	их в	2	2
250	даже в	1	2
251	она не	1	2
252	иной раз	1	2
253	не имеет	3	2
254	на котором	1	2
255	правда в	1	2
256	того как	5	2
257	что вы	1	2
258	того и	1	2
259	мне было	1	2
260	уже и	1	2
