N	3gram	Voloshinov_1	Problemy
1	с точки зрения	10	8
2	в большинстве случаев	4	8
3	до сих пор	3	7
4	по отношению к	9	5
5	сам по себе	2	5
6	то же время	5	5
7	в то же	5	5
8	и не может	1	4
9	в отличие от	1	4
10	не может быть	3	4
11	в самом деле	5	4
12	как бы в	1	4
13	и т д	1	4
14	к себе самому	1	3
15	но в то	3	3
16	о себе самом	1	3
17	хотя и не	1	2
18	в настоящее время	1	2
19	том что он	2	2
20	нам кажется что	1	2
21	друг на друга	1	2
22	того и другого	1	2
23	это вовсе не	1	2
24	на этот вопрос	1	2
25	не укладывается в	1	2
26	может быть и	1	2
27	но при этом	1	2
28	и то же	1	2
29	в одной плоскости	1	2
30	одно и то	1	2
31	тем не менее	2	2
32	в то время	1	2
33	в другом человеке	1	2
34	но все же	1	2
35	в узком смысле	1	2
36	если бы он	3	1
37	а между тем	1	1
38	а следовательно и	2	1
39	однако в этом	1	1
40	иметь в виду	1	1
41	уже не может	1	1
42	дело в том	1	1
43	и наконец в	1	1
44	как и всякое	1	1
45	есть прежде всего	1	1
46	он не только	1	1
47	отца с сыном	1	1
48	по крайней мере	1	1
49	и наконец к	1	1
50	сих пор не	1	1
51	в таком случае	2	1
52	хотя бы и	2	1
53	с ним а	1	1
54	что он не	1	1
55	является одним из	1	1
56	так как его	1	1
57	бы то ни	1	1
58	жизни а скорее	1	1
59	но и в	1	1
60	сознание и в	1	1
61	а может быть	1	1
62	в себе и	1	1
63	при всей ее	1	1
64	в собственном смысле	1	1
65	может быть даже	1	1
66	иное отношение к	1	1
67	еще не стали	2	1
68	его себе как	1	1
69	на этой почве	1	1
70	и со всеми	1	1
71	большое значение в	1	1
72	в самую гущу	1	1
73	до конца и	1	1
74	мы не знаем	1	1
75	с одной стороны	1	1
76	ничего общего не	1	1
77	но в отличие	1	1
78	все больше и	1	1
79	то что он	1	1
80	в следующей главе	3	1
81	во всяком случае	3	1
82	силу и глубину	1	1
83	данной социальной группы	1	1
84	о том что	1	1
85	в сознание и	1	1
86	точки зрения этого	1	1
87	была бы совершенно	1	1
88	так и в	2	1
89	в такой форме	1	1
90	его жизни и	2	1
91	на самом деле	2	1
92	мы можем сказать	2	1
93	он никогда не	1	1
94	можно сказать что	3	1
95	с отцом и	2	1
96	с ними все	1	1
97	больше и больше	1	1
98	как мы уже	4	1
99	сказать что вся	1	1
100	таким образом и	1	1
101	части нашей работы	1	1
102	во всех его	1	1
103	в том что	4	1
104	можем сказать что	2	1
105	мы увидим что	4	1
106	только себя и	1	1
